lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Akkermansia_dash_muciniphila,beta__Bacteroides_dash_acidifaciens,beta__Bacteroides_dash_uniformis,beta__Parasutterella,beta__Faecalibaculum,beta__Bacteroides,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Alloprevotella,beta__Lachnospiraceae,beta__Escherichia_dash_Shigella,beta__Parabacteroides_dash_goldsteinii,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Oscillospiraceae,beta__Mucispirillum_dash_schaedleri,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Muribaculum,beta__Roseburia,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Clostridia_dash_vadinBB60_dash_group,beta__Colidextribacter,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Oscillibacter,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Parabacteroides,beta__Desulfovibrio,beta__Lactobacillus,beta__Ruminococcaceae,beta__Anaerotruncus,beta__Gastranaerophilales,beta__Helicobacter_dash_mastomyrinus,beta__Alistipes,beta__Bilophila,beta__Lachnoclostridium,beta__Peptococcaceae,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Bacteroides_dash_caecimuris
# Adaptation terminated
# Step size = 0.373977
# Diagonal elements of inverse mass matrix:
# 0.0210511, 1.82043, 0.136385, 0.581051, 0.285891, 0.371914, 0.843244, 0.891372, 0.920548, 0.997793, 0.933215, 0.943373, 1.09702, 0.75231, 0.96573, 0.904686, 0.947076, 0.804305, 0.81007, 0.876024, 0.981599, 1.06153, 0.973217, 0.900225, 1.03705, 1.10776, 0.980944, 1.01494, 1.01561, 1.09343, 0.861208, 0.96794, 0.862674, 0.986777, 0.951009, 0.840794, 0.922123, 0.946595, 0.883483, 0.960308, 1.04123, 0.820458
-1395.42,0.838127,0.373977,4,15,0,1413.83,1.93303,0.999593,-1.98857,-1.6371,0.986477,-1.03128,-2.49115,1.26595,-1.19053,-0.290938,-1.57644,-1.2661,-0.776224,-1.07747,1.88912,3.71287,1.51148,-0.814813,-0.349824,-1.3362,-0.892806,0.620645,0.719617,0.0822929,0.563352,-0.514174,-0.948296,1.45539,-1.04392,0.408341,1.9424,1.38013,-1.01422,1.71283,-0.474755,-0.803311,-1.24944,-1.44725,0.916642,1.75484,0.0113476,-0.251867
-1395.57,0.862587,0.373977,4,15,0,1418.86,2.07416,0.999778,-2.80262,0.527484,2.09003,-1.66911,-1.35447,-0.520655,-0.000690306,-0.049311,-4.64203,-0.696928,0.479262,-1.32253,2.18664,0.12779,0.936096,0.380886,0.812561,0.54279,1.18645,0.220872,-1.08095,-0.379851,-0.841375,0.203031,0.541804,2.21803,0.774505,-0.0392533,-1.41229,-1.21379,0.749605,-1.35,1.12568,-0.0539767,1.31441,0.534049,-0.629348,-1.01428,0.044317,0.0501617
-1400.19,0.755224,0.373977,4,15,0,1425.82,2.09959,0.999949,-1.89578,-2.01186,0.919818,-0.679362,-2.77501,2.02083,-1.26288,-0.368957,-1.68869,-1.03818,-0.416359,-1.05526,2.06778,3.05904,1.25015,-1.43338,-1.57829,-1.12605,-0.740047,0.675288,1.03646,-0.153189,0.57139,-0.674703,-0.840924,1.1413,-0.961772,0.447497,1.97104,1.21972,-0.47787,1.80857,-0.921096,-0.282539,-2.14494,-0.979845,1.15942,1.71991,-0.0577388,-0.0533835
-1395.15,0.835455,0.373977,4,15,0,1419.64,1.99043,0.999542,-2.26762,-0.130063,2.06194,-1.0102,-0.134437,-1.24644,0.0936807,0.368157,-3.88906,-1.59528,0.388154,-1.6328,2.80902,1.3247,0.383471,0.101732,0.766325,1.26793,0.295201,0.126978,-2.07847,0.0628689,0.130733,0.358585,0.294164,1.72725,0.338523,0.0271692,-1.376,-0.512194,0.997493,-1.62215,1.0167,-0.737118,1.20348,-0.875453,-0.513899,-0.214924,0.00415404,0.923013
-1396.07,0.772494,0.373977,4,15,0,1413.89,1.84725,0.999603,-2.25072,-1.78559,1.37355,-0.994762,-3.49508,2.32405,-0.402384,-0.510852,-1.87629,-0.219689,-0.144334,-0.898327,1.63505,2.14955,2.4167,-0.48536,-1.1796,-1.84568,0.192806,0.749975,1.39341,-0.288437,-0.175573,-0.705224,-0.697667,1.98125,-0.416431,0.378495,1.46678,0.751606,-0.884946,1.97247,-0.833181,0.628705,-1.29398,-0.0997996,0.868575,1.19816,0.025221,-0.0665436
-1400.72,0.918707,0.373977,4,15,0,1412.8,2.01007,0.999886,-2.06097,-0.390955,1.90224,-2.1219,0.602874,-1.07455,0.520973,0.299587,-4.32046,-1.90652,-0.352935,-2.1001,3.82841,2.18653,-0.411912,-0.191336,0.977139,1.63498,0.490545,1.15386,-0.844628,0.444591,0.150388,-0.237694,1.19949,1.6338,0.225855,0.29527,-1.50877,-0.294952,1.09398,-1.58224,0.361521,-0.879567,0.667199,-1.44602,-0.445664,0.0833843,-0.410701,0.448145
-1398.69,0.977977,0.373977,4,15,0,1420.45,1.76994,0.999637,-1.4975,-1.04767,1.28009,-0.137074,-3.08525,2.38539,-0.878964,-0.870413,-1.15516,-0.991603,0.122315,-0.0724971,0.872258,2.13847,2.05867,-0.443495,-1.84703,-2.1863,-0.303756,0.586678,0.603686,-0.10058,-0.588679,-0.402849,-0.744175,2.26025,-0.169025,-0.0828507,0.276619,0.160844,-0.894607,1.73736,-0.219936,-0.231076,-1.04188,0.915287,0.36763,0.448661,0.625103,0.00687388
-1396.58,0.983288,0.373977,4,15,0,1417.16,2.06287,0.999704,-2.78111,0.19411,1.83486,-1.45466,-1.52309,0.0565811,-0.942433,0.683664,-3.08529,-1.63352,-0.119795,-1.43457,4.45112,2.90359,0.718571,-0.275785,0.826666,-0.299161,0.721681,-0.144112,-0.964877,-0.425726,-0.0271201,-0.213588,-0.673294,1.54287,0.690441,0.759342,2.16339,0.0601626,0.257565,0.133528,1.97722,-1.41409,1.4342,-1.93009,-1.03603,0.341512,-1.44286,-1.00986
-1406.85,0.835088,0.373977,4,15,0,1422.72,1.87344,0.999737,-2.5798,0.414949,1.85936,-1.91111,-1.06726,-0.0601438,-1.36521,-0.191514,-2.07683,-0.110122,2.04177,-0.319641,3.25925,2.46211,0.244219,2.4072,1.48384,0.987932,-0.710825,-0.325656,-0.207898,-1.94437,-1.11596,-0.235585,-0.0860538,3.21536,-0.696416,-0.549224,0.576398,-1.25275,-1.58174,0.737644,-1.65976,-2.08237,0.474735,0.858286,-0.790701,1.24373,-0.441683,-1.99202
-1409.71,0.924543,0.373977,4,15,0,1435.17,1.99252,0.999843,-2.55953,-0.651521,2.06248,-2.45334,-3.55425,1.72732,1.82872,-0.119564,-2.51395,1.16012,-0.079442,-1.31369,1.88568,1.01567,2.16271,0.500646,1.46067,0.427826,0.531445,0.860099,0.152169,-2.65679,1.5589,-0.65852,-0.428063,1.98703,0.268878,-0.45079,0.765342,3.03483,-0.655411,0.691723,-0.222643,-1.47683,-1.2929,-0.972709,0.887126,0.811691,-3.25911,-0.483955
-1401.83,1,0.373977,4,15,0,1430.32,1.95309,0.99983,-1.99338,-1.99766,1.67027,-1.48185,-1.92503,1.27816,0.14273,0.0429444,-2.1463,-1.05286,-0.0947301,-1.31981,4.12941,2.38872,-0.0312913,-0.817932,-0.710584,-0.310247,0.745469,0.936108,0.115091,-0.539164,1.30703,-0.729559,0.0539127,5.42884,2.03673,-0.377044,0.957733,-0.243145,-0.184358,-1.27054,1.75727,0.301966,-1.9235,-0.57731,-0.860141,-0.233356,0.0980585,0.822367
-1400.28,0.956017,0.373977,4,15,0,1421.96,1.79042,0.998853,-2.52954,-0.752356,2.21751,-0.161421,-0.401634,-0.48994,-0.472062,-0.109934,-1.87631,-0.363418,0.479699,-1.70769,1.90264,2.36656,1.20554,-1.0233,-0.116027,0.122878,-1.48021,1.17223,-2.00511,1.22734,-0.854116,-0.16776,-0.839739,0.212507,0.626772,-1.30011,2.09088,0.487287,-0.649837,-0.140022,-0.729114,-0.90013,-0.593883,2.0825,-0.165806,0.192591,0.233467,1.64167
-1393.98,0.983225,0.373977,4,15,0,1412.86,1.96974,0.998992,-2.16018,0.0174981,1.46756,-1.85515,-2.80794,-0.0667979,0.0884987,-0.851562,-2.97941,-0.13366,0.75405,-2.15488,2.83786,1.90926,1.64498,0.109551,0.604574,-1.17293,1.43653,-0.688204,0.12301,-0.822103,-0.663531,0.127191,0.0718481,2.58205,-0.0876946,-0.101936,-1.02079,0.258274,1.52804,0.69202,-0.215548,0.127305,-0.171781,-2.90237,0.714197,0.771811,-1.82796,-0.10746
-1399.73,0.752339,0.373977,4,15,0,1421.96,1.76798,0.999312,-2.34162,-0.643466,1.60733,-0.542533,-1.61892,1.18869,-0.713631,-0.695718,-1.59135,-1.13767,1.32467,-1.95355,0.918034,0.664939,0.553232,-0.263976,-0.0149483,0.366385,-1.0168,1.00715,-0.171282,0.391057,-1.61388,1.52765,-0.31824,-0.0641923,1.15802,0.887491,0.274849,0.733625,-0.776692,0.628556,-0.552444,-0.573187,0.0575014,1.70258,0.124422,-0.40876,2.50709,-0.272735
-1393.5,0.938041,0.373977,4,15,0,1421.51,2.0005,0.999359,-2.35783,-0.566807,2.44401,-1.78923,-2.05717,1.73112,0.14526,-1.05247,-2.58042,-0.418368,-0.0986511,-1.28478,2.21124,1.90476,-0.0948977,-0.355486,-0.218417,0.217732,-0.970506,-0.748048,-1.98418,-0.0564594,1.56922,-0.844428,0.519757,1.73324,0.0806062,1.45842,0.308324,0.936992,1.00417,-0.75568,-0.0745216,-0.113735,-1.04528,-1.77997,-0.102138,1.01314,-0.71165,0.98136
-1394.97,0.804847,0.373977,4,15,0,1413.16,1.97644,0.999754,-1.83678,-0.583913,0.889237,-0.69556,-0.683151,-0.288837,-0.610023,0.864428,-3.11694,-1.26883,0.139343,-0.824679,2.42841,1.6711,2.63524,-0.119929,0.206319,-1.18954,1.00486,1.59917,1.74216,-0.217067,-1.72403,0.602918,-0.832498,1.90362,-0.0487324,-1.04407,-0.499394,-0.5454,-0.464761,1.1843,0.200657,-0.148152,0.46394,1.29042,0.016401,-0.258117,0.649212,-0.32573
-1395.2,0.819437,0.373977,4,15,0,1425.34,2.26381,0.999571,-2.68161,-0.874216,2.76434,-1.25502,-2.33745,1.17648,-0.438502,-0.707128,-3.02234,-0.31959,-0.181559,-1.78221,2.04505,1.78838,-0.0656131,0.139429,-0.01137,0.371877,-0.5989,-0.689031,-1.91933,-0.432548,1.31002,-0.946169,-0.034979,1.73228,-0.279145,1.45735,0.675412,0.607075,0.852579,-0.831454,0.117112,0.182557,-0.39499,-1.73995,0.514616,1.27929,-0.750363,0.469271
-1397.44,0.97801,0.373977,4,15,0,1410.42,1.7062,0.999367,-1.91432,-1.09901,0.598367,-1.71426,-0.818036,-0.383646,1.16722,1.08143,-2.52547,-2.07705,0.44162,-0.71205,2.9762,0.746111,1.4359,-1.43956,-0.191988,-1.03994,0.804576,0.807339,1.63061,0.320393,0.367662,1.27246,-0.424443,1.23298,0.824239,-1.42968,-0.515527,-1.00261,-0.123106,-0.528862,0.464903,-0.52785,-0.202335,0.230315,-0.448875,1.77996,-0.487183,-0.294563
-1393.64,0.973596,0.373977,3,7,0,1415.52,1.71802,0.999941,-2.08614,-1.00382,2.4476,-1.05264,-2.36343,0.641923,-0.990338,-1.54765,-3.34636,-0.89315,-0.223358,-1.32048,1.66822,2.70477,1.28839,0.752011,0.30092,-0.737208,-0.844627,-0.464454,-1.23999,-0.74287,0.311543,-0.983556,-0.458941,2.16784,-0.672162,1.57106,0.879538,0.913332,-0.322305,1.69068,-0.180125,0.908305,-0.085032,-0.412417,-0.102111,0.24429,0.628939,0.55492
-1398.23,0.951898,0.373977,4,15,0,1417.57,2.04716,0.999339,-2.28959,0.621773,0.919783,-1.82902,-2.0923,-0.969427,-0.983271,0.800375,-2.37559,-1.74689,-0.262199,-1.5249,0.888455,1.64978,3.03193,-1.30687,0.180485,0.105137,-1.47754,1.25662,2.22773,-1.01669,-0.0942689,-1.33163,0.526458,2.29985,0.699091,1.76384,0.832047,0.416576,1.18141,1.01157,-0.147136,-0.0511231,-0.199393,-1.45821,0.783997,0.299768,0.394179,-0.06325
-1396.26,0.850004,0.373977,3,7,0,1423.33,2.26523,0.999718,-2.63573,-0.361075,0.468971,-1.75663,-2.60665,1.05737,-0.646464,0.853775,-2.79575,-1.67008,-0.597203,-0.0358441,1.94821,1.22657,2.71222,-1.40737,-0.898812,0.769745,-1.13528,1.35489,0.961439,-1.15232,-0.766377,-1.33121,-0.181035,2.44152,0.235715,1.0137,0.617555,0.760157,0.278986,-0.338905,-1.16949,-0.630699,-0.764008,-0.332452,-0.225941,0.721706,1.56026,0.873515
-1399.19,0.782368,0.373977,4,15,0,1422.26,1.70568,0.999616,-1.37705,0.268205,0.979273,-1.94402,-0.552273,-0.329244,1.04331,0.113619,-2.63033,-1.83464,-0.186274,0.002859,2.24564,1.75978,2.4358,0.209121,-1.87021,0.742564,-0.0907462,2.07254,0.565985,-1.08617,-0.306625,-1.40093,-0.0844895,2.01882,-0.149385,1.21597,-0.36309,-0.0700292,-0.151829,-1.53527,-0.986847,0.687369,0.128521,-0.858013,-1.27708,1.66991,0.94791,-0.888352
-1398.46,0.905179,0.373977,4,15,0,1423.04,2.19691,0.999924,-2.47451,-1.08243,1.20692,-1.40332,-1.71591,1.53936,-0.810288,-0.915416,-3.8054,0.0520653,-0.717663,-1.57786,0.822285,3.04127,-0.879273,-0.702567,0.936902,-0.658176,-0.455182,-0.0402733,-1.32619,-0.151997,0.796568,1.35184,-1.03129,2.14507,-1.92157,-1.07883,1.75369,0.703948,-0.175671,0.472015,1.54183,-0.750828,0.114645,1.03357,0.515258,-0.231236,0.045973,-0.864445
-1398.95,0.966785,0.373977,4,15,0,1417.91,1.67708,0.999705,-1.9149,-0.128773,1.92006,-1.07039,-1.57711,-0.451758,0.5468,0.471282,-2.48651,-2.06665,1.36627,-0.699842,4.21128,0.688228,3.12439,0.187069,-0.966612,-0.021895,0.915762,1.39742,1.01334,0.100544,-0.966773,-1.54194,0.832661,0.984673,2.07864,1.37149,-1.54694,-0.622596,0.391578,-0.168728,-1.42866,0.437669,-0.284097,-1.153,-0.392295,0.872356,-0.110465,1.24721
-1393.2,0.935533,0.373977,4,15,0,1414.63,2.0973,0.999705,-2.1446,-1.60818,1.60153,-1.39427,-1.4803,0.958718,-0.944628,-0.886443,-3.52147,-0.0564761,-0.896996,-1.85294,1.07155,2.86795,-1.34441,-0.626406,-0.173185,-0.99909,-1.22103,0.335798,-0.585781,-0.265921,0.8178,0.896051,0.141904,1.72642,-1.59836,-1.33983,0.653226,0.579362,-0.260695,0.462971,1.22354,-0.336936,0.0407384,0.227124,-0.253141,-0.203275,0.361885,-0.093491
-1392,0.888789,0.373977,4,15,0,1411.52,1.80895,0.999729,-2.30125,-0.0211441,1.65687,-1.07883,-1.93314,0.479732,0.762729,0.709122,-3.08967,-2.37631,1.62664,-0.461295,3.37363,2.12964,1.93958,-0.489644,-0.110803,-0.0648113,1.69147,1.03943,-1.18095,-1.26389,-0.00620354,-0.0241806,-1.67522,1.82805,-0.0115862,-0.631698,-0.827728,0.496331,1.02227,1.09673,-0.830788,-0.0637461,1.03238,-1.04837,1.02426,0.29225,-0.238847,0.740074
-1407.84,0.725819,0.373977,3,7,0,1418.89,1.75743,0.999887,-1.96248,-0.894747,2.41946,-1.61923,-0.533498,-0.239984,0.408054,0.678778,-4.42019,-2.34085,1.32396,-1.06488,4.04001,2.42068,3.55232,-1.84378,-0.746894,-1.61452,1.61528,0.401522,-0.459096,-3.09334,1.11848,1.83814,-1.83451,2.85688,2.11409,0.291932,-0.45418,0.406363,0.0472868,0.473303,-1.15865,-0.614641,-0.23281,-0.697832,-0.176712,-0.538201,-0.409864,0.627446
-1394.45,1,0.373977,3,15,0,1420.02,1.81566,0.999746,-1.75593,-2.00913,1.69752,-1.00163,-0.791059,1.50537,0.130351,-1.58818,-2.40432,-2.27481,-0.0729178,-1.63668,3.5285,2.14265,2.92113,-1.47149,-0.0318837,-0.132541,2.52402,0.232909,-0.564366,-1.03506,0.429804,1.03555,-0.613033,1.95733,0.618362,-0.204781,0.460938,-0.0975362,-0.306861,0.678645,-0.781696,-1.22691,-0.38011,-1.30763,0.47859,-0.0865269,0.169949,-0.202992
-1397.28,0.834729,0.373977,4,15,0,1412.45,2.10182,0.999597,-2.44915,-0.451408,0.846453,-2.58816,-2.59604,0.346618,0.427806,-0.435765,-2.77531,-1.76068,-0.183757,-0.986485,2.85015,2.63619,1.8302,0.199675,-0.642355,-1.51399,2.56353,0.872569,-1.18074,-1.23737,1.20279,2.04175,-0.343486,1.08213,1.21114,-1.02837,0.0524564,-0.653185,1.08451,1.08916,-0.798169,-0.757113,0.1621,-0.390987,-0.139436,0.432105,-0.369879,0.0936103
-1400.34,0.949773,0.373977,4,15,0,1414.7,1.67989,0.999657,-2.05095,-2.17914,2.48635,0.196793,-0.325557,0.255679,-0.69354,-0.253655,-3.08337,-0.59376,0.449525,-1.56227,1.89147,0.667077,0.387866,-0.403764,0.810696,0.805574,-2.2166,-0.0791213,0.688653,1.15767,-1.36598,-2.24895,0.14272,2.54592,-1.3063,1.41,-0.0415375,0.894568,-1.24083,-0.61488,0.937593,0.444209,-0.599606,-0.0107772,0.493949,0.284879,0.422634,0.701577
-1403.88,0.779615,0.373977,4,15,0,1422.89,2.05758,0.999963,-2.7373,-0.0428511,0.587735,-2.54721,-3.85405,0.371298,0.0389371,-0.212861,-2.97411,-1.70201,-0.588526,-1.20718,2.56688,3.03898,1.91973,-0.862251,-0.730218,-1.05087,2.62019,0.938487,-1.14101,-1.48597,1.1959,1.70061,-0.387999,0.976319,1.18036,-1.02682,0.616714,-0.69137,0.560413,1.02364,-0.796763,-0.245112,0.276533,-0.666151,-0.620187,1.05327,-0.380105,-0.63988
-1400.54,0.979728,0.373977,4,15,0,1420.51,2.07048,0.999819,-2.26772,0.715342,1.83714,-0.601133,-0.95464,-0.459055,-1.69685,-0.724099,-2.24118,-0.89253,-0.316607,-0.527338,1.89454,2.67437,1.20742,-0.837558,-2.05361,-1.66939,-0.183112,0.852846,0.645377,0.284898,0.374583,-0.871222,-1.32554,2.88834,0.055779,0.0790865,-0.785203,1.87417,-0.142248,0.859882,0.0419604,-0.733875,-1.26729,-0.982617,0.754055,-0.00408278,0.66756,-1.66419
-1398.2,0.995406,0.373977,4,15,0,1418.31,1.96692,0.99955,-2.36828,-1.66387,1.21741,-1.52815,-2.67241,1.24157,0.847123,1.10586,-3.83696,-0.732746,0.129338,-2.17624,2.54974,0.904161,1.04729,0.0890919,1.92354,1.47358,0.266285,-0.348445,-0.533883,-0.600475,-0.58989,0.737138,1.41733,0.461289,0.0726067,0.795752,0.989496,-1.84977,0.333039,-0.53776,0.237399,0.364588,0.901388,0.375538,-0.697581,0.865821,-0.163996,1.93366
-1397.83,0.983574,0.373977,4,15,0,1417.36,1.92743,0.999077,-1.58736,-2.04304,1.64949,-0.997411,-2.02502,0.445135,1.1417,0.513079,-2.42481,-1.3493,-0.56654,-1.80012,2.14815,1.13691,0.448381,-0.598356,0.516275,1.35433,3.09802,-0.267343,-0.324102,-1.48657,-1.29681,-0.666271,0.371326,0.892809,-0.0474242,-0.66642,-0.82006,0.522372,1.58683,-1.03772,0.302702,-0.166463,0.55047,-0.404451,0.686462,1.10347,0.184495,1.02188
-1395.95,1,0.373977,4,15,0,1411.72,1.88658,0.999853,-2.47924,0.434125,2.14637,-1.10756,-1.66803,0.397224,-1.18701,-0.891891,-3.31694,-0.90536,0.667153,-0.61296,2.79186,2.16169,1.966,-0.184376,-0.197299,-1.88078,-2.98868,1.18429,0.0399538,1.07683,1.18364,0.308477,-0.659165,2.67137,-0.102992,1.01969,0.0221538,-0.603883,-1.36195,1.49698,-0.277924,0.0349992,-1.00634,-0.355119,-0.180198,-0.326172,-0.130599,-0.376165
-1395.51,0.897256,0.373977,4,15,0,1415.19,1.96144,0.999881,-1.89173,-1.13609,1.44538,-0.936757,-1.93796,0.778226,0.0452749,-0.362516,-2.56283,-1.35475,0.354532,-1.62,1.17859,0.466561,0.222962,-0.646073,0.596317,0.658564,2.98133,0.664625,-0.158073,-0.775602,-0.73621,-0.912705,-1.27652,3.06165,1.27852,-0.933346,-1.11129,1.03916,0.0118788,-0.518164,0.42977,-0.42248,-0.211365,-0.908773,0.258987,-1.06212,0.804584,1.34901
-1396.73,0.939286,0.373977,4,15,0,1412.46,2.08483,0.999432,-2.409,-1.10172,1.9622,-1.83901,-3.85014,1.57606,-0.56106,-0.435342,-4.82358,-1.75744,-0.455581,-1.53826,2.91192,1.24802,1.43998,0.2,0.353615,-0.496165,-0.0955207,-0.473428,-0.118222,-1.5391,0.246735,-0.703329,0.0527797,1.90828,-0.762557,1.57986,0.281881,-0.881279,0.661352,1.45881,0.654449,-0.339595,-0.208896,0.748355,0.560976,0.262292,0.557079,-2.79841
-1396.46,0.912822,0.373977,4,15,0,1418.81,1.84427,0.999694,-1.74761,-1.11959,1.50318,-0.946765,-1.5994,0.525999,0.586385,-0.596634,-2.62192,-0.0487879,0.737957,-1.47722,2.0846,3.21594,1.81421,-1.59209,-0.0886814,-1.00337,1.90053,0.18431,-0.685671,2.45197,0.380424,-0.0774752,-1.74836,2.65635,-1.43514,-0.847282,-0.643005,0.145639,0.659259,-0.682319,0.442528,0.0818288,0.627344,-0.715634,0.117375,0.0433154,0.561909,2.09656
-1405.81,0.872958,0.373977,4,15,0,1419.55,1.80696,0.999995,-2.81437,1.09312,2.2531,-1.98196,-1.96219,1.90385,-0.403586,0.0601356,-1.84453,-0.481513,1.05018,-0.46067,2.79587,1.67218,1.63519,-0.00956551,-0.981748,0.0736418,-2.37009,0.426105,0.195982,-2.41362,-0.121285,-0.695923,1.462,1.5444,0.721463,1.6841,-0.546733,0.778714,-0.662396,1.1874,-1.16707,-0.672321,-1.74296,-0.780952,0.28866,0.862904,-1.46218,-1.51942
-1408.32,0.879298,0.373977,4,15,0,1433.53,2.02438,0.997218,-1.85307,-2.50584,1.18255,-0.485217,-1.42423,0.124609,1.36304,-0.529242,-4.6691,-1.86805,-1.24199,-0.464509,1.17046,1.18644,-0.361998,-0.408099,0.995658,-1.63073,1.82806,0.543883,0.906565,1.62091,0.775027,0.248322,-1.38575,2.11941,-0.648615,-0.11414,1.23493,-0.711587,0.512354,-2.20127,1.13678,0.492497,1.27958,-0.322556,-0.246535,0.564374,0.962637,1.86781
-1398.48,1,0.373977,3,7,0,1423.99,1.90588,0.999972,-1.90285,-0.988706,1.18455,-0.637154,-2.25465,1.39562,-0.953328,-0.355604,-1.54384,-0.798312,-0.150387,-0.67005,1.70627,3.42667,0.814501,0.558538,-0.932387,-0.486667,0.490844,1.60633,-0.330369,1.49528,-1.08331,1.44592,-1.04279,2.49999,1.00772,1.46476,1.47252,0.0346829,0.575774,-0.0985679,1.48049,-1.02506,-0.251982,0.22492,0.564447,0.777113,1.57945,1.67893
-1399.36,0.95122,0.373977,4,15,0,1419.11,2.02874,0.999979,-2.37448,-0.608842,1.68827,-1.80423,-0.372228,-0.310594,0.622494,-0.0435372,-4.00299,-1.36164,0.366299,-1.73661,2.98072,0.177227,1.8968,-1.97661,0.916294,-0.000934336,-0.0821906,-0.67287,0.184615,-1.44229,0.893897,-1.86841,0.694627,1.31827,-1.06005,-1.0465,-1.35827,0.128117,-0.47667,0.661245,-1.17811,0.866595,-0.372752,-1.01897,-0.324634,0.359278,-1.48825,-1.38721
-1398.72,0.954732,0.373977,4,15,0,1417.52,1.88104,0.999972,-2.30517,-1.14829,1.67583,-0.125898,-2.83313,1.28036,-0.169976,-0.40875,-1.58206,-0.808289,0.163717,-0.805719,1.70421,3.29748,0.116276,1.3791,-0.936168,-0.537988,0.262056,1.65936,-0.159068,1.18856,-1.36452,1.07049,-1.15499,2.33034,0.747607,1.42814,1.56561,-0.0417361,0.696989,-0.326495,1.25797,-1.18001,0.131999,0.610627,0.387792,0.59007,1.46058,1.60128
-1402.11,0.908525,0.373977,4,15,0,1420.6,1.86192,0.999973,-2.42174,-0.659702,1.83445,-1.68859,-1.6232,-0.782703,1.18166,1.15319,-2.59042,-0.181969,1.01784,-0.390484,2.24157,1.95431,-1.36793,-1.94793,-1.05242,0.0699124,-0.517761,-2.57127,-0.987064,-1.25299,0.584472,0.340275,0.455097,2.0041,-0.473084,0.150135,0.773234,0.137717,-0.174397,0.37766,-0.311578,-0.504074,-1.02098,0.167548,-0.420915,2.0256,-0.97427,-1.46805
-1393.35,0.945401,0.373977,3,7,0,1421.44,1.94544,0.998929,-2.29956,-0.951328,1.651,-0.924626,-3.41751,0.695416,-1.24393,-0.416574,-2.33062,-1.1696,-0.380315,-1.49937,1.66292,1.68925,1.48866,-1.26038,1.13433,-1.73069,0.114808,2.05853,0.877865,0.512917,0.113718,0.697142,0.117904,0.839388,0.782996,-0.927106,-0.629759,0.208057,-0.136819,1.08785,-1.11404,0.733485,0.797891,0.367016,0.522589,0.729833,1.11465,0.447489
-1395.03,0.987199,0.373977,4,15,0,1410.82,1.60045,0.999896,-1.90797,-0.95319,1.76571,-1.43187,0.269983,0.17376,1.05792,-0.00133959,-3.49809,-1.07047,0.500902,-0.713142,3.27864,2.18038,1.01709,0.0647806,-0.800735,1.34416,0.248839,-1.21919,-1.13019,-0.66581,-0.181292,-1.08696,-0.414821,2.74349,-0.73014,1.29656,0.296003,-0.0326845,-0.0928493,-0.58172,0.996682,-1.71984,-1.07198,-1.05574,-0.692041,0.256984,-0.976164,-0.110271
-1392.75,0.862747,0.373977,4,15,0,1410.07,1.92013,0.999817,-2.81104,-0.0826484,2.07345,-0.874706,-1.78928,0.411527,1.78663,-0.341394,-3.16485,-0.908421,0.563778,-1.08351,2.68941,0.0262469,0.911788,0.214089,-0.427634,-0.380613,0.0507936,0.247814,-2.09643,0.554445,0.361467,0.691435,1.10295,2.00235,-0.214576,0.736346,0.286899,0.832907,-0.144192,0.0692195,-0.3976,-0.531313,0.37546,0.228632,0.349133,-1.42782,-0.0889969,-0.100989
-1391.53,0.973613,0.373977,4,15,0,1404.99,2.02851,0.999907,-2.00955,-0.959039,1.21093,-1.21119,-1.62026,0.748537,-1.10611,-1.54167,-2.60097,-1.91782,-0.930725,-1.31631,2.41467,3.10597,1.31149,-0.910159,0.301364,0.629151,-0.365702,0.373025,1.71857,-0.577061,-0.41354,-0.893477,-1.54426,2.16111,0.801778,0.690618,-0.119664,0.541876,0.365026,1.15314,0.727448,0.392845,-0.751471,-0.881658,-0.362706,1.95798,1.13172,0.476376
-1392.96,0.79683,0.373977,4,15,0,1417.51,1.7361,0.999845,-2.25255,-0.272158,2.32741,-1.66616,-1.48644,0.143069,0.948839,1.20616,-3.16067,-0.193706,1.04343,-0.934496,2.51041,1.07169,0.944747,0.645943,-0.957766,-0.819639,0.560155,0.426791,-2.27052,0.301532,0.328587,0.285863,1.51651,1.48775,-0.815869,-0.301536,0.858616,-0.483923,-0.249703,-0.471835,-0.3995,-0.812664,0.873335,-0.0105992,0.572041,-0.896424,-1.10936,-0.404719
