SampleID,Acholeplasmataceae,Akkermansiaceae,Alteromonadaceae,Anaerofustaceae,Anaerovoracaceae,Anaplasmataceae,Arcobacteraceae,Atopobiaceae,Bacillaceae,Bacilli,Bacteria,Bacteroidaceae,Bacteroidales,Beijerinckiaceae,Bifidobacteriaceae,Brevinemataceae,Burkholderiaceae,Burkholderiales,Butyricicoccaceae,Candidatus-Gastranaerophilales-bacterium-Zag_111,Caulobacteraceae,Chloroplast,Christensenellaceae,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiaceae,Comamonadaceae,Coriobacteriaceae,Corynebacteriaceae,Deferribacteraceae,Defluviitaleaceae,Dermabacteraceae,Desulfovibrionaceae,Devosiaceae,Eggerthellaceae,Endozoicomonadaceae,Enterobacterales,Enterobacteriaceae,Enterococcaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Ethanoligenenaceae,Firmicutes,Flavobacteriaceae,Fusobacteriaceae,Gastranaerophilales,Helicobacteraceae,Lachnospiraceae,Lactobacillaceae,Lactobacillales,Leuconostocaceae,Marinifilaceae,Methylomonadaceae,Micrococcaceae,Monoglobaceae,Moraxellaceae,Morganellaceae,Muribaculaceae,Mycoplasmataceae,Nocardiaceae,Nostocaceae,Oscillospiraceae,Oscillospirales,Oxalobacteraceae,Pasteurellaceae,Peptococcaceae,Peptoniphilus,Peptostreptococcaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Pseudomonadaceae,RF39,Rhizobiaceae,Rhodospirillales,Rickettsiaceae,Rikenellaceae,Rubritaleaceae,Ruminiclostridium,Ruminococcaceae,Saccharimonadaceae,Selenomonadaceae,Shewanellaceae,Sphingobacteriaceae,Sphingomonadaceae,Spirosomaceae,Streptococcaceae,Subgroup-2,Sutterellaceae,Tannerellaceae,UCG-010,Vagococcaceae,Veillonellaceae,Vibrionaceae,Victivallaceae,Weeksellaceae,Xanthobacteraceae,Xanthomonadaceae,[Clostridium]-methylpentosum-group,[Eubacterium]-coprostanoligenes-group,gut-metagenome,metagenome
sample277,0,1959911.221,0,0,277495.5207,0,0,0,0,0,0,7638262.419,0,0,0,20613.95297,0,0,52327.72677,6342.75476,0,0,79284.4345,0,3379102.598,2094694.759,0,0,0,0,47570.6607,0,0,1373206.405,0,44399.28332,0,0,8104454.894,14271.19821,14271.19821,11767395.77,0,0,0,0,0,512177.4468,7850744.704,3853223.517,0,0,0,0,0,12685.50952,0,0,55297721.68,7928.44345,0,0,1431876.887,25371.01904,0,0,52327.72677,0,0,0,0,6564751.176,0,0,38056.52856,0,0,0,2031267.212,0,0,853100.5152,561333.7962,0,0,0,0,0,44399.28332,0,15447779.22,23620418.73,41227.90594,0,0,0,0,0,0,0,0,6342.75476,0,0
sample279,0,1838905.372,0,0,54054.27894,0,0,0,0,0,3179.663467,10307409.07,0,0,6359.326934,8479.102579,0,0,18018.09298,0,0,0,7419.214757,0,925282.0689,4808711.05,0,0,0,0,30736.74685,7419.214757,0,560680.658,0,25437.30774,0,0,29492438.55,27557.08338,13778.54169,4097526.321,0,0,3179.663467,0,0,85850.91361,6170666.902,2201387.007,0,0,8479.102579,0,7419.214757,9538.990402,0,0,22979427.88,7419.214757,0,0,1194493.576,34976.29814,0,0,32856.52249,0,0,0,0,2482257.28,0,5299.439112,187600.1446,0,0,0,1152098.063,0,0,780077.4373,588237.7414,0,0,0,7419.214757,0,27557.08338,0,8195052.643,16938067.29,0,0,0,0,0,0,0,0,0,133545.8656,0,0
sample280,0,530431.1176,0,0,132607.7794,0,0,0,0,0,0,5766507.222,0,0,24461.62921,9012.179182,0,0,68235.07095,0,0,0,21886.72087,3862.362507,1078886.594,732561.4221,0,0,0,0,849719.7515,0,0,845857.389,0,20599.2667,0,0,5019783.805,15449.45003,0,2908358.968,0,0,0,0,0,239466.4754,9812975.675,3902273.586,0,0,6437.270844,0,0,5149.816676,0,0,32864842.57,0,0,0,2654730.496,0,0,0,34761.26256,0,0,0,0,1122660.035,0,0,0,0,0,0,1166433.477,0,0,669476.1678,141619.9586,0,0,0,0,0,9012.179182,0,6396072.311,6478469.378,9012.179182,0,0,0,0,0,0,0,0,169943.9503,0,0
sample281,0,35233711.39,0,0,309680.2356,0,0,0,0,0,0,15911610.92,0,0,0,1717.265632,0,0,3434.531263,0,0,0,16600.23444,0,12020.85942,520903.9083,0,0,0,0,23469.29697,0,0,231258.4384,0,5151.796895,0,0,33200.46888,0,60676.71899,311969.9231,0,0,0,0,0,61249.14086,2423061.806,172871.4069,0,0,2289.687509,0,0,9731.171913,0,0,3082491.809,0,0,0,752162.3467,62966.4065,0,0,17745.07819,0,0,0,0,825432.347,0,0,0,0,0,0,684044.1433,0,0,377798.439,1717.265632,0,0,0,0,0,2862.109386,0,3060739.778,4348689.001,0,0,0,0,0,0,0,0,0,122498.2817,0,0
sample282,0,2933488.628,0,0,33713.35491,0,0,0,0,0,3840.761951,9052249.168,0,0,2987.259296,0,0,0,34566.85756,0,0,0,27312.08499,0,667439.0769,223617.6958,59745.18591,0,0,0,62732.44521,1280.253984,0,278668.6171,0,8535.026559,0,0,63585.94786,0,213802.4153,186063.579,0,0,0,0,0,126318.3931,5660429.614,38407.61951,0,0,1280.253984,0,0,5974.518591,0,2133.75664,4409621.472,9388.529215,0,0,1460343.044,54197.41865,0,0,35420.36022,0,0,0,0,2090654.756,0,0,2987.259296,0,0,0,887642.7621,0,0,670426.3362,211668.6587,0,0,0,0,0,7254.772575,0,2288667.372,11310617.2,14936.29648,0,0,0,0,0,0,0,0,321770.5013,0,0
sample283,0,18621463.17,0,0,68177.19002,0,9090.292002,0,0,0,0,4776948.447,0,0,5194.452573,4545.146001,0,0,73371.64259,0,0,3246.532858,26621.56944,0,105836.9712,2999796.361,3895.83943,0,0,0,106486.2777,0,0,1539505.881,0,9090.292002,0,0,97395.98574,4545.146001,9739.598574,355820.0012,0,0,0,0,3895.83943,180507.2269,9812970.217,168819.7086,0,0,1947.919715,0,0,0,0,0,7102115.28,0,0,0,4173093.336,40906.31401,0,0,95448.06603,0,0,0,0,6085950.496,0,0,72722.33602,0,0,0,923963.2514,0,0,1281081.866,75319.56231,0,0,0,0,0,13635.438,0,3743252.385,7947512.436,0,0,0,0,0,0,0,0,0,16232.66429,0,0
sample284,0,677632.0612,0,0,64753.53478,0,0,0,0,0,0,5069928.167,0,0,12768.30263,0,0,0,73873.75095,0,0,0,36480.86467,0,51073.21053,4369495.565,912.0216166,0,0,0,103058.4427,0,0,1466530.76,0,10944.2594,0,0,161427.8261,7296.172933,13680.32425,131331.1128,0,0,0,0,0,78433.85903,14264930.11,323767.6739,0,0,0,0,0,0,0,3648.086467,5563331.862,0,0,0,5116441.269,148659.5235,0,0,142275.3722,0,0,0,0,2374904.29,0,0,25536.60527,0,0,0,1697272.229,0,0,1811274.931,67489.59963,0,0,0,5472.1297,0,7296.172933,0,2728768.677,13528016.64,2736.06485,0,0,0,0,0,0,0,0,56545.34023,0,0
sample285,0,23328446.08,0,1760.770328,30813.48074,0,5282.310984,0,0,0,0,14408383.59,0,0,29052.71041,4401.92582,0,0,94201.21255,0,0,0,30813.48074,0,710470.8273,2103240.157,0,0,0,3521.540656,127655.8488,0,0,1847928.459,0,30813.48074,0,0,87158.13124,0,44019.2582,947294.4365,0,0,0,0,0,79234.66476,8758071.611,111808.9158,0,0,4401.92582,0,0,10564.62197,0,4401.92582,16332025.18,8803.85164,0,0,2658763.195,108287.3752,0,0,66028.8873,2641.155492,0,0,0,5078942.011,0,0,28172.32525,0,0,0,3481042.938,0,0,952576.7475,290527.1041,0,0,0,7043.081312,0,14086.16262,0,5718101.64,9468542.439,22890.01426,0,3521.540656,0,0,0,0,0,0,125014.6933,0,0
sample286,0,5049604.355,0,0,72227.71599,0,0,0,0,0,0,9003121.441,0,0,41816.0461,11404.37621,0,0,17740.14077,0,0,0,25343.05824,0,253430.5824,1640963.021,0,0,0,6335.764561,34213.12863,0,0,850259.604,0,0,0,0,665255.2789,0,25343.05824,33318518.67,0,0,0,0,0,76029.17473,12557485.36,3584775.588,0,0,5068.611648,0,0,5068.611648,0,7602.917473,48539559.45,15205.83495,0,0,1026393.859,6335.764561,0,0,100105.0801,0,0,0,0,1839906.028,0,0,27877.36407,0,0,0,784367.6526,0,0,663988.126,307918.1576,0,0,0,0,0,25343.05824,0,13868988.62,7823402.079,34213.12863,0,0,0,0,0,0,0,0,45617.50484,0,0
sample287,0,290508.4236,0,0,50311.5147,0,0,0,0,0,0,6512095.249,0,0,48688.56261,0,0,0,95754.17313,0,0,0,14606.56878,0,251557.5735,567221.7544,0,0,0,0,68975.4637,0,0,1312968.238,0,38139.37404,0,0,215852.6276,0,19475.42504,16145127.36,0,0,0,0,0,163106.6847,17221956.07,335951.082,0,0,4868.856261,0,0,14606.56878,0,0,32851796.15,14606.56878,0,0,3131486.052,14606.56878,0,0,87639.4127,0,1622.952087,0,0,1312156.762,0,0,0,0,6491.808348,0,361918.3154,0,0,1388435.51,119286.9784,0,0,0,0,0,24344.28131,0,5661668.356,9202949.809,18663.949,0,7303.284392,0,0,0,2434.428131,0,0,297811.708,0,0
sample288,0,2171862.756,0,0,203677.0814,0,0,0,0,0,0,13862511.56,0,0,37410.07618,20783.37565,0,0,43645.08887,0,0,0,74820.15235,0,6654836.884,1030855.432,0,0,0,0,293045.5967,4156.675131,0,4462190.753,0,64428.46453,0,0,577777.8432,16626.70052,0,21140849.71,0,0,0,0,0,114308.5661,22631017.75,1872582.146,0,0,12470.02539,0,0,14548.36296,0,0,60718631.97,0,0,0,8340368.65,20783.37565,0,0,199520.4063,0,0,0,0,2273701.296,0,0,29096.72591,0,0,0,1562909.849,0,0,1803997.007,124700.2539,0,0,0,10391.68783,0,16626.70052,0,11836132.43,11314469.71,27018.38835,0,0,0,0,0,0,0,0,147561.9671,0,0
sample289,0,1288207.516,0,0,27481.76035,0,0,0,0,0,0,7614737.762,0,0,25191.61365,6870.440086,0,0,25191.61365,0,0,0,13740.88017,0,269092.2367,751168.1161,0,0,0,0,16031.02687,0,0,2519161.365,0,16031.02687,0,0,683608.7886,14885.95352,0,24992370.89,0,0,2290.146695,0,0,269092.2367,29323038.29,2453892.184,0,3435.220043,14885.95352,0,0,10305.66013,0,0,41561582.23,4580.293391,0,0,5457419.575,62979.03412,0,0,174051.1489,0,0,0,0,1180570.621,0,0,18321.17356,0,0,0,1034001.233,0,0,801551.3434,498106.9063,0,0,0,0,0,42367.71387,0,10160235.81,5139089.185,10305.66013,0,0,0,0,0,0,0,0,11450.73348,0,0
sample290,0,1984882.939,0,0,231526.3193,0,0,0,0,0,0,14752648.95,0,0,0,0,0,0,210714.9647,0,0,0,93651.09543,7804.257953,460451.2192,1298108.239,0,0,0,0,41622.70908,15608.51591,0,5845389.207,0,23412.77386,0,0,694578.9578,23412.77386,10405.67727,28045901.66,0,0,0,0,0,866272.6328,56482016.22,2195597.904,0,0,10405.67727,0,0,31217.03181,0,0,72483346.45,20811.35454,0,0,12994089.49,57231.22499,0,0,476059.7351,0,13007.09659,0,0,4724177.481,0,0,0,0,0,0,2973422.28,0,0,4981717.993,616536.3783,0,0,0,0,0,5202.838635,0,12541442.53,8314136.139,0,0,0,20811.35454,0,0,0,0,0,83245.41816,0,0
sample291,0,67470627.99,0,0,0,0,0,0,0,0,0,155037088.3,0,0,56448.96715,0,0,0,0,0,0,0,14112.24179,0,119954.0552,1446504.783,0,0,0,0,49392.84626,0,0,1178372.189,0,0,0,0,254020.3522,0,28224.48358,34179849.61,0,0,0,0,0,296357.0775,34045783.31,2547259.643,0,0,56448.96715,0,0,0,0,0,241975553.8,0,0,0,3274040.095,49392.84626,0,0,1009025.288,0,0,0,0,2970626.896,0,0,0,0,0,0,183459.1432,0,0,959632.4416,28224.48358,0,0,0,0,0,0,0,37072859.18,5997702.76,0,0,0,0,0,0,0,0,0,0,0,0
sample292,0,4844573.412,0,0,0,0,0,0,0,0,0,189532990.7,0,0,94848.57584,62016.37651,0,0,0,0,0,0,0,0,98496.59799,437762.6577,0,0,0,0,36480.22148,0,18240.11074,3432788.841,0,7296.044296,0,0,9083575.148,0,10944.06644,36804895.45,0,3648.022148,0,0,0,893765.4262,47227294.72,2473359.016,0,0,21888.13289,0,0,0,0,0,138460680.6,0,0,0,2980434.095,87552.53155,0,0,1586889.634,0,0,0,0,3418196.752,0,0,0,0,10944.06644,0,412226.5027,0,0,1619721.834,0,21888.13289,0,0,0,0,72960.44296,0,34046990.7,6409574.914,0,0,0,0,0,0,0,0,0,0,0,0
sample294,0,10047503.73,0,0,0,0,0,0,0,0,0,294919642.5,0,0,0,0,0,0,0,0,0,0,0,0,8618614.866,825133.0052,0,0,0,0,45281.68931,0,0,573568.0646,0,0,0,5031.298812,79891993.84,0,40250.3905,31873277.98,0,0,0,0,0,211314.5501,17262386.23,1615046.919,0,0,20125.19525,0,0,0,0,35219.09169,63801900.24,0,0,0,895571.1886,50312.98812,0,0,125782.4703,0,0,0,0,11350610.12,0,0,0,0,0,0,392441.3074,0,0,513192.4789,0,0,0,0,0,0,85532.07981,0,21528927.62,6671502.225,0,0,0,0,0,0,0,0,0,161001.562,0,0
sample295,0,3630482.691,0,0,0,0,0,0,0,0,0,185831130.8,0,0,210097.378,0,0,0,0,0,0,0,0,0,684917.4521,92442.8463,0,0,0,0,302540.2243,0,0,857197.302,0,0,0,0,20795438.47,0,0,47503017.16,0,0,0,0,0,2218628.311,7676958.19,4315400.143,0,0,0,0,33615.58047,0,0,4201.947559,95497662.17,0,0,0,1016871.309,63029.21339,0,0,176481.7975,0,0,0,0,2664034.752,0,0,0,0,0,0,298338.2767,0,0,911822.6203,0,0,0,0,0,0,75635.05606,0,18114595.93,6214680.44,8403.895118,0,0,0,0,0,0,0,0,96644.79386,0,0
sample296,0,21291403.19,0,0,120888.0238,0,0,0,0,0,0,21179150.03,0,0,0,0,0,0,43174.29421,0,0,6476.144132,19428.4324,0,64761.44132,576376.8278,0,0,0,0,608757.5484,0,0,6469667.988,0,15111.00298,0,0,392886.0774,21587.14711,34539.43537,3469054.54,0,0,0,0,0,496504.3835,20196934.83,4101557.95,0,0,0,0,4317.429421,12952.28826,0,0,20054459.66,0,0,15111.00298,8919809.185,418790.6539,0,0,248252.1917,0,0,0,0,10057451.84,0,0,0,0,0,0,1657892.898,0,0,4174954.251,90666.01785,0,0,0,12952.28826,0,47491.72364,0,9273838.397,14722434.33,0,0,0,0,0,0,0,0,0,62602.72661,0,0
sample297,0,9033603.122,0,0,89011.71065,0,0,0,0,0,0,28305723.99,0,0,19539.156,0,0,0,97695.77998,0,0,0,28223.22533,0,579661.6279,2038585.276,0,0,0,0,3597375.721,0,0,6404501.132,0,34736.27733,0,0,416835.3279,0,32565.25999,7980659.716,0,0,0,0,0,976957.7998,39104364.2,1170178.342,0,0,10855.08666,0,0,13026.104,0,15197.12133,13664383.09,0,0,0,17563530.22,775053.1878,0,0,479794.8306,0,0,0,0,5149653.114,0,0,0,0,0,0,2774560.151,0,0,5557804.372,223614.7853,0,0,0,30394.24266,0,17368.13866,15197.12133,14187598.27,35061929.93,17368.13866,0,0,0,0,0,0,0,0,56446.45065,0,0
sample298,0,17361449.71,0,0,114402.5241,0,0,0,0,0,0,28972728.12,0,0,13866.97261,0,0,0,119024.8483,0,0,4622.324205,43912.07994,0,41600.91784,8314405.663,0,0,3466.743154,0,64712.53887,0,0,970688.083,0,0,0,0,119024.8483,0,234582.9534,8234670.571,0,0,0,0,0,88979.74094,3953242.776,841263.0053,0,0,0,0,0,21956.03997,0,0,9965730.985,0,0,0,2949042.843,55467.89046,0,0,47378.8231,0,0,0,0,2452142.991,0,0,0,0,0,0,1503410.948,0,0,515389.1488,17333.71577,0,0,0,0,0,19644.87787,0,14414718.03,18790903.47,13866.97261,0,0,0,0,0,0,0,0,27733.94523,0,0
sample299,0,3941585.265,0,0,113980.9729,0,0,0,0,0,0,24832449.25,0,0,0,0,0,0,123222.6734,0,0,0,43127.93568,0,247985.6302,660781.586,0,0,0,0,596089.6825,0,0,1615757.305,0,0,0,0,357345.7528,0,9241.700504,9717648.08,0,0,0,0,0,266469.0312,20536598.8,8506985.314,0,0,0,0,0,27725.10151,0,107819.8392,15732454.82,0,0,7701.417087,4380566.039,64691.90353,0,0,163270.0422,0,0,0,0,1792889.898,0,0,27725.10151,0,0,0,2307344.559,0,0,1507937.466,452843.3247,0,0,0,0,0,0,0,12376177.26,20245485.24,7701.417087,0,0,0,0,0,0,0,0,147867.2081,0,0
sample300,0,37681676.82,0,0,48993.80112,0,0,0,0,0,0,24368972.3,0,0,11794.80397,0,0,0,19960.43749,0,0,6351.048293,8165.63352,0,495381.7669,2676513.209,0,0,0,0,161498.0852,0,0,659601.7299,0,18145.85227,0,0,264929.4431,7258.340907,38106.28976,10437494.22,0,0,0,0,0,272187.784,6103357.41,781178.9401,0,0,0,0,7258.340907,39013.58237,0,6351.048293,11398317.1,0,0,2721.87784,1529695.346,39013.58237,0,0,60788.60509,0,0,0,0,3009489.599,0,0,29940.65624,0,0,0,1454390.059,0,0,972617.6815,34477.11931,0,0,0,6351.048293,0,15423.97443,0,11416462.95,12535154.75,9072.926134,0,0,0,0,0,0,0,0,5443.75568,0,0
sample301,0,2558473.189,0,0,56473.01665,0,0,0,0,0,0,6609798.296,0,0,304463.2202,0,0,0,40513.25107,0,0,0,33147.20542,2455.34855,2522870.635,1042295.459,0,0,0,0,39285.5768,0,0,1463387.736,0,13504.41702,0,0,146093.2387,11049.06847,8593.719925,28833158.02,0,0,0,23325.81122,0,141182.5416,23230052.63,3098649.87,0,0,0,0,9821.394199,0,0,0,34599544.09,0,0,0,3496416.335,0,0,0,227119.7409,0,0,7366.04565,0,4747416.421,0,0,6138.371375,0,0,0,1118411.264,0,0,655578.0628,36830.22825,0,0,0,0,0,11049.06847,0,12271832.05,10464695.52,12276.74275,0,0,0,0,0,0,0,0,7366.04565,0,0
sample302,0,168961.3487,0,0,49694.51432,0,0,0,0,0,0,18068925.41,0,0,123242.3955,0,0,0,240521.4493,0,0,0,51682.2949,0,763307.74,1999707.256,0,0,0,0,423397.262,5963.341719,0,3615772.862,0,0,0,0,216668.0824,0,45718.95318,12984182.7,0,0,0,0,0,7718551.965,57689367.79,361776.0643,0,7951.122292,0,0,5963.341719,23853.36688,0,0,65238958.4,0,0,0,16842464.79,0,0,0,830892.2795,0,0,0,0,10722088.41,0,0,3975.561146,0,0,0,926305.747,0,0,7470079.393,37767.83089,0,0,0,0,0,55657.85604,0,6969158.689,30208301.37,23853.36688,0,0,0,0,0,0,0,0,331959.3557,0,0
sample303,0,2038920.229,0,0,178331.2154,0,0,0,0,0,0,25435975.69,0,0,178331.2154,0,0,0,225886.2062,0,0,0,95109.98155,0,13291619.92,1016487.928,0,0,0,0,41610.61693,0,0,14777713.38,0,0,0,0,546882.3939,0,71332.48616,18689111.37,0,0,0,0,0,659825.497,105726633.2,760879.8524,0,0,0,0,0,0,0,0,162697512.2,0,0,0,17975786.51,29721.86923,0,0,974877.3109,0,0,0,0,14462661.57,0,0,17833.12154,0,0,0,2508525.763,0,0,6419923.754,481494.2816,0,0,0,0,0,136720.5985,0,7650409.141,38483876.28,0,0,0,0,0,0,0,0,0,832212.3385,0,0
sample304,0,3336271.473,0,0,105846.1762,0,0,0,0,0,0,25547033.08,0,0,173587.7289,165120.0348,0,0,0,0,0,0,110080.0232,0,15754144.86,5584444.255,0,0,0,0,59273.85866,0,0,664713.9863,0,16935.38819,0,0,469957.0222,25403.08228,21169.23523,22591807.84,0,0,0,0,0,1066929.456,53291432.78,478424.7163,0,0,0,0,29636.92933,0,0,0,117861834.1,0,0,0,7574352.367,50806.16456,0,0,524997.0338,0,0,0,0,16804138.93,0,0,0,0,0,0,3691914.625,0,0,1075397.15,50806.16456,0,0,0,50806.16456,0,80443.09389,0,11888642.51,32774209.99,38104.62342,0,0,0,0,0,0,0,0,38104.62342,0,0
sample305,0,3865006.33,0,0,61885.10862,0,0,0,0,0,0,9792849.613,0,0,168777.569,28129.59483,0,0,103141.8477,0,0,0,0,5625.918966,4183808.404,1113931.955,0,0,0,0,45007.35173,0,0,1772164.474,0,0,0,0,195031.8575,24378.98219,9376.53161,20971550.6,0,0,0,0,0,2522287.003,28320876.07,556965.9776,0,0,0,0,11251.83793,0,16877.7569,0,33954296.27,28129.59483,0,0,5209600.962,45007.35173,0,0,309425.5431,0,0,11251.83793,0,14077924.56,0,0,11251.83793,0,0,0,1316465.038,0,0,2454775.975,135022.0552,0,0,0,0,0,22503.67586,0,11291219.36,15388763.68,0,0,0,0,0,0,0,0,0,46882.65805,0,0
sample306,0,39055270.22,0,0,35293.94417,0,0,0,0,0,0,79920615.57,0,0,70587.88833,0,0,0,0,0,0,0,15125.97607,0,5152915.848,1275623.982,0,0,0,0,1431925.735,0,0,766382.7876,0,30251.95214,0,0,257141.5932,0,0,65581190.25,0,0,0,0,0,5092411.944,16714203.56,3912585.81,0,0,0,0,0,10083.98405,0,10083.98405,178577273.5,40335.93619,0,0,3620150.273,45377.92821,0,0,252099.6012,0,0,0,0,8011725.326,0,0,171427.7288,0,0,15125.97607,620165.0189,0,0,917642.5483,196637.6889,0,0,0,0,0,0,0,33176307.52,4094097.523,0,0,0,0,0,0,0,0,0,45377.92821,0,0
sample307,0,67064582.21,0,0,30026.06554,0,0,0,0,0,0,169999394.2,0,0,103726.4082,21837.13858,0,0,32755.70787,0,0,0,0,0,7266307.861,152859.97,0,0,0,0,76429.98502,0,0,1143720.133,0,0,0,0,1807023.217,24566.7809,54592.84644,28538410.48,0,0,0,0,0,1001778.732,30913199.3,1700567.167,0,0,0,0,0,0,0,16377.85393,86374072,40944.63483,0,0,2290169.908,35485.35019,0,0,870755.9007,0,0,0,0,4886059.757,0,0,0,0,0,0,92807.83895,0,0,638736.3034,46403.91948,0,0,0,0,0,32755.70787,0,30031524.83,914430.1779,0,10918.56929,0,0,0,0,0,0,0,8188.926966,0,0
sample309,0,33227702.65,0,0,10470.9147,0,0,0,0,0,0,150931254.8,6980.6098,0,48864.2686,0,0,0,10470.9147,0,0,0,0,0,5361108.326,841163.4809,0,0,0,0,45373.9637,0,0,890027.7495,0,0,0,0,9025928.471,0,0,3919612.403,0,0,0,0,0,1047091.47,6806094.555,575900.3085,0,0,13961.2196,13961.2196,0,0,0,0,20310084.21,0,0,0,2027867.147,0,0,0,910969.5789,0,0,0,0,579390.6134,0,0,0,0,0,0,0,0,0,903988.9691,0,0,0,0,0,0,0,0,9675125.183,673628.8457,0,0,0,0,0,0,0,0,0,17451.5245,0,0
sample310,0,49383371.22,0,0,12501.06435,0,0,0,8334.042902,0,0,186803404.6,0,0,100008.5148,50004.25741,0,0,0,0,0,0,0,0,15968026.2,350029.8019,0,0,0,0,458372.3596,0,0,250021.2871,0,0,0,0,5242112.985,0,20835.10726,16697254.95,0,0,0,0,0,495875.5527,14042862.29,654222.3678,0,0,0,0,0,0,0,12501.06435,78540020.31,0,0,0,1654307.516,0,0,0,416702.1451,0,0,37503.19306,0,3446126.74,0,0,0,12501.06435,0,0,108342.5577,0,0,966748.9766,66672.34322,0,0,8334.042902,0,0,54171.27886,0,18751596.53,1216770.264,0,0,0,0,0,0,0,0,0,83340.42902,0,0
sample311,0,23880360.79,0,0,449229.8116,0,0,0,0,0,0,30598244.63,0,0,0,52199.23867,0,0,86998.73111,0,0,0,72762.57511,0,148688.7404,855751.1551,0,0,0,0,162924.8964,0,0,6404688.405,0,14236.156,0,1581.795111,192979.0036,30054.10711,205633.3644,4223392.947,0,0,0,0,0,1893408.748,32338219.25,528319.5671,0,0,3163.590222,9490.770667,0,17399.74622,0,12654.36089,19473479.61,7908.975556,0,0,8810598.769,60108.21422,0,0,278395.9396,0,0,0,0,11404742.75,0,0,0,0,0,0,4542915.559,0,0,4933618.952,1980407.479,0,0,0,0,0,14236.156,0,5887441.404,22358673.9,0,0,0,0,0,0,0,0,0,80671.55067,0,0
sample312,0,1494112.265,0,0,135228.7039,0,0,0,0,0,0,16313199.26,0,0,0,0,0,0,49473.91606,0,0,0,29684.34964,0,85754.78784,1264883.121,0,0,0,0,201193.9253,0,0,1104917.459,0,9894.783212,0,0,385896.5453,9894.783212,92351.30998,5997887.757,0,0,0,0,0,478247.8553,7617333.943,2373098.84,0,0,0,0,0,9894.783212,0,1649.130535,9578150.149,0,0,0,2623766.682,282001.3215,0,0,54421.30767,0,19789.56642,8245.652677,0,5076023.788,0,0,0,0,0,0,1894850.985,0,0,1667270.971,164913.0535,0,0,0,0,0,18140.43589,0,5326691.629,14825683.51,0,0,0,0,0,0,0,0,0,72561.74356,0,0
sample313,0,3953276.3,0,0,116032.4999,0,22062.51759,0,8171.302811,0,0,16292760.68,0,0,13074.0845,0,0,0,174048.7499,0,0,0,56381.9894,0,272921.5139,1893290.861,0,0,0,0,54747.72884,0,0,491095.299,0,8988.433092,0,0,177317.271,7354.17253,189574.2252,1117834.225,0,0,5719.911968,0,0,2256096.706,5780379.609,290898.3801,0,0,0,0,0,26148.169,0,0,5861275.507,0,0,0,3850317.885,22062.51759,0,0,102141.2851,0,0,0,0,4252345.983,0,0,5719.911968,0,0,0,2044459.963,0,0,1034486.936,17159.7359,0,0,0,0,0,13074.0845,0,2372129.206,13860980.96,12256.95422,0,0,0,0,0,0,0,0,81713.02811,0,0
sample314,0,273509.4597,0,0,64274.72303,0,0,0,0,0,0,18430434.94,0,0,21880.75678,0,0,0,165473.2231,0,0,0,68377.36493,0,354194.7503,484111.7437,0,0,0,0,1171988.035,0,0,3628102.983,0,0,0,0,412999.2842,0,10940.37839,1237630.305,0,0,0,0,0,268039.2705,27386502.2,923094.4265,0,0,0,0,0,12307.92569,0,0,13337688.8,0,0,0,7844251.304,65642.27033,0,0,196926.811,0,0,0,0,983266.5077,0,0,21880.75678,0,0,0,4198370.207,0,0,2761077.996,443085.3247,5470.189194,0,0,0,0,16410.56758,0,2029440.191,10071985.85,0,0,0,0,0,0,0,0,0,169575.865,0,0
sample315,0,5790535.854,0,0,113601.7933,0,0,0,0,0,0,10758510.58,0,0,36815.39599,0,0,0,54697.15975,0,0,0,13674.28994,0,292419.431,642691.6271,0,0,0,0,122016.741,0,0,2531847.375,0,26296.71142,0,0,367102.0914,0,13674.28994,13512302.2,0,0,0,0,0,296626.9048,9784480.384,3207146.925,0,0,0,0,0,8414.947654,0,8414.947654,16542735.22,10518.68457,0,0,3908743.185,83097.60808,0,0,105186.8457,0,0,0,0,1755568.454,0,0,15778.02685,0,0,0,2187886.39,0,0,1473667.708,229307.3236,2103.736913,0,0,5259.342284,0,0,0,11514804,6490028.378,6311.21074,0,0,0,0,0,0,0,0,32607.92216,0,0
sample316,0,205726.6961,0,0,19341.82613,0,0,0,0,0,0,14372735.16,0,0,1524487.569,17583.4783,0,0,49233.73924,0,0,0,26375.21745,0,1373269.655,1225568.438,0,0,0,0,26375.21745,0,0,923132.6108,0,40442.00009,0,0,160009.6525,0,0,20799496.48,0,0,0,0,0,930166.0022,24193107.8,1707355.743,0,0,0,0,0,10550.08698,0,0,35251357.3,0,0,0,4051233.401,5275.04349,0,0,179351.4787,0,0,0,0,2996224.703,0,0,0,0,0,0,2067817.048,0,0,1051492.002,0,7033.391321,0,0,5275.04349,0,26375.21745,0,9964557.154,8629971.15,14066.78264,0,0,0,0,0,0,0,0,0,0,0
