SampleID,Acholeplasmataceae,Akkermansiaceae,Alteromonadaceae,Anaerofustaceae,Anaerovoracaceae,Anaplasmataceae,Arcobacteraceae,Atopobiaceae,Bacillaceae,Bacilli,Bacteria,Bacteroidaceae,Bacteroidales,Beijerinckiaceae,Bifidobacteriaceae,Brevinemataceae,Burkholderiaceae,Burkholderiales,Butyricicoccaceae,Candidatus-Gastranaerophilales-bacterium-Zag_111,Caulobacteraceae,Chloroplast,Christensenellaceae,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiaceae,Comamonadaceae,Coriobacteriaceae,Corynebacteriaceae,Deferribacteraceae,Defluviitaleaceae,Dermabacteraceae,Desulfovibrionaceae,Devosiaceae,Eggerthellaceae,Endozoicomonadaceae,Enterobacterales,Enterobacteriaceae,Enterococcaceae,Erysipelatoclostridiaceae,Erysipelotrichaceae,Ethanoligenenaceae,Firmicutes,Flavobacteriaceae,Fusobacteriaceae,Gastranaerophilales,Helicobacteraceae,Lachnospiraceae,Lactobacillaceae,Lactobacillales,Leuconostocaceae,Marinifilaceae,Methylomonadaceae,Micrococcaceae,Monoglobaceae,Moraxellaceae,Morganellaceae,Muribaculaceae,Mycoplasmataceae,Nocardiaceae,Nostocaceae,Oscillospiraceae,Oscillospirales,Oxalobacteraceae,Pasteurellaceae,Peptococcaceae,Peptoniphilus,Peptostreptococcaceae,Planococcaceae,Porphyromonadaceae,Prevotellaceae,Promicromonosporaceae,Pseudomonadaceae,RF39,Rhizobiaceae,Rhodospirillales,Rickettsiaceae,Rikenellaceae,Rubritaleaceae,Ruminiclostridium,Ruminococcaceae,Saccharimonadaceae,Selenomonadaceae,Shewanellaceae,Sphingobacteriaceae,Sphingomonadaceae,Spirosomaceae,Streptococcaceae,Subgroup-2,Sutterellaceae,Tannerellaceae,UCG-010,Vagococcaceae,Veillonellaceae,Vibrionaceae,Victivallaceae,Weeksellaceae,Xanthobacteraceae,Xanthomonadaceae,[Clostridium]-methylpentosum-group,[Eubacterium]-coprostanoligenes-group,gut-metagenome,metagenome
sample509,0,0.000234982,0,0,0.000176236,0,0,0,0,0,0,0.212294244,0,0,0.000187985,0,0,0,0.00116316,0,0,0,0.000176236,9.39927E-05,0.000375971,0.015638034,0.001221905,0,0,0,0.041580017,0.000140989,0,0.001092665,0,0,0,0,0.000751942,0,0.000352473,0.002479057,0,0,0,0,0,0.000622702,0.498748722,3.52473E-05,0,0,3.52473E-05,0,0,9.39927E-05,0,0,0.002044341,0,0,0,0.082173111,0,0,0,0.028068568,0,0,0,0,0.000622702,0,0,7.04945E-05,0,0,0,0.00038772,0,0,0.039277196,0,0,0,0,0,0,0,0,0.010668171,0.058228473,0.000481713,0,0,0,0,0,0,0,0,0.000481713,0,0
sample510,0,0.000352485,0,0,0.000326693,0,0,0,0,0,0,0.178864654,0,0,0.000128958,0,0,0,0.000533026,0,0,0,0.000318096,0,0.000447054,0.021346837,0.000971483,0,0,0,0.05981069,6.87776E-05,0,0.000670581,0,0,0,0,0.000610401,0,0.000507235,0.007273227,0,0,0,0,0,0.00064479,0.49607538,0.00027511,0,0,6.87776E-05,0,0,0.000180541,0,4.2986E-05,0.002407215,0,0,0,0.072448567,3.43888E-05,0,0,0.030373892,0,0,0,0,0.000567415,0,0,0.000137555,0,1.71944E-05,0,0.000283707,0,0,0.043157922,0,0,0,0,0,0,0,0,0.013007557,0.067797484,0.000111764,0,0,0,0,0,0,0,0,0.000137555,0,0
sample511,0,0.000288686,0,0,0.000119456,0,0,0,0,0,0,0.160947688,0,0,5.97282E-05,0,0,0,0.002438903,0,0,0,0.000149321,0,0.000567418,0.036055945,0.001383704,0,0,0,0.00304614,0.000109502,0,0.001114927,0,0,0,0,0.000288686,0,0.000487781,0.007515803,0,0,0,0.000109502,0,0.000527599,0.513722562,0.000139366,0,0,9.95471E-05,0,0,0.000179185,0,0,0.002976457,0,0,0,0.087681051,0,0,0,0.026310288,0,0,0,0,0.000418098,0,0,0,0,0,0,0.000527599,0,0,0.049982579,0,0,0,0,3.98188E-05,0,0,0,0.012393609,0.089622219,0.000408143,0,0,0,0,0,0,0,0,0.000288686,0,0
sample512,0,0.000377915,0,0,0.000451655,0,0,0,0,0,0,0.200258088,0,2.76523E-05,0.000129044,0,0,0,0.001087658,0,0,0,0.000129044,9.21744E-05,0.000276523,0.016148954,0.001087658,0,0,0,0.001290442,0.000230436,0,0.000774265,0,0,0,0,0.000571481,0,0.00032261,0.004617937,0,0,0,0,0,0.000709743,0.513107199,0.000165914,0,0,0,0,0,0.000119827,0,0,0.002101576,0,0,0,0.080707899,0,0,0,0.025154392,0,0,0,0,0.000414785,0,0,0,0,0,0,0.000387132,2.76523E-05,0,0.069158448,0,0,0,0,0,0,9.21744E-05,0,0.003539497,0.075490829,0.000221219,0,0,0,0,0,0,1.84349E-05,0,0.000709743,0,0
sample513,0,0.000291886,0,0,0.000458677,0,0,0,0,0,0,0.248686515,0,0,0,0,0,0,0.00061157,0,0,0,0.000347483,0,0.000375281,0.009020654,0.002390682,0,0,0,0.012412087,9.72952E-05,0,0.000625469,0,0,0,0,0.000681066,0,0.000222389,0.007158146,0,0,0,0,0,0.000514275,0.460623245,0,0,0,5.55973E-05,0,0,0.000138993,0,5.55973E-05,0.003141245,8.33959E-05,0,0,0.071331276,0,9.72952E-05,0,0.025157757,0,0,8.33959E-05,0,0.000305785,0,0,0,0,0,0,0.000458677,0,0,0.055221972,0,0,0,0,0,0,0.000166792,0,0.018805771,0.079100992,0.000264087,8.33959E-05,0,0,0,0,0,0,0,0.000931254,0,0
sample514,0,0.00029172,0,0,0.00018876,0,0,0,0,0,0,0.022994423,0,0,0,0.00020592,0,0,0.008820249,0,0,0,8.58001E-05,0,0.00027456,0.046709567,0.002591163,0,0,0,0.051377091,0,0,0.047275847,0,8.58001E-05,0,0,0.000789361,0,3.432E-05,0.03018447,0,0,0,0,0.00010296,0.000686401,0.258841699,0.002676963,0,0,0.016919777,0,0.00013728,0.00024024,0,0,0.195401115,5.14801E-05,0,0,0.167670528,0.00013728,0,0,0.002368082,0,0,0,0,0.010707851,0,0,5.14801E-05,0,0.00020592,0,0.072741313,0,0,0.054414414,0.0002574,0,0,0,0,0,0.00024024,0,0.000669241,0.003329043,0.00024024,0,0,0,0,0,0,0,0,0,0,0
sample515,0,0.000279886,0,0,0.000131711,0,0,0,0,0,0,0.048305043,0,0,0.000115247,0.000214031,0,0,0.005712969,0.001975666,0,0,0.000246958,0.00029635,0.001020761,0.036928497,0.002354336,0,0,0,0.023592749,0,0,0.072984409,0,0,0,0,0.00029635,0,0,0.021090239,0,0,6.58555E-05,0,0.000329278,0.000773803,0.294769423,0.002057986,0,0,0.020711569,0,0,0,0,0,0.150249428,0.000115247,0,0,0.150414067,0,0,0,0.002782397,0,0,8.23194E-05,0,0.005745896,0,0,0,0,0.000823194,0,0.117453366,0,0,0.031116745,0.000246958,0,0,0,0,0,6.58555E-05,0,0.0017781,0.004379394,0.00029635,0,0,0,0,0,0,0,0,0.000197567,0,0
sample516,0.000212758,0.000502882,0,0,0.000174075,0,0,0,0,0,0,0.01812309,0,0,0.000193416,0,0,0,0.006150632,0.000502882,0,0,0.000193416,0.000657615,0.00119918,0.045240029,0.005686434,0,0,0,0.115682179,0,0,0.066980001,0,0,0,0,0.000367491,0,0,0.022552319,0,0,0,0,0.000154733,0.000851031,0.269757456,0.005512359,0,0,0.021565897,0,0,0.000154733,0,0,0.153727129,9.67081E-05,0,0,0.145332869,0,0,0,0.002437043,0,0.000251441,0,0,0.002959267,0,0,0,0,0.000638273,5.80248E-05,0.065007156,0,0,0.036807087,0.001334571,0,0,0,0,0,0,0,0.006382732,0.00239836,5.80248E-05,0,0,0,0,0,0,0,0,9.67081E-05,0,0
sample517,0.0001026,0.000501602,0,0,0.000353401,0,0,0,0,0,0,0.011616639,0,0,7.98003E-05,6.84002E-05,0,0,0.015469853,0,0,0,0.000228001,0.000490202,0.001003203,0.044653952,0.001926607,0,0,0,0.062175811,0,0,0.084918889,0,0,0,0,0.000592802,0,0,0.011206238,0,0,0,0,0.000490202,0.000798003,0.303571632,0.000353401,0,0,0.034120316,0,0,0.000296401,0,2.28001E-05,0.072356046,0.0001254,0,0,0.199546278,3.42001E-05,0,0,0.003294611,0,0,0,0,0.000706802,0,0,2.28001E-05,0,0,0,0.066633227,0,0,0.079093469,0.000604202,0,0,0,0,0,0.0001026,0,0.000661202,0.001379405,0.000193801,0,0,0,0,0,0,0,0.0001026,7.98003E-05,0,2.28001E-05
sample518,0,0.000859414,0,0,0.00016114,0,0,0.000107427,0,0,0,0.018656449,0,0,0.001181694,0,0,0,0.000662465,0.001020554,0,0,0,0.000537134,0.002112726,0.003115376,0,0,0,0,0.011387238,0,0,0.007627301,0,0,0,0,0.00068037,0,7.16178E-05,0.02511996,0,0,0,0,0.001432357,0.000626656,0.407290697,0.001092172,0,0,0.002363389,0,0,0,0,0,0.270446895,0,0,0,0.026516508,0.000608752,0,0,0.00100265,0,0,0,0,0.000196949,0,0,0,0,0.001127981,0,0.050060875,0,0,0.139905464,0,0,0,0,0,0,8.95223E-05,0,0.0116379,0.011709518,0.000340185,0,0,0,0,0,0,0,0,0.000250662,0,0
sample519,0,0.00066694,0,0,0,0,0,7.69546E-05,0,0,0,0.007438949,0,0,0.002565155,0,0,0,0.001462138,0.002590806,0,0,0,0.000102606,0.001898215,0.003847732,5.13031E-05,0,0,0,0.015416581,0.000102606,0,0.015852658,0,0.000153909,0,0,0.000282167,0,0,0.032987892,0,0,5.13031E-05,0,0.001616048,0.000307819,0.159142212,0.005976811,0,0,0.003334701,0.000230864,0,0.000102606,0,0,0.385234968,0,0,0,0.036245639,0,0,0,0.001282577,0,0,0,0,0.000230864,0,0,0,0,0.002308639,0,0.067104453,0,0,0.194669608,0.000256515,0,0,0,7.69546E-05,0,0,0,0.046762774,0.008747178,0.000538683,0,0,0,0,0,0,0,0,0.000282167,0,0
sample521,0.00027115,0.000355884,0,0,3.38937E-05,0,0,0,0,0,0,0.02370865,0.000491459,0,0.000991391,0.000220309,0,0,0.001296434,0.003762202,0,0,0,0.000211836,0.001059178,0.006990578,0,0,0,0,0.006024607,5.9314E-05,0,0.009430925,0,9.32077E-05,0,1.69469E-05,0.000550773,0.000127101,0,0.026674349,0,8.47343E-06,0,0,0.005465361,0.000720241,0.380948346,0.003719835,1.69469E-05,0,0.001745526,7.62608E-05,0,0,0,5.9314E-05,0.311169672,4.23671E-05,0,0,0.026038842,0,0,0,0.001304908,0,0,0,0,0.000525352,0,0,0,0,0.002762337,0,0.034622424,0,0,0.119975258,0,0,0,0,0,0,9.32077E-05,0,0.018251762,0.009456345,0.000398251,0,0,0,0,0,0,0,0,0.000228783,0,0
sample522,0,0.00232755,0,0,0.000169276,0,0,0,0,0,0,0.019868811,0,0,0.001079137,0.000105798,0,0,0.001290732,0.004739738,0,0,4.23191E-05,0.000296234,0.001798561,0.003851037,0,0,0,0.000169276,0.009013965,0,0,0.014155734,0,0,0,0,0.000592467,0.000211595,0,0.027719001,0,0,0,0,0.003089293,0.000507829,0.451015658,0.003025815,0,0,0.002856538,0,0,0,0,0,0.311807025,0,0,0,0.024608548,0,0,0,0.001460008,0,0,0,0,0.000571308,0,0,0,0,0.001608125,0,0.037790944,0,0,0.044667795,0,0,0,0,0,0,0.000338553,0,0.0212865,0.00600931,0.000698265,0,0,0,0,0,0,0,0,0.001227253,0,0
sample523,0,0.029348221,0,0,9.62587E-05,0,0.000278081,0.000235299,0.000128345,0,0,0.011347836,0,0,0.012641982,0,0,0,0.000502685,0.001123019,0,0,7.48679E-05,0.000171127,0.002588291,0.005422576,0,0,0,0,0.019594002,0,0,0.013786391,0,0,0,0,0.000342253,0,0,0.074750262,0,0,0.000278081,0,0.000577552,0.000470598,0.111606665,0.000598943,0,0,0.007026888,0,0,7.48679E-05,0,0,0.477539627,0,0,0,0.032193202,0,0,0,0.002834285,0,0,0,0,0.107553103,0,0,0,0,0.000855633,0,0.010577766,0,0,0.008599114,8.55633E-05,0,0,0,6.41725E-05,0,0,0,0.061209865,0.004459988,0.000106954,0,0,0,0,0,0,0,0,0.000855633,0,0
sample524,0,0.009436456,0,0,1.95777E-05,0,0,0.000352399,0,0,0,0.008907858,0,0,0.015260824,0,0,0,0.000332821,0.000548176,0,0,0,0.000146833,0.002212281,0.001487906,1.95777E-05,0,0,0,0.009240679,0,0,0.010072731,0,0.000440498,0,0,0.000411132,0,0,0.056285913,0,0,0.000137044,0,0.001517272,0.000332821,0.083185685,0.000195777,0,0,0.003661032,0,0,0,0,0,0.65068473,0,0,0,0.01333242,0,0,0,0.001634739,0,0,0,0,0.049913369,0,0,0,0,0.000293666,0,0.008682714,0,0,0.005834157,0,0,0,0,0,0,0,0,0.06101393,0.003044334,0,0,0,0,0,0,0,0,0,0.001360651,0,0
sample525,0,0.007338162,0,0,0,0,0,0.00023397,0,0,0,0.011826139,0,0,0.024322284,7.44451E-05,0,0,0.000542386,0.001499537,0,0,0,0.00012762,0.011198673,0.00326495,7.44451E-05,0,0,0,0.006455455,7.44451E-05,0,0.007487052,0,0.00014889,0,0,0.000350956,0,7.44451E-05,0.093375448,0,0,0,0,0.000499846,0.000393496,0.169958204,0.001776048,0,0,0.005987514,0,0,0,0,0,0.442055111,7.44451E-05,0,0,0.036329218,0,0,0,0.00305225,0,0,0,0,0.055663678,0,0,0,0,0.003467015,0,0.013049166,0,0,0.00970977,0.00010635,0,0,0,0,0,0,0,0.08492061,0.004105117,0.00010635,0,0,0,0,0,0,0,0,0.00027651,0,0
sample526,0,0.003082651,0,0,0,0,0,0.000108799,0,0,0,0.008691868,0,0,0.004484955,0.000145066,0,0,0.000749507,0.002671631,0,0,4.83553E-05,6.04441E-05,0.008885289,0.001100083,0,0,0,0,0.053287557,0,0,0.008389647,0,0,0,0,0.000350576,0,0,0.033123391,0,0,0,0,0.004557488,0.000362665,0.103649617,0.000483553,0,0,0.005149841,0,0,0,0,0,0.661536974,0,0,0,0.019825679,0,0,0,0.002248522,0,0,0,0,0.03250686,0,0,0,0,0.000785774,0,0.003844248,0,0,0.007192853,0,0,0,0,0,0,0.000108799,0,0.028710968,0.003155184,0.000132977,0,0,0,0,0,0,0,0,0.000568175,0,0
sample527,0,0.008147361,6.35803E-05,0,4.54145E-05,0,7.26632E-05,9.99119E-05,0,0,0,0.008873993,0,0,0.003169932,0,0,0,0.000263404,0.001680336,0,0,1.81658E-05,7.26632E-05,0.008138278,0.002570461,4.54145E-05,2.72487E-05,0,0,0.028874538,0,0,0.006694097,0,0,0,0,0.00028157,0,6.35803E-05,0.041499768,0,0,0.000118078,0,0.002897445,0.000290653,0.114953178,0.000227072,0,0,0.002779367,0,0,0,0,0,0.649227499,0,0,0,0.019510068,0,0,0,0.001771165,0,0,0,0,0.048920497,0,0,0,0,0.000735715,0,0.004423372,0,0,0.006966584,0,0,0,0,0,0,0.000108995,0,0.033461402,0.002288891,0,0,0,0,0,0,0,0,0,0.000617637,0,0
sample528,0,0.042560675,0,0,0.00040199,0,0,0,0,0,0,0.107054922,0,0,0.000200995,0.000125622,0,0,0.001607959,0,0,0,0.000150746,0,0.000778855,0.020074368,0,0,0,0,0.039796995,0.000125622,0,0.027862921,0,0,0,0,0.004421888,0,0.000200995,0.016783076,0,0,0,0,0,0.010979348,0.218305613,0.002562685,0,0,0,0,0,0.000100497,0,0,0.246796643,0,0,0,0.128661876,0.000628109,0,0,0.003065173,0,0,0,0,0.011758203,0,0,0,0,0,0,0.017310688,0,0,0.048992513,0.00040199,0,0,0,0,0,0,0,0.013893774,0.033691774,0.000200995,0,0,0,0,0,0,0,0,0.000502487,0,0
sample529,0,0.043630313,0,0,0.000261905,0,0,0,0,0,0,0.114606603,0,0,0.000385155,0.000154062,0,0,0.000631654,0,0,0,0.000215687,0,0.000754903,0.035465036,0.000277311,0,0,0,0.00799581,0,0,0.017732518,0,0,0,0,0.002434177,0.000123249,9.24371E-05,0.01542159,0,0,0,0,0,0.009397772,0.322851993,0.004329138,0,0,0.000400561,0,0,0,0,0,0.187986258,6.16247E-05,0,0,0.082145773,0.000246499,0,0,0.00169468,0,0,0,0,0.024680707,0,0,0,0,0,0,0.01287957,0,0,0.032630298,0.001478994,0.000154062,0,0,0.000123249,0,0.000123249,0,0.010691892,0.067725585,0.000169468,0,0,0,0,0,0,4.62186E-05,0,0,0,0
sample530,0,0.153435444,0,0,0.000161795,0,0.000161795,0,0,0,0,0.072394204,0,0,0.000287635,0,0,0,0.00122245,0,0,0,0.000107863,0,0.000701111,0.012152591,0.000179772,0,0,8.9886E-05,0.023352389,0,0,0.02283105,0,0,0,0,0.003613418,0,0,0.018804156,0,0,0,0,0,0.006022364,0.205821019,0.004314529,0,0,0.000215726,0,0,0,0,0,0.253208931,0,0,0,0.086452378,0,0,0,0.002516809,0,0,0,0,0.037051019,0,0,0,0,0,0,0.015406465,0,0,0.033221875,0.00044943,0,0,0,8.9886E-05,0,0,0,0.014741308,0.030579226,0.000287635,0,0,0,0,0,0,0,0,0.00012584,0,0
sample531,0,0.065002325,0,0,6.41365E-05,0,0,0,0,0,0,0.093943913,0,0,0.000176375,0,0,0,0.001619446,0,0,0,0.000208444,0,0.00182789,0.024371863,0.000224478,0,0,0,0.039075152,0,0,0.026440265,0,0,0,0,0.003944394,0.000128273,0.000144307,0.019208876,0,0,0,0,0,0.002902176,0.212019177,0.003976462,0,0,0.000192409,0,0,0.000160341,0,0,0.267866019,0,0,0,0.100566004,0.000160341,0,0,0.002741835,0,0,0,0,0.034986451,0,0,0,0,0,0,0.016547212,0,0,0.031058092,0.001106354,0,0,0,4.81024E-05,0,0.00027258,0,0.010470281,0.03755191,0.000288614,0,0,0,0,0,0,0,0,0.000673433,0,0
sample532,0,0.115001236,0,0,0.000391301,0,0,0,0,0,0,0.051569322,0,0,0.000391301,0.000123569,0,0,0.001626987,0,0,0,0.000247137,0,0.007064009,0.018638273,0,0,0,0,0.013613148,0,0,0.027267485,0,0,0,0,0.023601615,0.000144163,0,0.019894555,0,0,0,0,0,0.001544608,0.237931461,0.013571958,0,0,0,0,0,0.000164758,0,8.23791E-05,0.303958316,0,0,0,0.070454733,0.000308922,0,0,0.002183046,0,0.000411896,0,0,0.013036494,0,0,0,0,0,0,0.011574265,0,0,0.027164511,0.000370706,8.23791E-05,0,0,0,0,0,0,0.019338496,0.017793887,0.000164758,0,0,0,0,0,0,0,0,0.000164758,0.000123569,0
sample533,0,0.121984385,0,0,0.000305572,0,0,6.11144E-05,0,0,0,0.114192297,0,0,0.000397244,3.05572E-05,0,0,0.000534751,0,0,0,0.000168065,7.6393E-05,0.001955661,0.017539839,0,0,0,0,0.00438496,0,0,0.01523277,0,0,0,0,0.000504194,0,0.000168065,0.022994301,0,0,0,0,0,0.020121923,0.207422346,0.00131396,0,0,6.11144E-05,0,0,0,0,0,0.272249469,0,0,0,0.046905318,0.000137507,0,0,0.001619532,0,0,0,0,0.0834823,0,0,0,0,0,0,0.00854074,0,0,0.019877466,4.58358E-05,0,0,0,0,0,0,0,0.012146491,0.025240256,0.000244458,0,0,0,0,0,0,0,0,6.11144E-05,0,0
sample534,0,0.062390987,0,0,5.7187E-05,0,2.85935E-05,0,0,0,0,0.099376662,0,0,0.000243045,0,0,0,0.000729134,0,0,0,0.000185858,7.14837E-05,0.000486089,0.011008492,0.000171561,0,0,0,0.008335001,0,0,0.027506934,0,0,0,0,0.000886398,0,0,0.015812198,0,0,0,0,0,0.003988791,0.303519858,0.000500386,0,0,0.000243045,0,0,0,0,0,0.330097504,0.000114374,0,0,0.054098876,0,0,0,0.001858577,0,0,0,0,0.031510022,0,0,0,0,0,0,0.009793269,0,0,0.015755011,0,0,0,0,4.28902E-05,0,0.000128671,0,0.00250193,0.01734195,0.000300232,0,0,0,0,0,0,0,0,0.000914992,0,0
sample266,0,0.415599456,0,0,0.005388694,0,0,0,0,0,0,0.272688987,0,0,0.000105285,0,0,0,0.000210571,0,0,0,7.65711E-05,0,0.000124428,0.001560137,0.000296713,0,0,0,0.011839813,0,0,0.0037137,0,0.000210571,0,0,0.001435709,8.61425E-05,0.001942993,0.004220984,0,0,0,0,0,0.004900553,0.032676736,0.006001263,0,0,7.65711E-05,0,0,0,0,0,0.046641398,0,0,0,0.005972549,6.69998E-05,0,0,0.000200999,0,0,0,0,0.021880204,0,0,0,0,0,0,0.006479833,0,0,0.005790693,0,0,0,0,0,0,0,0,0.071603591,0.07729857,0,0,0,0,0,0,0,0,0,0.000870997,0,0
sample267,0,0.008208238,0,0,0.001257118,0,0,0,0,0,0,0.156418694,0,0,0,0,0,0,0.001072247,0,0,0,0.000573098,0,0.006673815,0.004252015,0,0,0,0,0.002126008,0,0,0.024310434,0,0.000147896,0,0,0.00279154,0,0.000332766,0.005934334,0,0,0,0,0,0.004566294,0.239795164,0.001867189,0,0,0,0.000221844,0,0,0,0,0.07245064,0,0,0,0.071674185,0.003623456,0,0,0.001959624,0,0,0,0,0.060970199,0,0,0,0,0,0,0.016656807,0,0,0.018487022,0.001109221,0,0,0,0,0,0,0,0.055017378,0.235173408,0.000147896,0,0,0,0,0,0,0,0,0.002107521,0,0
sample268,0,0.207604355,0,0,0.002100771,0,3.28246E-05,0,4.37661E-05,0,0,0.147032113,0,0,0.000131298,0.000109415,0,0,0.000481427,0,0,0,0.00036107,0,0.003205865,0.035680289,0,0,0,0,0.003369987,0,0,0.013447125,0,0.000186006,0,0,0.001181684,9.84737E-05,0.000207889,0.004858034,0,0,0,0,0,0.000382953,0.142327261,0.000558017,0,0,0,0,7.65906E-05,0.000164123,0,3.28246E-05,0.100454073,0,0,0,0.03157722,0.000689316,0,0,0.000831555,0,0,0,0,0.05544067,0,0,0.001477105,0,0,0,0.007921659,0,0,0.017473604,0.002144537,0,0,0,0,0,0.000284479,0,0.066119591,0.151594726,0.000207889,0,0,0,0,0,0,0,0,6.56491E-05,0,0
sample269,0,0.054628732,0,0,0.00062686,0,0,0,0,0,0,0.233459262,0,0,0,0.000142088,0,0,0.000752232,0,0,0,0.000367758,2.50744E-05,0.000618502,0.005950988,0,0,0,0,0.01863027,0,0,0.033674902,0,0,0,0,0.001487747,0.000108656,0.000827455,0.005892481,0,0,0,0,0,0.004622045,0.199157501,0.000660292,0,0,0,0,0,0,0,2.50744E-05,0.077530006,0,0,0,0.076593895,0.001395808,0,0,0.001604761,0,0,0,0,0.043537495,0,0,8.35813E-05,0,0,0,0.014927619,0,0,0.017175955,0.000501488,0,0,0,0,0,0,2.50744E-05,0.079920431,0.124444184,0,0,0,0,0,0,0,0,0,0.000601785,0,0
sample270,0,0.113067759,0,0,0.001638124,0,0.000167535,0,0,0,0,0.194564408,0,0,0,5.58451E-05,0,0,0.000781832,0,0,0,0.000670141,0,0.010647803,0.004597915,0,0,0,7.44602E-05,0.001191363,0,0,0.038458675,0,0,0,0,0.001321668,0,0.000353686,0.002196575,0,0,0,0,0,0.000372301,0.188868206,0.001005212,0,0,0.00011169,3.72301E-05,0,0.00018615,0,0.00022338,0.115301564,0,0,0,0.072449739,0.001917349,0,0,0.004951601,0,0,0.00014892,0,0.062788533,0,0,0.000390916,0,0,0,0.017609829,0,0,0.023473567,0.000558451,0,0,0,0,0,0,0,0.027531646,0.11152271,0.00011169,0,0,0,0,0,0,0,0,0.000651526,0,0
sample271,0,0.200216946,0,0,0.001851004,0,0.000199033,0,6.96614E-05,0,0,0.155026571,0,0,0.000179129,0,0,3.98065E-05,0.000159226,0,0,0,0,0,0.002826264,0.041309237,0,0,0,0,0.000945405,8.95647E-05,0,0.002308779,0,0.000109468,0,0,0.047737993,0,0.000417969,0.035139223,0,0,0,0,0,0.002119698,0.068298071,0.005304221,0,0,5.97098E-05,0,0,0,0,0,0.124186454,0,0,0,0.014330354,0,0,0,0.000686663,0,0,0,0,0.089674183,0,0,0.000208984,0,0,0,0.014589097,0,0,0.008249905,0.001333519,0,0,0,0,0,8.95647E-05,0,0.074955715,0.106402882,0,0,0,0,0,0,0,0,0,0.000885696,0,0
sample272,0,0.000381645,0,0,0.000597911,0,0,0,0,0,0,0.118259188,0,0,8.90506E-05,0,0,0,0.001908227,0,0,0,0.000432531,0,0.002022721,0.011169489,0,0,0,0,0.009681072,0,0,0.024234483,0,0.00058519,0,0,0.001030443,0,5.08861E-05,0.00748025,0,0,0,0,0,0.003523859,0.264531149,0.028089101,0,0,5.08861E-05,0,0,8.90506E-05,0,5.08861E-05,0.240449324,0.000101772,0,0,0.063136871,0.00025443,0,0,0.001157658,0,0,0,0,0.007340313,0,0,6.36076E-05,0,0,0,0.01538031,0,0,0.024896002,0.002417088,0,0,0,0,0,0.000203544,0,0.035620237,0.132125638,0.000228987,0,0,0,0,0,0,0,0,0.002366201,0,0
sample273,0,0.076471523,0,0,0.001833113,0,0,0,0,0,5.29801E-05,0.16722649,0,0,0,4.23841E-05,0,0,0.000582781,0,0,0,0.000222517,0,0.012588079,0.049451656,0.000943046,0,0,0,0.000317881,0,0,0.013213245,0,0.000498013,0,0,0.007788079,0,7.41722E-05,0.085011921,0,0,0,0,0,0.003570861,0.037139073,0.005149669,0,0,0,0,0,0,0,0,0.229064901,0.000127152,0,0,0.013615894,0.00015894,0,0,0.000233113,0,0,0,0,0.030315232,0,0,0.000911258,0,0,0,0.010564238,0,0,0.005774834,0.00087947,0,0,0,7.41722E-05,0,0.00010596,0,0.12546755,0.119449007,0.000233113,0,0,0,0,0,0,0,0,0.000847682,0,0
sample274,0,0.025579991,0,0,0.001586907,0,0,0,0,0,0,0.091673476,0,0,9.47407E-05,0,0,0,4.73704E-05,0,0,0,0,4.73704E-05,0.003896212,0.030755202,4.73704E-05,0,0,0,0.000296065,4.73704E-05,0,0.006892386,0,0.000248694,0,0,0.035764617,0,0.000106583,0.054369323,0,0,0,0,0,0.002664582,0.184815433,0.009450385,0,0,4.73704E-05,0,0,4.73704E-05,0,0,0.245046837,0,0,0,0.037114672,0.000521074,0,0,0.00297249,0,0,0,0,0.052888999,0,0,0.000900037,0,0,0,0.007567414,0,0,0.011084663,0.005376535,0.000118426,0,0,0,0,0.000153954,0,0.047619048,0.139837283,5.92129E-05,0,0,0,0,0,0,0,0,0.000260537,0,0
sample275,0,0.006488362,0,0,0.001895364,0,9.02554E-05,0,0,0,0,0.182456351,0,0,8.0227E-05,0,0,0,0.003880983,5.01419E-05,0,0,0.000561589,6.01703E-05,0.000451277,0.015734529,0,0,0,0,0.000862441,0,0,0.033575017,0,4.01135E-05,0,0,0.001253548,0,0.000270766,0.020076817,0,0,0,0,0,0.023356098,0.205571768,0.003830841,0,0,0,0,0,5.01419E-05,0,0,0.187059378,0,0,0,0.093223823,0.000140397,0,0,0.002396783,0,0,0,0,0.032471895,0,0,0.000110312,4.01135E-05,0,0,0.018973696,0,0,0.023586751,0.003911068,0,0,0,0,0,0.000140397,0,0.023917687,0.11305996,9.02554E-05,0,0,0,0,0,0,0,0,0.000240681,0,0
sample276,0,0.086388269,0,0,0.002231431,0,0,0,0,0,0,0.042943668,0,0,0,0,0,0,0.000470574,0,0,0,0.000364315,0,0.001275104,0.018914037,0,0,0,0,0.000819709,0,0,0.022299133,0,0.000349136,0,0,0.000895608,0,0.000197337,0.055254489,0,0,0,0,0,0.001214384,0.2145969,0.007331846,0,0,0,0.000121438,0,3.03596E-05,0,0,0.223644064,0,0,0,0.050973784,0.001472441,0,0,0.002292151,0,0,0,0,0.04585819,0,0,9.10788E-05,0,0,0,0.001897476,0,0,0.034321539,0.000667911,0,0,0,0,0,0,0,0.081591451,0.101173399,0,0,0,0,0,0,0,0,0,0.000318776,0,0
