SampleID,Muribaculaceae,Akkermansia_dash_muciniphila,Bacteroides_dash_acidifaciens,Faecalibaculum,Bacteroides_dash_uniformis,Parasutterella,Bacteroides,Alloprevotella,Clostridia_dash_UCG_dash_014,Lachnospiraceae,Lachnospiraceae_dash_NK4A136_dash_group,Escherichia_dash_Shigella,Parabacteroides_dash_goldsteinii,Desulfovibrionaceae,Helicobacter_dash_ganmani,Oscillospiraceae,Lachnospiraceae_dash_bacterium_dash_10_dash_1,Mucispirillum_dash_schaedleri,Muribaculum,Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,Roseburia,Colidextribacter,Rikenellaceae_dash_RC9_dash_gut_dash_group,Alistipes,Lachnoclostridium,Clostridia_dash_vadinBB60_dash_group,Dubosiella_dash_newyorkensis,Oscillibacter,Lachnospiraceae_dash_bacterium_dash_28_dash_4,Bacteroides_dash_caecimuris,Parabacteroides,Anaerotruncus,Lactobacillus,Ruminococcaceae,Desulfovibrio,mouse_dash_gut_dash_metagenome,Gastranaerophilales,Peptococcaceae,Bilophila
sample427,0.16407345686170796,0.00810103682567536,0.21035921133518537,0.06688161080994014,0.002265544197010906,0.06110790575028505,0.060435107776627264,0.04704093587248098,0.0002677461323740162,0.001009196960486676,0.001235751380187767,0.04662215346030626,0.0002334197051465782,0.008204016107357675,0.005972798337574205,0.00019909327791914022,0.00015103627980072706,8.924871079133873e-05,0.0024509069040390707,0.0,0.0,0.0019291452101820139,0.00014417099435523947,0.001860492355727138,0.0009199482496953373,0.00017849742158267744,0.0002128238488101154,2.0595856336462785e-05,0.0,0.000254015561483041,0.014472021719087848,0.005004793089760455,0.0006316062609848586,0.0009680052478137507,8.924871079133873e-05,3.432642722743796e-05,0.000302072559601454,4.1191712672925556e-05,2.7461141781950374e-05,5.492228356390074e-05
sample428,0.28274592091830236,0.0029919272077502342,0.264679960455034,0.07015189323583784,0.003220721641284076,0.04121819717971204,0.101012742405191,0.007673413309288838,0.0007127826583169677,0.031142442318317885,0.0049542794645981835,0.0014079657448236398,0.0003343918643956144,0.05452347346829544,0.037927077251186804,0.004452691668004762,0.0004663886529728306,0.0026663351292597675,0.0034143169311973264,0.0,0.00014079657448236402,0.02118988445959578,0.0011703715253846506,0.002173547118571494,0.0020239507581839822,0.00719822487041086,0.000422389723447092,0.0,0.001434365102539083,0.0007743811596530021,0.02192906647562819,0.011985308402811234,0.005068676681365104,0.0036607109365414626,0.0011439721676692073,0.0005015877965934216,0.0016983586796935157,2.6399357715443244e-05,0.0008975781623250706,0.00029039293486987573
sample429,0.9938043096937919,0.01922648140784738,0.14010302872049732,0.2054806499179902,0.0026166217300620694,0.0869931920110491,0.02227920675958646,0.03071686378768515,0.0008911682703834584,0.009404669406599902,0.015206743677607104,0.001592726270472564,0.0004361036216770116,0.09666331579606112,0.01829739108340505,0.004379997243799551,0.004474802378946728,0.0025407776219443286,0.009859734055306348,0.0,0.0,0.015548042164136936,0.00036025951355927056,0.003071686378768515,0.0024838945408560227,0.001915063729972964,0.000929090324442329,0.0,0.00047402567573588206,0.0009480513514717644,0.00809635854156887,0.00929090324442329,0.002901037135503599,0.001251427783942729,0.0006257138919713645,0.00032233745950039993,0.004114542865387458,0.0,0.0006446749190007999,0.00036025951355927056
sample442,0.4480329346743569,0.10311961562299611,0.03509693919921107,0.01810998735166687,0.01000749415895969,0.019740468528022727,0.008984284032981267,0.03241829155234075,0.02949839924162185,0.02776809268712174,0.007761423150714372,0.0006072710503774377,0.00020796953780049233,0.02174529487241948,0.058813785289979235,0.010406795671536634,0.0006571837394495558,0.0025788222687261053,0.007137514537312896,0.0,0.0,0.006313955167622946,0.006097666848310436,0.0004741705461851225,0.0008651532772500481,0.0017136689914760569,0.001139673067146698,0.0,0.004982950125699797,0.0009899349999303432,0.0017303065545000963,0.0015972060503077813,0.004508779579514674,0.00015805684872837418,0.00216288319312512,0.0,0.009899349999303433,6.655025209615755e-05,0.00041593907560098456,0.00014141928570433475
sample443,0.38530820283125794,0.13972391459184705,0.14104164803293984,0.02876928652396937,0.02240146849857696,0.025831992429019568,0.0286809468519408,0.025184168167476755,0.08680108940740089,0.009754172119820726,0.0035335868811426025,0.0005005914748285353,0.00020612590139998513,0.019626130469012872,0.007876954089213718,0.0032685678650569085,0.00023557245874284016,0.00025029573741426766,0.012750359329456227,0.0,0.0,0.0022968314727426914,0.0010453527856713533,0.00168581540787845,0.002495595734806963,0.0008833967202856507,0.0004564216388142529,0.0,0.0012809252444141933,0.0005079531141642491,0.006235308517349549,0.002407256062778398,0.0019655577026355723,0.0006404626222070967,0.0006110160648642415,0.0,0.0013471799984356174,0.03105139471804063,0.0014134347524570412,0.00010306295069999256
sample444,0.3458969113789718,0.05643234916506193,0.01999228225302617,0.025132214958966666,0.0005510007860768215,0.03826577100918582,0.002861914530667671,0.007467294235190359,0.0003947468318162304,0.016423112982021093,0.00808408615990322,0.0004605379704522687,0.000164477846590096,0.026209544854131798,0.014408259361292409,0.001389837803686311,0.002944153453962719,0.003454034778392017,0.006825830633488986,0.0,0.0,0.002426048237203916,0.00032895569318019204,0.0002960601238621727,0.0004934335397702881,0.00043586629346375447,0.0004523140781227639,0.0,0.001102001572153643,0.0002960601238621727,0.0010773298951651288,0.0011266732491421576,0.0022286748212958004,9.04628156245528e-05,0.0011348971414716625,0.00012335838494257202,0.008709101976945584,0.0,0.0008059414482914704,0.00010691060028356239
sample457,0.388076103177928,0.018042714694313615,0.04638688518921381,0.020809183389877504,0.010707932560680406,0.04527665762059936,0.007983931586320346,0.06164493073601903,0.0258871094823928,0.03996212565280559,0.008645214673637156,0.0005642140102794776,9.100225972249635e-05,0.034471655982881634,0.0515740139933961,0.007207378970021711,0.0007280180777799709,0.0022507892238030768,0.036103629840571735,0.0,0.0,0.005235663342700957,0.00508399290983013,0.00038827630814931776,0.0013650338958374455,0.002390326022044238,0.002123386060191582,0.0,0.002548063272229898,0.0007826194336134687,0.0015045706940786067,0.0019777824446355874,0.005393400592886619,0.00029120723111198836,0.0020202501658394194,0.00012133634629666182,0.002165853781395414,0.001195163011022119,0.0014378357036154428,0.00024267269259332363
sample458,0.6013542624183433,0.011269701328299582,0.28979844138133115,0.01720450602019879,0.0031602299352170887,0.027863586649151346,0.014054988728829897,0.06231544926494169,0.078052323077938,0.010530528902774231,0.012823034686287642,0.0007177471378289658,0.00023567816466025742,0.015051264606711892,0.019047080762088074,0.0017782988788001242,0.000374942534686773,0.00033209195929399896,0.027970713087633273,0.0,0.0,0.0017890115226483177,0.00097485059018561,0.0027317241812893473,0.003278069017547216,0.0006534712747398046,0.0011676781794530936,0.0,0.00043921839777593427,0.00033209195929399896,0.006320459870434174,0.001874712673433866,0.0011676781794530936,0.00020354023311567682,0.0007605977132217399,4.2850575392774074e-05,0.0,0.04245420757039091,0.001028413809426578,4.2850575392774074e-05
sample459,0.40193222643665694,0.019077042304997214,0.025368000068451142,0.04300309870758568,0.0029094084585547593,0.08441112698833217,0.0036622817000228755,0.010182929604941656,0.03709495784657319,0.015746535253756903,0.05996188748574041,0.00037005633902670185,0.0,0.012824366231787426,0.020570028224518734,0.0018758028219629367,0.0009570422561035392,0.001237774651227244,0.06922605652482265,0.0,0.0,0.0011867323975683888,0.0004338591561002711,0.00026797183170899094,0.0006890704243945481,0.0008166760585416867,0.0005997464804915512,0.0,0.0015312676097656629,0.0004976619731738404,0.0007273521146386897,0.0020161690195247893,0.002092732400013072,0.0002807323951237048,0.0008549577487858283,0.00011484507073242468,0.0013653802853743826,0.0,0.0006763098609798345,7.656338048828312e-05
sample472,0.6851487536008339,0.009946238296123042,0.003657274392932404,0.03744997376607678,0.0001419048265335324,0.014454941648256638,0.0006321215000130078,0.0904127251600238,0.039204433439582256,0.0023091785408638453,0.0005676193061341295,0.0006450219387887835,0.0001677057040850837,0.008546540688951382,0.002663940607197676,0.000354762066333831,0.0002515585561276256,0.0001483550459214202,0.0030058022347557315,0.0,0.0,0.0,0.0003612122857217189,0.0005031171122552511,0.0030251528929193944,0.00016770570408508373,0.00041926426021270927,1.2900438775775674e-05,0.0002838096530670646,0.0,7.740263265465402e-05,0.0026703908265855642,0.0006837232551161104,0.0006063206224614565,0.00010965372959409318,3.870131632732701e-05,5.1601755103102695e-05,0.000393463382661158,0.00015480526530930804,0.0
sample473,1.0,0.02052056283592005,0.03489341143788878,0.03393924753910263,0.002270668518630353,0.013152968174406674,0.005193550335165169,0.1375566157376654,0.0684944743040039,0.009481248867685251,0.0035026269702276716,0.00026571652877589236,0.0004106528171991064,0.03536445437526422,0.020605109004166927,0.00234313666284196,0.0005193550335165169,0.00036234072105803506,0.0030557400809227623,0.0,0.0,0.0006159792257986596,0.002536385047406245,0.0016546892928316933,0.005374720695694186,0.0022465124705598172,0.000748837490186606,0.0,0.0014493628842321402,0.00019324838456428537,0.0005072770094812489,0.006075246089739722,0.0021861223503834783,0.000301950600881696,0.0014010507880910688,0.00018117036052901753,0.00015701431245848186,0.00279002355214687,0.0013527386919499973,0.00013285826438794618
sample474,0.3184760004143712,0.017202183353394226,0.007982966171088523,0.023222670340756823,0.0005820912833085382,0.05720017010645234,0.0011919011991555783,0.025357005046221473,0.036056397206083154,0.003226448827481613,0.0007373156255241483,0.00020511788078491348,0.00011641825666170763,0.010039688705445358,0.005150121925653638,0.0007206844460010472,0.00018848670126181237,0.0004712167531545308,0.021188122712430788,0.0,0.0,0.0007816654375857512,0.00013859316269250907,0.0002106616072926138,0.000992327044878365,0.0004268669410929279,0.0007373156255241483,0.0,0.0004324106676006282,0.0,0.00023838023983111564,0.0015799620546946035,0.0008703650617089572,9.978707713860655e-05,0.000349254769985123,0.0001663117952310109,0.00040469203506212644,0.00033816731696972223,0.0003658859495082241,0.0
sample487,0.5253989571237163,0.015953422007329517,0.007588423423187401,0.011899332781243095,0.0003301973125319257,0.022814188389937307,0.001241297304518165,0.04368388149496438,0.04296233921943166,0.020252101835291435,0.0014858879063936654,0.0006053617396418636,0.000262934897016163,0.024128862875018118,0.08855402740902495,0.002103479176129304,0.0005197550289854384,0.0011923791841430647,0.007392750941687002,0.0,0.0,0.0001956724815004004,0.004402630833759009,0.0008438375764704767,0.0015959536772376403,0.00042191878823523833,0.0010639691181584272,0.0,0.0013513630753621399,7.949194560953764e-05,0.00017732818635973784,0.0014553140811592276,0.001987298640238441,0.00031796778243815057,0.0012107234792837272,0.0003301973125319257,0.00023236107178172541,0.015513158923953616,0.0007154275104858389,0.0
sample488,0.45703799351834223,0.018019013546523754,0.0324313956532017,0.009101440515846182,0.0017538129354544316,0.012411055248881156,0.004059228326414692,0.07523716056572458,0.07363185598367557,0.003104531768808448,0.00039602227574777487,0.0005162433237426349,0.00022629844328444276,0.003493482218203585,0.006838456083001754,0.001626520061106932,0.00020508296422652625,0.00021922661693180395,0.009285308001014791,0.0,0.0,0.0,0.0004667405392741633,0.0016618791928701263,0.003804642577719694,0.0001555801797580544,0.0006506080244427731,0.0,0.0007142544616165223,6.364643717374953e-05,0.0005798897609163846,0.002326630870018178,0.0005798897609163846,0.00016972383246333206,0.0004313814075109691,8.486191623166602e-05,0.00014850835340541555,0.0243270826530776,0.0001414365270527767,0.0
sample489,0.2936693398806907,0.05268519139588685,0.03572610143891172,0.04485086478772067,0.0014214455467993843,0.0597531164880368,0.004539455133327065,0.015013609185549254,0.03514966269182255,0.012858514324272775,0.01632369724711551,0.0006615944710909575,0.0002882193735445756,0.07380381094833484,0.0932389673416702,0.004388795006246946,0.002757735369596962,0.007382346226925834,0.016362999888962497,0.0,0.0,0.0008057041578632454,0.0020175356148120294,0.0010742722104843275,0.0018144719652692597,0.002652928324671662,0.0030852573849885247,0.0,0.001984783413272873,0.0001768618883114441,0.0007336493144771015,0.003373476758533102,0.0022205992643547982,0.0006615944710909575,0.0013559411437210718,0.0016048578754186598,0.0006550440307831265,0.01689358555389683,0.001264234979411434,3.275220153915632e-05
sample502,0.7079041561354223,0.04852982454835407,0.015722874050828534,0.013473930962002372,0.0006115546995930798,0.02989384585322733,0.0024790980832966785,0.11720807489835547,0.0958036604125977,0.008344762513802343,0.0013020196830046214,0.0007562235532602601,0.0002301549944705139,0.014907467784704432,0.01165899443417775,0.0013480506818987245,0.0004668858459258998,0.00034852042019820675,0.016097697898966232,0.0,0.0,0.00015782056763692385,0.0018675433837035986,0.0018412399557641112,0.004616251603380021,0.0012954438260197499,0.0014664161076264174,0.0,0.0008943165499425683,0.00011836542572769287,0.0003222169922587194,0.003373414633239245,0.0014861436785810328,0.00045373413195615614,0.0013546265388835962,0.0013612023958684682,0.00040770313306205306,0.0013151713969743655,0.0003682479911528222,3.2879284924359125e-05
sample503,0.876686084590087,0.05001151436573645,0.0443297762323215,0.006866960926837011,0.0004398765006514812,0.01458923727160746,0.006488178384609349,0.10717102186705948,0.026893560498164173,0.04496515339992917,0.002895853629288918,0.0012585355435306266,0.0003421261671733742,0.0443297762323215,0.06171711679973976,0.008027746136889531,0.0009775033347810694,0.0019916630446164285,0.018279312360406,0.0,0.0,0.0005376268341295882,0.006866960926837011,0.002455977128637437,0.006854742135152249,0.0011852227934220467,0.0006842523343467484,0.0,0.004325452256406232,0.0001466255002171604,0.0005131892507600613,0.0037756066305918807,0.00576726967520831,0.0003176885838038476,0.0037389502555375894,0.0022116012949421693,0.00020771945864097726,0.003971107297548093,0.0016373180857582911,0.00023215704201050394
sample504,0.6274015405986522,0.06119155424084228,0.016451966560598674,0.07959579371839703,0.0003660511719292659,0.11823452853315289,0.0023183240888853505,0.07445074113516904,0.13184959851129976,0.00199294526939267,0.0009252960179323111,0.000854119401168287,0.00024403411461951062,0.013055825132143819,0.013909944533312105,0.0023691645294310823,0.0003863873481475585,0.0008337832249499946,0.025887952325886414,0.0,0.0,0.0005897491103304839,0.001545549392590234,0.004107907596095097,0.0033758052522365636,0.0017489111547731595,0.0027352157013603483,0.0,0.0007321023438585318,0.00017285749785548668,0.0003355469076018271,0.0037316883360566824,0.0010778173395695051,0.00043722778869328987,0.0005897491103304841,0.001291347189861577,0.00017285749785548668,0.0,0.0006609257270945077,0.0
sample517,0.07951134213745929,0.0005562886077354443,0.00948219217730871,0.012162491832761304,0.0005310027619292878,0.0007332895283785402,0.0023515836599725596,0.0007838612199908534,0.0011125772154708885,0.10783148944035467,0.08688216618995394,0.0005689315306385225,0.0009608621406339493,0.017611591603988046,0.0008850046032154797,0.125822368731435,0.011113129231805807,0.06895450151338894,0.0007332895283785402,0.0,0.0014412932109509236,0.036007044427966935,0.047638533498798964,0.0240974110532672,0.04949704316555148,0.015980654549490943,0.049522329011357606,7.585753741846966e-05,0.041329714970162884,0.006283532682829905,0.0005183598390262095,0.0003413589183831134,0.016777158692384875,0.0003919306099954267,0.022592903227800887,0.0003540018412861917,0.001997581818686368,0.000543645684832366,0.0029331581135141607,0.07556675019169888
sample518,0.3447720470089401,0.0010993860530411957,0.018368908636229978,0.031080559874518812,0.0012597131857763702,0.014887519468266197,0.004031082194484387,0.0002519426371552741,0.00270265738039294,0.04656358012151563,0.08341591677450075,0.0006413085309406975,0.0033439659113336383,0.0022903876105024915,0.0008016356636758719,0.021598355167038494,0.35542234939777667,0.014566865202795846,0.0005955007787306479,0.0,0.16474758082344418,0.008657665167699419,0.008107972141178818,0.06055784842168588,0.003389773663543686,0.004260120955534635,0.003985274442274333,0.001053578300831146,0.004122697698904485,0.002175868229977367,0.00020613488494522424,0.003183638778598464,0.005359507008575829,0.00139713644240652,0.0049243333625803585,0.0,0.0021071566016622923,0.0018323100884019936,0.0012368093096713454,0.007466663610238124
sample519,0.28322313927835235,0.0004927267729165049,0.0034680384401430935,0.02376459127835758,0.000644335010736968,0.03454772719333802,0.001383425170111725,0.0001705592675480209,0.001402376199839283,0.05719420771776968,0.011370617836534728,0.00020846132700313663,0.0023878297456722927,0.00240678077539985,0.00022741235673069454,0.017927674122269747,0.0258681555781165,0.011389568866262287,0.0009286004566503361,0.0,0.13246769779562956,0.005382092442626438,0.006178035691183866,0.0462973656244239,0.0031837729942297234,0.0038849610941493647,0.002842654459133683,0.0006064329512818522,0.002520486953765198,0.0022551725375793874,0.0,0.0009665025161054517,0.00394181418333204,0.004415589926520987,0.002312025626762061,0.00013265720809290516,0.0011560128133810304,0.0011939148728361464,0.0009475514863778938,0.009153347358410455
sample532,0.3899866360345422,0.14770978604197813,0.0542537197657767,0.025447137208521306,0.004258824418473938,0.024838733720167885,0.0077240790695303745,0.016638512790187004,0.009073147674140131,0.07562719883488819,0.13003963255414838,0.030314365115348664,0.012538402325196568,0.0015606872092544248,0.0011639023255456727,0.05015360930078625,0.007538912790466292,0.017484987208765675,0.00042323720928933567,0.0,0.0011374499999650895,0.008385387209044961,0.02378064069694454,0.00034388023254758516,0.0007406651162563374,0.009840265115977053,0.023939354650428048,0.00010580930232233388,0.013146805813549984,0.008332482557883795,0.0,0.010316406976427557,0.004867227906827358,0.01743208255760451,0.016268180232058834,0.018437270929666683,0.001957472092963177,0.0,0.0024336139534136794,0.00042323720928933567
sample533,0.3356574431687112,0.15053019301572712,0.12398378623139043,0.027941601459081613,0.004562663666057861,0.014988915762462812,0.01135009721887121,0.10290503425348682,0.0024133097076669678,0.04524955701875564,0.1430451621255413,0.00062218140900789,0.026546406784336646,0.000716451319463631,0.002451017671849264,0.033767481925246395,0.008861371582839646,0.005411092860159531,0.00030166371345837113,0.0006975973373724829,0.0005844734448255939,0.0037519424361384885,0.010369690150131502,0.0004902035343698529,0.004713495522787045,0.006297230018443494,0.02164437144063812,0.00033937167764066736,0.01061479191731643,0.0052979689676126394,0.0002451017671849264,0.0027903893494899317,0.008408876012652092,0.0016214424598387442,0.012085402520425987,0.014008508693723103,0.0025264336002138567,0.0,0.0017534203344767812,0.0002451017671849264
sample534,0.12172327349058311,0.023039571717249525,0.03246869066477648,0.005749334005518957,0.0009661415270982272,0.000923905831924534,0.0029037040431913936,0.011635934020352418,0.00017950170448819523,0.025848245446300103,0.06034424947941384,0.00031148825190598577,0.005247785125331354,0.0004276364136336413,0.00033788556138954386,0.011979099043638674,0.0032943842235480525,0.003077926285782876,0.00017422224259148355,0.000237575785352023,0.00022701686155859982,0.001874208973332626,0.004239407903059434,0.0,0.0019270035922997427,0.003014572743022336,0.004065185660467949,8.975085224409759e-05,0.0029089835050881037,0.0008341549796804365,0.00011614816172765572,0.0007391246655396274,0.0026133336388722535,0.0001847811663849068,0.0011614816172765571,0.00747571804574366,0.0005068283420843159,0.0,0.0006229765038119715,0.00017422224259148355
sample277,0.1566769185551999,0.005556429224556041,0.018764187365126944,0.032628287469116286,0.0013576388558381265,0.04379509183302989,0.0015329630789430496,0.018566385677521398,0.00957989537016903,0.002593899403372844,0.005659825561258944,0.02295848224094474,0.06362920650838688,0.0,3.596394320100998e-05,0.0018746205393526448,0.00021128816630593358,0.0001348647870037874,9.440535090265119e-05,0.0,8.990985800252491e-05,0.0007102878782199468,0.0014340622351402723,0.00010789182960302991,7.192788640201993e-05,0.0009755219593273952,0.0059385461210667715,0.000656341963418432,0.0005304681622148971,0.0032502413667912767,0.0,0.0010519453386295418,0.0002607385882073223,0.010595876765597562,0.001838656596151635,0.003331160238993549,0.00016183774440454486,0.0,0.00010339633670290366,0.0
sample279,0.06514762672336291,0.00521337264725034,0.026331287900780834,0.011301149582886761,0.0014783742607764655,0.023200259486697343,0.0014122680946441844,0.007025282564421496,0.002623212865158241,0.004798706696056943,0.006271071305366835,0.08361228085440228,0.04476288894875408,5.408686319913898e-05,0.0,0.0015264514725090337,0.00022235710426312695,8.713994626527947e-05,0.0,0.0,0.00015324611239756047,0.0005949554951905288,0.0013912343145111863,5.7091688932424495e-05,9.915924919842145e-05,0.00035456943652768894,0.01363289435191631,0.0001231978550647055,0.00029747774759526454,0.0002463957101294109,0.0,0.0028004975834220853,0.0002644246645291239,0.005826357096840584,0.0013311377998454763,0.001343157102778618,0.0,0.0,7.512064333213748e-05,4.206756026599699e-05
sample280,0.09317318548824804,0.0015037941168628583,0.014446643481900959,0.008033618570910561,0.0009234463872968522,0.01813312905964728,0.000978196173104966,0.0031827875483116824,0.0030586880338132894,0.005354529052033527,0.006533474439768243,0.01422399435294796,0.0171622328579834,2.189991432324551e-05,0.0,0.004266833307312335,0.0002518490147173234,0.0024089905755570063,0.0,0.0,0.00010949957161622757,0.001149745501970389,0.0021607915465602233,5.109980008757287e-05,4.3799828646491016e-05,0.001219095230660667,0.0020768418749877826,0.00013869945738055492,0.0009088464444146887,0.005748727509851946,0.0,0.0005985976581687105,0.000678897344020611,0.011063106718959523,0.0007080972297849381,0.00214619160367806,0.00017154932886542315,0.0,7.299971441081836e-05,0.0
sample292,0.39254174581425183,0.01373456562880586,0.5291944684448329,0.10359875293956952,0.0028234460968855424,0.09646257049689178,0.005171146697592569,0.009690728911288473,0.00027924192166999874,0.03331252702589132,0.03767697483865945,0.02571094138043025,0.016837253647361404,2.0684586790370272e-05,0.0,0.0036921987420810948,0.0015306594224874003,0.0001034229339518514,0.0,0.0,0.0005274569631544421,0.001902981984714065,0.002202908493174434,0.00018616128111333246,0.00016547669432296217,0.0022132507865696197,0.0012410752074222162,0.0006929336574774041,0.002109827852617768,0.004695401201414051,0.0001447921075325919,0.00038266485562185007,0.0017995590507622137,0.007012074921935523,0.0021718816129888785,0.009225325708505143,0.00537799256549627,0.0,0.0044988976269055335,0.0
sample294,0.18088102120228225,0.02811422543882173,0.8298474924301221,0.08885008130817887,0.0026958846311198924,0.061035398606148254,0.003423345563326847,0.03195122525771725,0.024434128958245375,0.012523739185837383,0.015747389591303496,0.2245857328940883,0.017630229651133263,0.00012837545862475676,0.00015690333831914715,0.001084059428386835,0.0007274609322069548,0.00012837545862475676,0.0,0.0,0.00041365425556866053,0.0005277657743462224,0.000927156090067688,0.0002567509172495135,0.0,0.0005848215337350029,0.0023392861349400117,0.0009984757893036636,0.0002567509172495135,0.00048497395480463665,8.558363908317117e-05,0.000813044571290126,0.0005705575938878078,0.004578724690949659,0.00047071001495744164,0.001169643067470006,0.0002567509172495135,0.0,0.00035659849617987975,0.00012837545862475676
sample295,0.2707398148260271,0.010292568311245967,0.5197627870231167,0.13354130876049455,0.002882872142733245,0.05135562730298769,0.004193268571248356,0.007552648506168917,0.0019417692531633018,0.010411695259292794,0.004252832045271773,0.05881297425071913,0.01655864577850914,0.000142952337656194,0.00016677772726555966,0.0015843884090228169,0.0,0.0008577140259371639,0.0,0.0,8.338886363277984e-05,0.0002501665908983395,0.0008577140259371639,0.00016677772726555966,0.0,0.0015843884090228169,0.00026207928570302235,0.0009530155843746266,0.00044076970777326494,0.0013223091233197947,0.0,0.0010602298376167724,0.0019060311687492534,0.012234337564409269,0.0005956347402341416,0.0022872374024991045,0.0,0.0,0.0005003331817966789,0.0
sample307,0.24487406001325407,0.19013085928848839,0.46019422073786237,0.08088435594787255,0.010834108144567697,0.08514061271895272,0.010926971928663992,0.013828965181673194,0.02060028277202801,0.03340000767996726,0.034622714170568496,0.005022382989874597,0.002337071899756746,0.0,0.0,0.0020894351421666276,0.0,0.0002166821628913539,0.0,0.0,0.0,0.0023912424404795847,0.0017953664925283613,0.0001315570274697506,3.0954594698764845e-05,0.0009518537869870191,0.00043336432578270793,0.0,0.0024995835219252614,0.0006036145966259145,0.0,0.00025537540626481,0.0012149678419265206,0.004821178124332626,0.0004797962178308551,0.0030799821725271018,0.005680168127223348,0.0,0.0024686289272264966,0.0
sample309,0.05757992723149909,0.09420190878911697,0.4206135017751046,0.01111226298006075,0.003354458726839353,0.02742937932388994,0.0039283779190419565,0.001533749565369026,0.01519896343488274,0.011201319406437017,0.003255507141976837,0.0255492992115021,0.0018108140029840763,0.0,0.0,0.0010884674334876961,0.0,0.00012863706032127317,0.0,0.0,5.9370950917510684e-05,0.0,0.001603015674772789,0.0,0.0,0.0005343385582575964,0.0023847331951866797,0.0,0.0027904346931230026,0.00017811285275253207,0.0,9.895158486251783e-05,0.0017019672596353067,0.001632701150231544,0.0005145482412850927,0.002364942878214176,0.000316645071560057,0.0,0.002582636364911715,0.0
sample310,0.2226642000521024,0.1400038961596703,0.4307739489972335,0.047301966097655856,0.05864309683036059,0.053161550309553295,0.04017831835617572,0.009710843189878405,0.04527001350804628,0.01966977361453472,0.011435640155477246,0.014778910986055821,0.0030597425622609577,0.0,0.0,0.0023391082136203457,0.0,0.001299504563122414,0.0,0.0,0.0,0.0006733796372543417,0.0009332805498788246,4.725471138626961e-05,3.5441033539702206e-05,0.0010868583618842012,0.0009923489391116618,3.5441033539702206e-05,0.0014176413415880886,0.000555242858788668,0.0,0.00038985136893672414,0.0020083252339164587,0.001854747421911082,0.0007324480264871788,0.0006379386037146397,0.002469058669932587,0.0,0.0011813677846567402,0.0
sample322,0.3848210848370791,0.24147619196915043,0.12554426540072125,0.04904428879765017,0.08911706135182777,0.05173574367069197,0.02798258637845024,0.03056011723570188,0.015151894100087047,0.002221518307907499,0.015308539621798475,0.0008971516243472596,0.0030474674223859278,9.968351381636214e-05,0.0,0.000740506102635833,0.0,7.120250986883009e-05,0.0,0.0,0.0,7.120250986883009e-05,0.0005981010828981729,0.0,0.0,0.0,0.000840189616452195,0.0,0.0004984175690818106,0.0,0.0,0.0005268985730293427,0.000626582086845705,0.0051265807105557665,0.00014240501973766023,0.0005981010828981729,0.0005553795769768749,0.0,0.0,0.0
sample324,0.0012397413270935828,0.00045425636412589284,0.0008895853797465403,0.09704051578639386,9.463674252622767e-05,0.1961157215371016,0.00013249143953671875,0.00011356409103147321,0.00022712818206294642,0.00027444655332606023,0.0010126131450306358,0.7760969981090878,0.0005015747353890065,0.00013249143953671872,0.0,0.00031230125033655136,0.0,0.00019873715930507813,0.0,0.0,0.0,9.463674252622767e-05,0.0,0.0,0.0,0.0,0.00021766450781032364,0.0,0.0,0.00029337390183130596,0.0,0.0,0.00012302776528409597,0.015066169410175445,8.517306827360489e-05,0.00031230125033655136,0.0,0.0,0.0,0.0
sample325,0.3850266756678281,0.19134148700766052,0.14066420157531037,0.04218662974512451,0.1319911020468716,0.03281182313509684,0.03295216455141463,0.01684096995813354,0.0038734230903707152,0.06869712328755305,0.12400567545838993,0.0074240609232105355,0.0028068283263555896,0.0,0.0,0.0061469540347187405,0.0,0.007802982747268538,0.0,0.0,0.00012630727468600152,0.0026384186267742545,0.003213818433677149,0.0,0.0,0.00030875111589911497,0.000828014356274899,0.0,0.011718508262534587,0.0006596046566935635,0.0,0.0005192632403757841,0.006582012425303856,0.005627690794342957,0.002441940643929363,0.009487079743081894,0.006778490408148748,0.0,0.002764725901460256,0.0
sample337,0.41181258479496125,0.35897242955820846,0.1040562284548047,0.049699784253689865,0.11812681514779555,0.045251524211319415,0.021026831799638022,0.04217582906085971,0.0042614187481836464,0.007638934450791255,0.024195947597191122,0.01085835367370234,0.00736585871313362,8.623444347083261e-05,0.0,0.0005389652716927038,0.0,0.0008192272129729097,0.0,0.0,0.0,0.0009773236926694361,0.00046710323546700984,5.030342535798569e-05,0.00017246888694166522,0.00021558610867708153,0.0026948263584635193,0.0,0.0005174066608249957,0.0005389652716927038,0.0,0.0012935166520624895,0.0003377515702607612,0.002816991820047199,0.0003736825883736082,0.0018540405346229012,0.0,0.0,0.00010779305433854076,0.0
