ID	Acetate	Propionate	Butyrate
sample349	0.561484691395387	0.214621855588159	0.220420114323614
sample350	0.563899886108036	0.200277869582635	0.22787235264228
sample71	0.559961887140649	0.177985777337694	0.274859450122794
sample72	0.559110528866788	0.179732713405647	0.276470209026626
sample73	0.558690134838098	0.177206148056329	0.279441977439492
sample74	0.557853143815466	0.183735950820114	0.276234066136828
sample75	0.555720650596731	0.17936981791913	0.282449549814003
sample496	0.550670988980624	0.15647967512913	0.283741701827485
sample497	0.564792709259774	0.162873081897167	0.257238119189722
sample498	0.556430810014476	0.161626120301201	0.275440672183766
sample499	0.555018421142241	0.150075334551406	0.277501230524673
sample500	0.558483539774341	0.162278452215872	0.269803923690877
sample361	0.556168819211049	0.201154010443115	0.249283749500437
sample362	0.55606013492445	0.203299085810662	0.243386743001937
sample363	0.562480344331756	0.197608146257898	0.238198860520441
sample364	0.556873872222774	0.203515016322144	0.250558094991111
sample365	0.555591271438208	0.201885365669749	0.241222769894028
sample91	0.558271443270304	0.178880359482158	0.273840627736345
sample92	0.555573312897598	0.187113758298566	0.275174820921356
sample93	0.553536979445412	0.170836821626926	0.288622063883509
sample94	0.557012496189202	0.176166384767756	0.282424595973142
sample95	0.555125030925758	0.171477373687802	0.28508420007704
sample511	0.572703201840858	0.175459395265281	0.243340199560712
sample512	0.575261424092892	0.180519982671852	0.239511443338715
sample513	0.573757527281434	0.173753484184501	0.242022804875308
sample514	0.564346254300106	0.185978103000196	0.248810713599231
sample515	0.567978164357512	0.185597595452604	0.239040979828934
sample376	0.558464429779795	0.197165261070322	0.243142301534114
sample377	0.572366406420229	0.202101213883349	0.215749542956893
sample378	0.56379577831845	0.19844647616759	0.230632455228567
sample379	0.562838032092852	0.189266994341255	0.232480338732619
sample380	0.570813259281334	0.185133579009033	0.218015347975689
sample106	0.553195631147927	0.168182039928233	0.29022009531861
sample107	0.559251269909344	0.165962992558107	0.276216556419095
sample108	0.556955338822759	0.159191953041658	0.287984471627343
sample109	0.557113505828773	0.164311135590751	0.280823089471097
sample110	0.558830011501779	0.168532224230912	0.281221705367912
sample256	0.559649393236186	0.143102973848491	0.253635622934494
sample257	0.567848946030295	0.139199586583866	0.237065840200141
sample258	0.563884629749003	0.167087138591802	0.245760329252857
sample259	0.570196623192486	0.156242273111647	0.246609781761924
sample260	0.563604501562516	0.146626652776238	0.241931304491912
sample526	0.565247237644677	0.167993345926414	0.248599404555242
sample527	0.563501854231397	0.164025308805908	0.262044986944795
sample528	0.570903282541895	0.179681622953525	0.242873054315643
sample529	0.571435958041715	0.186673151445295	0.22788318270616
sample530	0.569810345790721	0.173584933364995	0.23136950822077
sample391	0.566495862312324	0.188154080863161	0.235467054388919
sample392	0.567104452566885	0.192984343264726	0.221736257060388
sample393	0.567740053854183	0.189701797081227	0.228613567542592
sample394	0.568777407428574	0.186362535749903	0.222753572545841
sample395	0.567185497374422	0.181926166238063	0.231252271859739
sample121	0.560309550012171	0.161607046192244	0.269646557907741
sample122	0.564923206689215	0.147887651630557	0.270231144740135
sample123	0.568402255653206	0.160127609198852	0.263178240696594
sample124	0.564281483530695	0.149711383535549	0.268367632578836
sample125	0.559567828011489	0.155538061210862	0.276049950475029
