,l1,l2,l3,l4,mse
20029,1.6681005372000592,0.01,2.6366508987303555e-06,0.00615848211066026,0.0014969532174498232
17008,0.5994842503189409,0.0774263682681127,0.01623776739188721,0.002335721469090121,0.00149695530794276
25273,4.6415888336127775,0.21544346900318834,1.8329807108324375e-05,0.2976351441631313,0.001496956759530501
34473,35.93813663804626,4.6415888336127775,1.8329807108324375e-05,0.2976351441631313,0.0014969581060328824
12963,0.21544346900318834,0.0774263682681127,0.002335721469090121,1.8329807108324375e-05,0.0014969587218511555
26052,4.6415888336127775,1.6681005372000592,6.951927961775606e-06,0.11288378916846883,0.0014969598650600574
26332,4.6415888336127775,1.6681005372000592,5.455594781168514,0.11288378916846883,0.0014969659035316402
21247,1.6681005372000592,0.21544346900318834,6.951927961775606e-06,0.0008858667904100823,0.0014969662614524757
22302,1.6681005372000592,1.6681005372000592,2.06913808111479,6.951927961775606e-06,0.001496966544230044
19808,0.5994842503189409,100.0,0.01623776739188721,0.002335721469090121,0.0014969697916419463
25412,4.6415888336127775,0.21544346900318834,0.01623776739188721,0.11288378916846883,0.0014969721989771048
14667,0.21544346900318834,4.6415888336127775,0.2976351441631313,0.0008858667904100823,0.0014969727491463188
20707,1.6681005372000592,0.027825594022071243,2.06913808111479,0.0008858667904100823,0.0014969737395699031
20551,1.6681005372000592,0.027825594022071243,0.0008858667904100823,0.04281332398719396,0.001496974221825815
19700,0.5994842503189409,100.0,0.00012742749857031334,1e-06,0.001496975849728012
25904,4.6415888336127775,0.5994842503189409,2.06913808111479,4.8329302385717524e-05,0.0014969774890936543
27107,4.6415888336127775,12.915496650148826,2.06913808111479,0.0008858667904100823,0.0014969794680812964
20985,1.6681005372000592,0.0774263682681127,0.00615848211066026,0.00012742749857031334,0.0014969795284757298
20112,1.6681005372000592,0.01,0.00012742749857031334,0.11288378916846883,0.001496984977315056
21813,1.6681005372000592,0.5994842503189409,0.01623776739188721,0.2976351441631313,0.0014969854093211537
13211,0.21544346900318834,0.21544346900318834,1e-06,0.04281332398719396,0.00149698605853327
14428,0.21544346900318834,4.6415888336127775,2.6366508987303555e-06,0.002335721469090121,0.0014969962597358563
15484,0.21544346900318834,35.93813663804626,0.7847599703514607,4.8329302385717524e-05,0.0014969986583236233
14060,0.21544346900318834,1.6681005372000592,1.8329807108324375e-05,1e-06,0.0014970008755385005
14592,0.21544346900318834,4.6415888336127775,0.00615848211066026,0.11288378916846883,0.001497001476249188
31273,12.915496650148826,35.93813663804626,1.8329807108324375e-05,0.2976351441631313,0.0014970032470390427
12049,0.21544346900318834,0.01,6.951927961775606e-06,0.00615848211066026,0.001497006283305729
20863,1.6681005372000592,0.0774263682681127,1.8329807108324375e-05,1.8329807108324375e-05,0.0014970068655087787
25526,4.6415888336127775,0.21544346900318834,5.455594781168514,0.0003359818286283781,0.0014970093817801705
12524,0.21544346900318834,0.027825594022071243,0.0003359818286283781,4.8329302385717524e-05,0.0014970103326123873
24093,4.6415888336127775,0.01,4.8329302385717524e-05,0.2976351441631313,0.0014970105735543399
14913,0.21544346900318834,12.915496650148826,0.00012742749857031334,0.2976351441631313,0.001497011057510811
26707,4.6415888336127775,4.6415888336127775,2.06913808111479,0.0008858667904100823,0.0014970124598676746
15201,0.21544346900318834,35.93813663804626,1e-06,2.6366508987303555e-06,0.001497013184051554
26913,4.6415888336127775,12.915496650148826,0.00012742749857031334,0.2976351441631313,0.0014970137083871818
12222,0.21544346900318834,0.01,0.04281332398719396,6.951927961775606e-06,0.0014970144352875478
27508,4.6415888336127775,35.93813663804626,2.06913808111479,0.002335721469090121,0.0014970177921997674
14953,0.21544346900318834,12.915496650148826,0.0008858667904100823,0.2976351441631313,0.0014970200441628114
13344,0.21544346900318834,0.21544346900318834,0.0008858667904100823,4.8329302385717524e-05,0.0014970214983729164
12648,0.21544346900318834,0.027825594022071243,0.11288378916846883,0.002335721469090121,0.0014970223775050793
31121,12.915496650148826,12.915496650148826,5.455594781168514,2.6366508987303555e-06,0.0014970259949855802
12269,0.21544346900318834,0.01,0.2976351441631313,0.00615848211066026,0.001497026532341858
31123,12.915496650148826,12.915496650148826,5.455594781168514,1.8329807108324375e-05,0.0014970279621140284
22982,1.6681005372000592,12.915496650148826,0.00615848211066026,6.951927961775606e-06,0.0014970285150789791
25931,4.6415888336127775,0.5994842503189409,5.455594781168514,0.04281332398719396,0.0014970289285892282
21906,1.6681005372000592,0.5994842503189409,2.06913808111479,0.0003359818286283781,0.0014970311078365682
17421,0.5994842503189409,0.21544346900318834,0.04281332398719396,2.6366508987303555e-06,0.0014970321223118019
22207,1.6681005372000592,1.6681005372000592,0.01623776739188721,0.0008858667904100823,0.0014970323614657299
28473,12.915496650148826,0.027825594022071243,1.8329807108324375e-05,0.2976351441631313,0.001497035047312861
23664,1.6681005372000592,100.0,1.8329807108324375e-05,4.8329302385717524e-05,0.0014970362534340743
13428,0.21544346900318834,0.21544346900318834,0.04281332398719396,0.002335721469090121,0.0014970364585165615
23284,1.6681005372000592,35.93813663804626,4.8329302385717524e-05,4.8329302385717524e-05,0.0014970379867768695
12028,0.21544346900318834,0.01,2.6366508987303555e-06,0.002335721469090121,0.0014970383928672774
12707,0.21544346900318834,0.027825594022071243,2.06913808111479,0.0008858667904100823,0.0014970393656278994
22285,1.6681005372000592,1.6681005372000592,0.7847599703514607,0.00012742749857031334,0.0014970423364834187
24231,4.6415888336127775,0.01,0.04281332398719396,0.04281332398719396,0.0014970434567446568
37872,100.0,0.5994842503189409,0.2976351441631313,0.11288378916846883,0.0014970444663228721
36253,100.0,0.01,0.11288378916846883,0.2976351441631313,0.0014970446760354797
20925,1.6681005372000592,0.0774263682681127,0.0003359818286283781,0.00012742749857031334,0.0014970476317359316
26326,4.6415888336127775,1.6681005372000592,5.455594781168514,0.0003359818286283781,0.0014970484185212573
15123,0.21544346900318834,12.915496650148826,5.455594781168514,1.8329807108324375e-05,0.0014970512961417807
15270,0.21544346900318834,35.93813663804626,1.8329807108324375e-05,0.01623776739188721,0.0014970535016161379
13080,0.21544346900318834,0.0774263682681127,0.7847599703514607,1e-06,0.0014970536525597674
14569,0.21544346900318834,4.6415888336127775,0.002335721469090121,0.00615848211066026,0.001497053982486536
12472,0.21544346900318834,0.027825594022071243,1.8329807108324375e-05,0.11288378916846883,0.001497055544306579
23388,1.6681005372000592,35.93813663804626,0.00615848211066026,0.002335721469090121,0.0014970569076546239
20210,1.6681005372000592,0.01,0.01623776739188721,0.01623776739188721,0.0014970580232860895
14012,0.21544346900318834,1.6681005372000592,1e-06,0.11288378916846883,0.0014970640321119674
16144,0.5994842503189409,0.01,0.0008858667904100823,4.8329302385717524e-05,0.0014970658018438531
20649,1.6681005372000592,0.027825594022071243,0.11288378916846883,0.00615848211066026,0.0014970683666002862
14111,0.21544346900318834,1.6681005372000592,0.00012742749857031334,0.04281332398719396,0.001497068488647097
20452,1.6681005372000592,0.027825594022071243,6.951927961775606e-06,0.11288378916846883,0.0014970705668719336
24724,4.6415888336127775,0.027825594022071243,5.455594781168514,4.8329302385717524e-05,0.0014970716868112554
12881,0.21544346900318834,0.0774263682681127,4.8329302385717524e-05,2.6366508987303555e-06,0.001497076855209851
23920,1.6681005372000592,100.0,5.455594781168514,1e-06,0.0014970774813367655
18550,0.5994842503189409,4.6415888336127775,0.0008858667904100823,0.01623776739188721,0.0014970790562767642
12246,0.21544346900318834,0.01,0.11288378916846883,0.0003359818286283781,0.0014970794928110015
25493,4.6415888336127775,0.21544346900318834,0.7847599703514607,0.2976351441631313,0.0014970809599223272
22451,1.6681005372000592,4.6415888336127775,6.951927961775606e-06,0.04281332398719396,0.0014970811552996626
20691,1.6681005372000592,0.027825594022071243,0.7847599703514607,0.04281332398719396,0.00149708293761184
26728,4.6415888336127775,4.6415888336127775,5.455594781168514,0.002335721469090121,0.0014970832917104505
24089,4.6415888336127775,0.01,4.8329302385717524e-05,0.00615848211066026,0.0014970834546831923
24293,4.6415888336127775,0.01,0.7847599703514607,0.2976351441631313,0.001497084930653011
13804,0.21544346900318834,0.5994842503189409,0.01623776739188721,4.8329302385717524e-05,0.0014970872218366018
14960,0.21544346900318834,12.915496650148826,0.002335721469090121,1e-06,0.0014970872544010244
14243,0.21544346900318834,1.6681005372000592,0.11288378916846883,1.8329807108324375e-05,0.0014970882853982568
17700,0.5994842503189409,0.5994842503189409,0.00012742749857031334,1e-06,0.0014970887910051808
23728,1.6681005372000592,100.0,0.0003359818286283781,0.002335721469090121,0.0014970910062992785
34852,35.93813663804626,12.915496650148826,6.951927961775606e-06,0.11288378916846883,0.0014970918674480783
22605,1.6681005372000592,4.6415888336127775,0.01623776739188721,0.00012742749857031334,0.0014970948817625098
15602,0.21544346900318834,100.0,1e-06,6.951927961775606e-06,0.0014970976370177764
23683,1.6681005372000592,100.0,4.8329302385717524e-05,1.8329807108324375e-05,0.0014970985726190788
26930,4.6415888336127775,12.915496650148826,0.0003359818286283781,0.01623776739188721,0.001497099336934356
14543,0.21544346900318834,4.6415888336127775,0.0008858667904100823,1.8329807108324375e-05,0.0014970994646728404
15212,0.21544346900318834,35.93813663804626,1e-06,0.11288378916846883,0.0014971012094230065
18501,0.5994842503189409,4.6415888336127775,0.00012742749857031334,2.6366508987303555e-06,0.001497101896493071
27892,4.6415888336127775,100.0,0.7847599703514607,0.11288378916846883,0.001497103918868887
15430,0.21544346900318834,35.93813663804626,0.04281332398719396,0.01623776739188721,0.0014971040816019374
20883,1.6681005372000592,0.0774263682681127,4.8329302385717524e-05,1.8329807108324375e-05,0.0014971054148353584
17220,0.5994842503189409,0.21544346900318834,2.6366508987303555e-06,1e-06,0.0014971062601009228
20046,1.6681005372000592,0.01,6.951927961775606e-06,0.0003359818286283781,0.0014971081977471507
17454,0.5994842503189409,0.21544346900318834,0.11288378916846883,0.7847599703514607,0.0014971084203710557
25924,4.6415888336127775,0.5994842503189409,5.455594781168514,4.8329302385717524e-05,0.0014971093855961277
15089,0.21544346900318834,12.915496650148826,0.7847599703514607,0.00615848211066026,0.0014971097152077536
23527,1.6681005372000592,35.93813663804626,5.455594781168514,0.0008858667904100823,0.0014971162156633146
23070,1.6681005372000592,12.915496650148826,0.2976351441631313,0.01623776739188721,0.0014971180760411473
21051,1.6681005372000592,0.0774263682681127,0.11288378916846883,0.04281332398719396,0.0014971220155312354
24708,4.6415888336127775,0.027825594022071243,2.06913808111479,0.002335721469090121,0.001497122998445024
27104,4.6415888336127775,12.915496650148826,2.06913808111479,4.8329302385717524e-05,0.0014971246310172832
21443,1.6681005372000592,0.21544346900318834,0.11288378916846883,1.8329807108324375e-05,0.0014971251941241985
26813,4.6415888336127775,12.915496650148826,1e-06,0.2976351441631313,0.0014971255456357388
19644,0.5994842503189409,100.0,6.951927961775606e-06,4.8329302385717524e-05,0.0014971265451627258
23901,1.6681005372000592,100.0,2.06913808111479,2.6366508987303555e-06,0.0014971269313142882
27073,4.6415888336127775,12.915496650148826,0.2976351441631313,0.2976351441631313,0.001497128601763367
20931,1.6681005372000592,0.0774263682681127,0.0003359818286283781,0.04281332398719396,0.001497128930195655
21663,1.6681005372000592,0.5994842503189409,1.8329807108324375e-05,1.8329807108324375e-05,0.0014971311243343233
17888,0.5994842503189409,0.5994842503189409,0.7847599703514607,0.002335721469090121,0.0014971314172491153
27092,4.6415888336127775,12.915496650148826,0.7847599703514607,0.11288378916846883,0.001497132811521632
22828,1.6681005372000592,12.915496650148826,2.6366508987303555e-06,0.002335721469090121,0.0014971332107281373
13500,0.21544346900318834,0.21544346900318834,2.06913808111479,1e-06,0.001497133753102764
25232,4.6415888336127775,0.21544346900318834,2.6366508987303555e-06,0.11288378916846883,0.001497134004736963
17750,0.5994842503189409,0.5994842503189409,0.0008858667904100823,0.01623776739188721,0.0014971344242221945
23865,1.6681005372000592,100.0,0.2976351441631313,0.00012742749857031334,0.0014971345021617594
15450,0.21544346900318834,35.93813663804626,0.11288378916846883,0.01623776739188721,0.0014971359385273792
17846,0.5994842503189409,0.5994842503189409,0.11288378916846883,0.0003359818286283781,0.0014971411221374256
19822,0.5994842503189409,100.0,0.04281332398719396,6.951927961775606e-06,0.0014971435472712364
17823,0.5994842503189409,0.5994842503189409,0.04281332398719396,1.8329807108324375e-05,0.0014971494979705783
26412,4.6415888336127775,4.6415888336127775,1e-06,0.11288378916846883,0.001497149548515511
13728,0.21544346900318834,0.5994842503189409,0.0003359818286283781,0.002335721469090121,0.0014971502686483694
21102,1.6681005372000592,0.0774263682681127,2.06913808111479,6.951927961775606e-06,0.0014971507956867175
21686,1.6681005372000592,0.5994842503189409,4.8329302385717524e-05,0.0003359818286283781,0.0014971512990671148
25908,4.6415888336127775,0.5994842503189409,2.06913808111479,0.002335721469090121,0.0014971560197301161
20648,1.6681005372000592,0.027825594022071243,0.11288378916846883,0.002335721469090121,0.0014971561200237873
28288,12.915496650148826,0.01,0.7847599703514607,0.002335721469090121,0.0014971575662204176
20307,1.6681005372000592,0.01,2.06913808111479,0.0008858667904100823,0.001497160200499415
22267,1.6681005372000592,1.6681005372000592,0.2976351441631313,0.0008858667904100823,0.0014971617190467175
15323,0.21544346900318834,35.93813663804626,0.0003359818286283781,1.8329807108324375e-05,0.0014971621850028817
24173,4.6415888336127775,0.01,0.002335721469090121,0.2976351441631313,0.001497162895939587
17867,0.5994842503189409,0.5994842503189409,0.2976351441631313,0.0008858667904100823,0.0014971632309537344
26701,4.6415888336127775,4.6415888336127775,2.06913808111479,2.6366508987303555e-06,0.0014971638741196197
14160,0.21544346900318834,1.6681005372000592,0.002335721469090121,1e-06,0.001497165242875403
22080,1.6681005372000592,1.6681005372000592,4.8329302385717524e-05,1e-06,0.0014971662569615502
15231,0.21544346900318834,35.93813663804626,2.6366508987303555e-06,0.04281332398719396,0.001497166616379014
12728,0.21544346900318834,0.027825594022071243,5.455594781168514,0.002335721469090121,0.0014971685770299498
22041,1.6681005372000592,1.6681005372000592,6.951927961775606e-06,2.6366508987303555e-06,0.0014971688208708484
16668,0.5994842503189409,0.027825594022071243,0.2976351441631313,0.002335721469090121,0.0014971697195590846
19910,0.5994842503189409,100.0,2.06913808111479,0.01623776739188721,0.0014971704436892658
23886,1.6681005372000592,100.0,0.7847599703514607,0.0003359818286283781,0.0014971735086417213
17449,0.5994842503189409,0.21544346900318834,0.11288378916846883,0.00615848211066026,0.0014971744563064195
26292,4.6415888336127775,1.6681005372000592,0.7847599703514607,0.11288378916846883,0.0014971744970098337
22190,1.6681005372000592,1.6681005372000592,0.00615848211066026,0.01623776739188721,0.0014971749289603947
38493,100.0,4.6415888336127775,4.8329302385717524e-05,0.2976351441631313,0.001497175424041331
12190,0.21544346900318834,0.01,0.00615848211066026,0.01623776739188721,0.0014971755096230433
22067,1.6681005372000592,1.6681005372000592,1.8329807108324375e-05,0.0008858667904100823,0.0014971766910033507
22010,1.6681005372000592,1.6681005372000592,1e-06,0.01623776739188721,0.001497176732467659
13423,0.21544346900318834,0.21544346900318834,0.04281332398719396,1.8329807108324375e-05,0.0014971773474426223
25103,4.6415888336127775,0.0774263682681127,2.06913808111479,1.8329807108324375e-05,0.0014971783774185281
20943,1.6681005372000592,0.0774263682681127,0.0008858667904100823,1.8329807108324375e-05,0.0014971801469298557
23386,1.6681005372000592,35.93813663804626,0.00615848211066026,0.0003359818286283781,0.0014971842020081547
20642,1.6681005372000592,0.027825594022071243,0.11288378916846883,6.951927961775606e-06,0.0014971849783083707
19665,0.5994842503189409,100.0,1.8329807108324375e-05,0.00012742749857031334,0.0014971854115223362
20570,1.6681005372000592,0.027825594022071243,0.002335721469090121,0.01623776739188721,0.0014971884550624636
14204,0.21544346900318834,1.6681005372000592,0.01623776739188721,4.8329302385717524e-05,0.0014971924173028883
16920,0.5994842503189409,0.0774263682681127,0.0003359818286283781,1e-06,0.0014971928435393589
21026,1.6681005372000592,0.0774263682681127,0.04281332398719396,0.0003359818286283781,0.0014971930359336677
14681,0.21544346900318834,4.6415888336127775,0.7847599703514607,2.6366508987303555e-06,0.0014971931229008464
23805,1.6681005372000592,100.0,0.01623776739188721,0.00012742749857031334,0.0014971936210428053
13283,0.21544346900318834,0.21544346900318834,4.8329302385717524e-05,1.8329807108324375e-05,0.0014971953743249697
24073,4.6415888336127775,0.01,1.8329807108324375e-05,0.2976351441631313,0.0014971962916576526
12725,0.21544346900318834,0.027825594022071243,5.455594781168514,0.00012742749857031334,0.0014971974183936138
19609,0.5994842503189409,100.0,1e-06,0.00615848211066026,0.0014971974434484113
20885,1.6681005372000592,0.0774263682681127,4.8329302385717524e-05,0.00012742749857031334,0.0014972029879018966
13010,0.21544346900318834,0.0774263682681127,0.01623776739188721,0.01623776739188721,0.0014972081944518711
12892,0.21544346900318834,0.0774263682681127,4.8329302385717524e-05,0.11288378916846883,0.001497208303205555
17050,0.5994842503189409,0.0774263682681127,0.11288378916846883,0.01623776739188721,0.001497208479845666
15446,0.21544346900318834,35.93813663804626,0.11288378916846883,0.0003359818286283781,0.0014972091571172543
29120,12.915496650148826,0.0774263682681127,5.455594781168514,1e-06,0.0014972118340384147
23300,1.6681005372000592,35.93813663804626,0.00012742749857031334,1e-06,0.0014972134013184887
21133,1.6681005372000592,0.0774263682681127,5.455594781168514,0.2976351441631313,0.0014972169761002197
14824,0.21544346900318834,12.915496650148826,2.6366508987303555e-06,4.8329302385717524e-05,0.001497218742067976
22863,1.6681005372000592,12.915496650148826,1.8329807108324375e-05,1.8329807108324375e-05,0.0014972194534992114
14331,0.21544346900318834,1.6681005372000592,5.455594781168514,0.04281332398719396,0.0014972194734828087
15203,0.21544346900318834,35.93813663804626,1e-06,1.8329807108324375e-05,0.0014972207723625056
26232,4.6415888336127775,1.6681005372000592,0.04281332398719396,0.11288378916846883,0.0014972213688211205
15030,0.21544346900318834,12.915496650148826,0.04281332398719396,0.01623776739188721,0.0014972215474084744
21467,1.6681005372000592,0.21544346900318834,0.2976351441631313,0.0008858667904100823,0.0014972219079259514
20806,1.6681005372000592,0.0774263682681127,1e-06,0.0003359818286283781,0.0014972265280737507
15506,0.21544346900318834,35.93813663804626,2.06913808111479,0.0003359818286283781,0.0014972282688790841
13733,0.21544346900318834,0.5994842503189409,0.0003359818286283781,0.2976351441631313,0.001497232827319902
28120,12.915496650148826,0.01,0.0003359818286283781,1e-06,0.0014972353989326644
19830,0.5994842503189409,100.0,0.04281332398719396,0.01623776739188721,0.0014972360481089913
15272,0.21544346900318834,35.93813663804626,1.8329807108324375e-05,0.11288378916846883,0.0014972360962399608
13731,0.21544346900318834,0.5994842503189409,0.0003359818286283781,0.04281332398719396,0.001497238117981871
19533,0.5994842503189409,35.93813663804626,5.455594781168514,0.2976351441631313,0.0014972382941857193
23791,1.6681005372000592,100.0,0.00615848211066026,0.04281332398719396,0.0014972394875606186
14329,0.21544346900318834,1.6681005372000592,5.455594781168514,0.00615848211066026,0.0014972398261383529
15309,0.21544346900318834,35.93813663804626,0.00012742749857031334,0.00615848211066026,0.0014972400241225748
14509,0.21544346900318834,4.6415888336127775,0.00012742749857031334,0.00615848211066026,0.0014972474309702505
25129,4.6415888336127775,0.0774263682681127,5.455594781168514,0.00615848211066026,0.001497247902039491
14289,0.21544346900318834,1.6681005372000592,0.7847599703514607,0.00615848211066026,0.001497249060479206
27485,4.6415888336127775,35.93813663804626,0.7847599703514607,0.00012742749857031334,0.0014972498843342078
15042,0.21544346900318834,12.915496650148826,0.11288378916846883,6.951927961775606e-06,0.0014972503341043359
12092,0.21544346900318834,0.01,4.8329302385717524e-05,0.11288378916846883,0.0014972516278364747
16094,0.5994842503189409,0.01,4.8329302385717524e-05,0.7847599703514607,0.001497254965426869
25126,4.6415888336127775,0.0774263682681127,5.455594781168514,0.0003359818286283781,0.0014972563058179252
26630,4.6415888336127775,4.6415888336127775,0.04281332398719396,0.01623776739188721,0.0014972574119636334
19785,0.5994842503189409,100.0,0.00615848211066026,0.00012742749857031334,0.0014972590001001962
12228,0.21544346900318834,0.01,0.04281332398719396,0.002335721469090121,0.0014972604318977125
21023,1.6681005372000592,0.0774263682681127,0.04281332398719396,1.8329807108324375e-05,0.0014972606723148746
12563,0.21544346900318834,0.027825594022071243,0.002335721469090121,1.8329807108324375e-05,0.0014972619058870231
18928,0.5994842503189409,12.915496650148826,0.0003359818286283781,0.002335721469090121,0.0014972622200906008
14021,0.21544346900318834,1.6681005372000592,2.6366508987303555e-06,2.6366508987303555e-06,0.0014972634161100448
19364,0.5994842503189409,35.93813663804626,0.002335721469090121,4.8329302385717524e-05,0.0014972637173405806
12511,0.21544346900318834,0.027825594022071243,0.00012742749857031334,0.04281332398719396,0.0014972701419655493
15129,0.21544346900318834,12.915496650148826,5.455594781168514,0.00615848211066026,0.0014972709410792213
20861,1.6681005372000592,0.0774263682681127,1.8329807108324375e-05,2.6366508987303555e-06,0.0014972712125115395
33493,35.93813663804626,0.21544346900318834,0.7847599703514607,0.2976351441631313,0.0014972723932870637
18000,0.5994842503189409,1.6681005372000592,1e-06,1e-06,0.0014972736360724195
20123,1.6681005372000592,0.01,0.0003359818286283781,1.8329807108324375e-05,0.0014972748313225553
24732,4.6415888336127775,0.027825594022071243,5.455594781168514,0.11288378916846883,0.001497275289111339
23266,1.6681005372000592,35.93813663804626,1.8329807108324375e-05,0.0003359818286283781,0.0014972757724981164
27272,4.6415888336127775,35.93813663804626,1.8329807108324375e-05,0.11288378916846883,0.0014972766112315728
12206,0.21544346900318834,0.01,0.01623776739188721,0.0003359818286283781,0.0014972779663496557
12949,0.21544346900318834,0.0774263682681127,0.0008858667904100823,0.00615848211066026,0.001497278064434056
27033,4.6415888336127775,12.915496650148826,0.04281332398719396,0.2976351441631313,0.001497278498041698
21690,1.6681005372000592,0.5994842503189409,4.8329302385717524e-05,0.01623776739188721,0.0014972785197094954
35373,35.93813663804626,35.93813663804626,0.002335721469090121,0.2976351441631313,0.0014972793322781057
16854,0.5994842503189409,0.0774263682681127,6.951927961775606e-06,0.7847599703514607,0.001497280199836867
31106,12.915496650148826,12.915496650148826,2.06913808111479,0.0003359818286283781,0.0014972802770416742
20672,1.6681005372000592,0.027825594022071243,0.2976351441631313,0.11288378916846883,0.0014972816640207412
20490,1.6681005372000592,0.027825594022071243,4.8329302385717524e-05,0.01623776739188721,0.001497282437262879
20723,1.6681005372000592,0.027825594022071243,5.455594781168514,1.8329807108324375e-05,0.0014972881077504976
13440,0.21544346900318834,0.21544346900318834,0.11288378916846883,1e-06,0.0014972891755592424
19893,0.5994842503189409,100.0,0.7847599703514607,0.2976351441631313,0.0014972894558617671
23847,1.6681005372000592,100.0,0.11288378916846883,0.0008858667904100823,0.0014972901229340836
26172,4.6415888336127775,1.6681005372000592,0.002335721469090121,0.11288378916846883,0.0014972901585973797
15071,0.21544346900318834,12.915496650148826,0.2976351441631313,0.04281332398719396,0.0014972901615900485
12853,0.21544346900318834,0.0774263682681127,6.951927961775606e-06,0.2976351441631313,0.001497291891077201
12811,0.21544346900318834,0.0774263682681127,1e-06,0.04281332398719396,0.0014972948939040271
31373,12.915496650148826,35.93813663804626,0.002335721469090121,0.2976351441631313,0.0014973028492589271
12168,0.21544346900318834,0.01,0.002335721469090121,0.002335721469090121,0.0014973029125534324
14533,0.21544346900318834,4.6415888336127775,0.0003359818286283781,0.2976351441631313,0.0014973109745459229
14840,0.21544346900318834,12.915496650148826,6.951927961775606e-06,1e-06,0.0014973130756677413
22970,1.6681005372000592,12.915496650148826,0.002335721469090121,0.01623776739188721,0.0014973135582658575
13390,0.21544346900318834,0.21544346900318834,0.00615848211066026,0.01623776739188721,0.0014973161435875135
25632,4.6415888336127775,0.5994842503189409,2.6366508987303555e-06,0.11288378916846883,0.001497316908915267
20064,1.6681005372000592,0.01,1.8329807108324375e-05,4.8329302385717524e-05,0.0014973208950087979
21793,1.6681005372000592,0.5994842503189409,0.00615848211066026,0.2976351441631313,0.0014973237550653812
13067,0.21544346900318834,0.0774263682681127,0.2976351441631313,0.0008858667904100823,0.0014973250251589423
26153,4.6415888336127775,1.6681005372000592,0.0008858667904100823,0.2976351441631313,0.0014973274031287946
19282,0.5994842503189409,35.93813663804626,4.8329302385717524e-05,6.951927961775606e-06,0.0014973275844193457
24728,4.6415888336127775,0.027825594022071243,5.455594781168514,0.002335721469090121,0.0014973277058332674
21680,1.6681005372000592,0.5994842503189409,4.8329302385717524e-05,1e-06,0.0014973283615345142
15906,0.21544346900318834,100.0,2.06913808111479,0.0003359818286283781,0.00149733164643492
21421,1.6681005372000592,0.21544346900318834,0.04281332398719396,2.6366508987303555e-06,0.0014973326011009298
21651,1.6681005372000592,0.5994842503189409,6.951927961775606e-06,0.04281332398719396,0.0014973337784464752
12324,0.21544346900318834,0.01,5.455594781168514,4.8329302385717524e-05,0.0014973341976682653
21324,1.6681005372000592,0.21544346900318834,0.0003359818286283781,4.8329302385717524e-05,0.0014973343765212698
21464,1.6681005372000592,0.21544346900318834,0.2976351441631313,4.8329302385717524e-05,0.00149733710215865
25820,4.6415888336127775,0.5994842503189409,0.04281332398719396,1e-06,0.0014973374116254259
25921,4.6415888336127775,0.5994842503189409,5.455594781168514,2.6366508987303555e-06,0.0014973411612308335
13848,0.21544346900318834,0.5994842503189409,0.11288378916846883,0.002335721469090121,0.0014973422228580962
22925,1.6681005372000592,12.915496650148826,0.0003359818286283781,0.00012742749857031334,0.001497342820606482
38322,100.0,1.6681005372000592,5.455594781168514,6.951927961775606e-06,0.0014973479259507319
29632,12.915496650148826,0.5994842503189409,2.6366508987303555e-06,0.11288378916846883,0.001497348703287988
14448,0.21544346900318834,4.6415888336127775,6.951927961775606e-06,0.002335721469090121,0.001497349095417113
12205,0.21544346900318834,0.01,0.01623776739188721,0.00012742749857031334,0.0014973495800000786
21007,1.6681005372000592,0.0774263682681127,0.01623776739188721,0.0008858667904100823,0.001497349717620779
25132,4.6415888336127775,0.0774263682681127,5.455594781168514,0.11288378916846883,0.0014973510796262041
16051,0.5994842503189409,0.01,6.951927961775606e-06,0.04281332398719396,0.0014973514382065959
14687,0.21544346900318834,4.6415888336127775,0.7847599703514607,0.0008858667904100823,0.001497353358265697
22607,1.6681005372000592,4.6415888336127775,0.01623776739188721,0.0008858667904100823,0.0014973538960721905
18664,0.5994842503189409,4.6415888336127775,0.2976351441631313,4.8329302385717524e-05,0.0014973554755375624
16548,0.5994842503189409,0.027825594022071243,0.0008858667904100823,0.002335721469090121,0.0014973565726480783
39093,100.0,12.915496650148826,0.7847599703514607,0.2976351441631313,0.0014973578297166684
33532,35.93813663804626,0.21544346900318834,5.455594781168514,0.11288378916846883,0.0014973580354979428
20645,1.6681005372000592,0.027825594022071243,0.11288378916846883,0.00012742749857031334,0.0014973594065379753
21260,1.6681005372000592,0.21544346900318834,1.8329807108324375e-05,1e-06,0.0014973594933265283
20923,1.6681005372000592,0.0774263682681127,0.0003359818286283781,1.8329807108324375e-05,0.0014973595283078614
29373,12.915496650148826,0.21544346900318834,0.002335721469090121,0.2976351441631313,0.0014973612603012177
26991,4.6415888336127775,12.915496650148826,0.00615848211066026,0.04281332398719396,0.0014973623374022083
14148,0.21544346900318834,1.6681005372000592,0.0008858667904100823,0.002335721469090121,0.001497363592379957
20421,1.6681005372000592,0.027825594022071243,2.6366508987303555e-06,2.6366508987303555e-06,0.0014973646647937705
12151,0.21544346900318834,0.01,0.0008858667904100823,0.04281332398719396,0.0014973660412459444
12570,0.21544346900318834,0.027825594022071243,0.002335721469090121,0.01623776739188721,0.001497366654006356
20560,1.6681005372000592,0.027825594022071243,0.002335721469090121,1e-06,0.0014973691450190874
12026,0.21544346900318834,0.01,2.6366508987303555e-06,0.0003359818286283781,0.0014973698690787368
14627,0.21544346900318834,4.6415888336127775,0.04281332398719396,0.0008858667904100823,0.0014973713303348124
