,PerturbationType,SCFA,Permutation,PredictionType,SampleID,Day,ObservedValue,PredictedValue
2427,extrapolation,Acetate,Hunan,train,sample233,19,21.57232377,19.45584377406096
2428,extrapolation,Acetate,Hunan,train,sample501,19,22.76782085,21.55553026576512
2429,extrapolation,Acetate,Hunan,train,sample100,19,11.96629649,12.024385073755717
2430,extrapolation,Acetate,Hunan,train,sample83,13,8.158937509,10.593238942648542
2431,extrapolation,Acetate,Hunan,train,sample190,5,17.0320859,16.762040351454253
2432,extrapolation,Acetate,Hunan,train,sample203,8,17.18006479,16.81500070051869
2433,extrapolation,Acetate,Hunan,train,sample234,19,15.65832907,17.67407571608025
2434,extrapolation,Acetate,Hunan,train,sample50,2,19.72580406,18.793583487726174
2435,extrapolation,Acetate,Hunan,train,sample534,31,16.09628442,18.03216900362478
2436,extrapolation,Acetate,Hunan,train,sample49,2,24.84679066,23.979225419763846
2437,extrapolation,Acetate,Hunan,train,sample474,8,24.88397714,22.42806454199651
2438,extrapolation,Acetate,Hunan,train,sample173,3,39.04876247,28.085255387173035
2439,extrapolation,Acetate,Hunan,train,sample217,13,24.02425479,19.504816302760137
2440,extrapolation,Acetate,Hunan,train,sample188,5,9.663097181,13.355665459630766
2441,extrapolation,Acetate,Hunan,train,sample171,3,32.23625077,24.132875967837656
2442,extrapolation,Acetate,Hunan,train,sample248,25,14.55195495,16.252338181530543
2443,extrapolation,Acetate,Hunan,train,sample489,13,28.78480452,24.62525903024027
2444,extrapolation,Acetate,Hunan,train,sample187,5,19.99590757,18.64743750499613
2445,extrapolation,Acetate,Hunan,train,sample216,13,14.03788356,15.930906026525538
2446,extrapolation,Acetate,Hunan,train,sample456,5,21.07515725,22.549535348824474
2447,extrapolation,Acetate,Hunan,train,sample46,2,22.54448084,25.147267017707343
2448,extrapolation,Acetate,Hunan,train,sample77,10,20.82558616,23.801516617795343
2449,extrapolation,Acetate,Hunan,train,sample486,13,16.85150231,19.487922303963018
2450,extrapolation,Acetate,Hunan,train,sample48,2,19.14983255,19.84906136755441
2451,extrapolation,Acetate,Hunan,train,sample130,31,20.42398697,16.844297229581436
2452,extrapolation,Acetate,Hunan,train,sample85,13,11.69306023,12.62448613769031
2453,extrapolation,Acetate,Hunan,train,sample115,25,8.540466251,9.614589900596368
2454,extrapolation,Acetate,Hunan,train,sample443,3,28.75503596,26.878454655531748
2455,extrapolation,Acetate,Hunan,train,sample220,13,16.04894579,15.948901880271292
2456,extrapolation,Acetate,Hunan,train,sample78,10,10.60016025,11.531029400881751
2457,extrapolation,Acetate,Hunan,train,sample429,1,16.72714724,19.041524721398957
2458,extrapolation,Acetate,Hunan,train,sample531,31,26.72767261,23.20272960699844
2459,extrapolation,Acetate,Hunan,train,sample156,1,14.94481013,18.627049515584673
2460,extrapolation,Acetate,Hunan,train,sample186,5,16.24623832,18.001259152046025
2461,extrapolation,Acetate,Hunan,train,sample503,19,22.54397974,22.330308098786567
2462,extrapolation,Acetate,Hunan,train,sample79,10,33.25644024,28.047116926684343
2463,extrapolation,Acetate,Hunan,train,sample99,19,14.54726157,13.577123567097969
2464,extrapolation,Acetate,Hunan,train,sample457,5,22.8096488,22.978564848609057
2465,extrapolation,Acetate,Hunan,train,sample218,13,17.07292161,16.59618749515754
2466,extrapolation,Acetate,Hunan,train,sample128,31,8.120739373,14.169075861860849
2467,extrapolation,Acetate,Hunan,train,sample63,5,17.7367014,19.83825170933472
2468,extrapolation,Acetate,Hunan,train,sample426,1,8.228369377,13.757406375677592
2469,extrapolation,Acetate,Hunan,train,sample64,5,15.46261501,15.404424876079522
2470,extrapolation,Acetate,Hunan,train,sample81,13,8.742147761,11.281349107971586
2471,extrapolation,Acetate,Hunan,train,sample264,31,22.83638541,20.36127771853613
2472,extrapolation,Acetate,Hunan,train,sample61,5,34.21815823,29.42103331158257
2473,extrapolation,Acetate,Hunan,train,sample80,10,21.94218769,20.87751927737708
2474,extrapolation,Acetate,Hunan,train,sample265,31,11.09942031,14.476022599951254
2475,extrapolation,Acetate,Hunan,train,sample219,13,19.24264988,17.658287782664555
2476,extrapolation,Acetate,Hunan,train,sample231,19,18.51233557,17.477606309888003
2477,extrapolation,Acetate,Hunan,train,sample427,1,11.41002514,15.032425467144654
2478,extrapolation,Acetate,Hunan,train,sample472,8,12.14457736,16.008999132483936
2479,extrapolation,Acetate,Hunan,train,sample98,19,13.51020888,12.857544536938889
2480,extrapolation,Acetate,Hunan,train,sample488,13,14.790116399999999,16.739204101912044
2481,extrapolation,Acetate,Hunan,train,sample127,31,19.74850845,17.159735667323186
2482,extrapolation,Acetate,Hunan,train,sample516,25,25.73044846,24.390528183446108
2483,extrapolation,Acetate,Hunan,train,sample471,8,24.67491995,22.69444783619245
2484,extrapolation,Acetate,Hunan,train,sample502,19,23.61627417,21.881498040979444
2485,extrapolation,Acetate,Hunan,train,sample458,5,36.58682027,28.343319072921247
2486,extrapolation,Acetate,Hunan,train,sample157,1,21.18045108,22.481562573763124
2487,extrapolation,Acetate,Hunan,train,sample459,5,33.14642625,25.67918431952772
2488,extrapolation,Acetate,Hunan,train,sample47,2,26.39183115,25.371430540028353
2489,extrapolation,Acetate,Hunan,train,sample112,25,8.043746032,10.028033818380687
2490,extrapolation,Acetate,Hunan,train,sample82,13,8.847588219,11.189296060389678
2491,extrapolation,Acetate,Hunan,train,sample473,8,13.65093667,17.45349383633342
2492,extrapolation,Acetate,Hunan,train,sample205,8,16.86592811,16.93181439967237
2493,extrapolation,Acetate,Hunan,train,sample517,25,20.395614899999998,22.522692520724053
2494,extrapolation,Acetate,Hunan,train,sample126,31,10.42483248,12.697326799631815
2495,extrapolation,Acetate,Hunan,train,sample158,1,36.22477671,28.90398273471167
2496,extrapolation,Acetate,Hunan,train,sample175,3,18.56934828,17.73930647065388
2497,extrapolation,Acetate,Hunan,train,sample202,8,16.02339091,15.755343210021168
2498,extrapolation,Acetate,Hunan,train,sample262,31,13.88256768,15.647660614733836
2499,extrapolation,Acetate,Hunan,train,sample441,3,19.31010122,19.96670256125675
2500,extrapolation,Acetate,Hunan,train,sample518,25,28.13967236,24.715317357050647
2501,extrapolation,Acetate,Hunan,train,sample84,13,9.274994238,12.095128404798006
2502,extrapolation,Acetate,Hunan,train,sample76,10,33.06675175,29.133065946783855
2503,extrapolation,Acetate,Hunan,train,sample97,19,14.34710811,12.83089040218519
2504,extrapolation,Acetate,Hunan,train,sample519,25,21.66765592,22.233293584949415
2505,extrapolation,Acetate,Hunan,train,sample532,31,12.0489757,17.020637323358727
2506,extrapolation,Acetate,Hunan,train,sample96,19,11.23065592,11.799183036724584
2507,extrapolation,Acetate,Hunan,train,sample65,5,19.02693735,20.102209675836836
2508,extrapolation,Acetate,Hunan,train,sample487,13,14.65566869,17.5310530674173
2509,extrapolation,Acetate,Hunan,train,sample250,25,14.63773858,15.095491237188439
2510,extrapolation,Acetate,Hunan,train,sample247,25,14.32081293,14.86067523766508
2511,extrapolation,Acetate,Hunan,train,sample246,25,13.95237315,14.024588843240794
2512,extrapolation,Acetate,Hunan,train,sample172,3,10.49036403,13.860997368759739
2513,extrapolation,Acetate,Hunan,train,sample62,5,28.31904884,27.162377061536237
2514,extrapolation,Acetate,Hunan,test,sample322,5,20.87640451,14.378873614010947
2515,extrapolation,Acetate,Hunan,test,sample321,5,10.13818134,19.10642173278714
2516,extrapolation,Acetate,Hunan,test,sample306,3,8.261241245,18.20467150759425
2517,extrapolation,Acetate,Hunan,test,sample307,3,19.63605011,18.879614231521163
2518,extrapolation,Acetate,Hunan,test,sample336,8,26.51985873,19.49584246430385
2519,extrapolation,Acetate,Hunan,test,sample324,5,10.32813501,14.244470100466923
2520,extrapolation,Acetate,Hunan,test,sample384,25,9.721254351,19.513202401026415
2521,extrapolation,Acetate,Hunan,test,sample354,13,9.770949957000001,19.413894684762397
2522,extrapolation,Acetate,Hunan,test,sample309,3,15.74001749,16.284771265048327
2523,extrapolation,Acetate,Hunan,test,sample351,13,16.1720715,14.309624611553387
2524,extrapolation,Acetate,Hunan,test,sample339,8,23.14334656,17.000956284561624
2525,extrapolation,Acetate,Hunan,test,sample294,1,10.42595445,17.49213643401274
2526,extrapolation,Acetate,Hunan,test,sample382,25,14.67468484,19.26575171089141
2527,extrapolation,Acetate,Hunan,test,sample292,1,13.41376931,18.074552414848934
2528,extrapolation,Acetate,Hunan,test,sample369,19,20.16950965,19.782851178440865
2529,extrapolation,Acetate,Hunan,test,sample400,31,13.71700614,16.3660490658068
2530,extrapolation,Acetate,Hunan,test,sample325,5,26.87123811,20.99853073263051
2531,extrapolation,Acetate,Hunan,test,sample381,25,25.93236886,17.1247115504759
2532,extrapolation,Acetate,Hunan,test,sample370,19,10.17972657,19.305920250913495
2533,extrapolation,Acetate,Hunan,test,sample396,31,9.717617225,18.890063982579687
2534,extrapolation,Acetate,Hunan,test,sample337,8,18.10666769,17.405810850364453
2535,extrapolation,Acetate,Hunan,test,sample340,8,15.30084467,20.431559247739248
2536,extrapolation,Acetate,Hunan,test,sample310,3,18.55502879,17.860830059549414
2537,extrapolation,Acetate,Hunan,test,sample291,1,19.0853365,18.727868512621228
2538,extrapolation,Acetate,Hunan,test,sample367,19,12.41786636,19.162801869124912
2539,extrapolation,Acetate,Hunan,test,sample352,13,12.28428421,17.297779096128426
2540,extrapolation,Acetate,Hunan,test,sample295,1,13.62001579,17.068086026072347
2541,extrapolation,Acetate,Hunan,test,sample366,19,10.19284449,17.110497744085265
2542,extrapolation,Acetate,Hunan,test,sample385,25,13.40507666,19.740807678288338
2543,extrapolation,Acetate,Hunan,test,sample397,31,16.69140833,19.354826824382073
2544,extrapolation,Acetate,Hunan,test,sample399,31,13.68356052,17.322959157696307
2545,extrapolation,Acetate,Hunan,test,sample355,13,15.27822304,17.83651237140201
2546,extrapolation,Propionate,Hunan,train,sample428,1,11.32020113,11.295062880940264
2547,extrapolation,Propionate,Hunan,train,sample533,31,10.47271533,9.881317873152375
2548,extrapolation,Propionate,Hunan,train,sample504,19,12.41079812,11.35091249932969
2549,extrapolation,Propionate,Hunan,train,sample113,25,6.800795945,6.307235073613104
2550,extrapolation,Propionate,Hunan,train,sample232,19,5.143903656,5.68099574892523
2551,extrapolation,Propionate,Hunan,train,sample261,31,4.8534398560000005,5.320481324515409
2552,extrapolation,Propionate,Hunan,train,sample114,25,5.297691781,5.581015392777768
2553,extrapolation,Propionate,Hunan,train,sample442,3,12.10326896,11.953052282384663
2554,extrapolation,Propionate,Hunan,train,sample444,3,9.452757458999999,10.044742547010129
2555,extrapolation,Propionate,Hunan,train,sample129,31,6.482332732000001,6.732878592111591
2556,extrapolation,Propionate,Hunan,train,sample235,19,5.668429405,5.805587017486729
2557,extrapolation,Propionate,Hunan,train,sample189,5,9.006324441,9.677661909759415
2558,extrapolation,Propionate,Hunan,train,sample201,8,8.660390474,9.350244117590439
2559,extrapolation,Propionate,Hunan,train,sample263,31,8.284436134,8.244231432749748
2560,extrapolation,Propionate,Hunan,train,sample111,25,5.926474708,5.8215497046183655
2561,extrapolation,Propionate,Hunan,train,sample233,19,9.486621697,8.743860934220537
2562,extrapolation,Propionate,Hunan,train,sample501,19,9.899830548999999,9.97155204947184
2563,extrapolation,Propionate,Hunan,train,sample100,19,4.2758349319999995,4.767477433386706
2564,extrapolation,Propionate,Hunan,train,sample83,13,2.38945333,2.8631690410880513
2565,extrapolation,Propionate,Hunan,train,sample190,5,12.78773871,11.644857202293275
2566,extrapolation,Propionate,Hunan,train,sample203,8,7.639116865,8.661780709003011
2567,extrapolation,Propionate,Hunan,train,sample234,19,10.1960036,9.619379960126711
2568,extrapolation,Propionate,Hunan,train,sample50,2,3.9810160210000003,3.945805150177193
2569,extrapolation,Propionate,Hunan,train,sample534,31,6.710636025,7.697054708628664
2570,extrapolation,Propionate,Hunan,train,sample49,2,4.960590863,4.819246202098753
2571,extrapolation,Propionate,Hunan,train,sample474,8,13.58906127,12.02430771514474
2572,extrapolation,Propionate,Hunan,train,sample173,3,16.89272701,14.531927246520613
2573,extrapolation,Propionate,Hunan,train,sample217,13,9.041563615,8.945065970425345
2574,extrapolation,Propionate,Hunan,train,sample188,5,5.279243848999999,6.907123113933769
2575,extrapolation,Propionate,Hunan,train,sample171,3,15.70081177,12.423679538874378
2576,extrapolation,Propionate,Hunan,train,sample248,25,4.720261389,5.5998070269871585
2577,extrapolation,Propionate,Hunan,train,sample489,13,9.756489493,10.24574350001406
2578,extrapolation,Propionate,Hunan,train,sample187,5,9.083936648,9.285686970603699
2579,extrapolation,Propionate,Hunan,train,sample216,13,7.152088527999999,8.03177314073858
2580,extrapolation,Propionate,Hunan,train,sample456,5,12.74169033,12.643141616185465
2581,extrapolation,Propionate,Hunan,train,sample46,2,4.4261435339999995,4.312429599710164
2582,extrapolation,Propionate,Hunan,train,sample77,10,3.481710617,3.4453309634066134
2583,extrapolation,Propionate,Hunan,train,sample486,13,7.188242101,8.172792440230936
2584,extrapolation,Propionate,Hunan,train,sample48,2,3.568486283,3.932449244035389
2585,extrapolation,Propionate,Hunan,train,sample130,31,9.221088311,7.895011410265701
2586,extrapolation,Propionate,Hunan,train,sample85,13,4.175590207,3.9018272446074818
2587,extrapolation,Propionate,Hunan,train,sample115,25,6.220653513999999,6.100572102852778
2588,extrapolation,Propionate,Hunan,train,sample443,3,14.44353333,13.494543746283163
2589,extrapolation,Propionate,Hunan,train,sample220,13,7.434375222000001,8.088259482324235
2590,extrapolation,Propionate,Hunan,train,sample78,10,3.202422691,3.3561509581585
2591,extrapolation,Propionate,Hunan,train,sample429,1,9.273233932,9.77722272042844
2592,extrapolation,Propionate,Hunan,train,sample531,31,9.297623941,9.516208175801308
2593,extrapolation,Propionate,Hunan,train,sample156,1,11.38480337,10.209131949700764
2594,extrapolation,Propionate,Hunan,train,sample186,5,9.737915792999999,9.484768999146663
2595,extrapolation,Propionate,Hunan,train,sample503,19,6.89928877,7.976171000939843
2596,extrapolation,Propionate,Hunan,train,sample79,10,5.109085136,4.542259770737333
2597,extrapolation,Propionate,Hunan,train,sample99,19,5.753650639,5.634954501856432
2598,extrapolation,Propionate,Hunan,train,sample457,5,12.56070852,11.92294453064865
2599,extrapolation,Propionate,Hunan,train,sample218,13,9.123327973,8.790371837706196
2600,extrapolation,Propionate,Hunan,train,sample128,31,5.995238895,6.925880216129491
2601,extrapolation,Propionate,Hunan,train,sample63,5,4.10477808,3.958859994067301
2602,extrapolation,Propionate,Hunan,train,sample426,1,5.44007522,7.862722661585488
2603,extrapolation,Propionate,Hunan,train,sample64,5,3.403768313,3.6178727459163906
2604,extrapolation,Propionate,Hunan,train,sample81,13,3.0817956860000004,3.3400578153390565
2605,extrapolation,Propionate,Hunan,train,sample264,31,5.617318711,6.426971164221288
2606,extrapolation,Propionate,Hunan,train,sample61,5,2.760612661,3.274316331758063
2607,extrapolation,Propionate,Hunan,train,sample80,10,2.781224608,3.1180883876773944
2608,extrapolation,Propionate,Hunan,train,sample265,31,6.387468704,6.389710020610416
2609,extrapolation,Propionate,Hunan,train,sample219,13,8.009767614,8.91332709159426
2610,extrapolation,Propionate,Hunan,train,sample231,19,5.540548278999999,6.400963916125238
2611,extrapolation,Propionate,Hunan,train,sample427,1,10.12097794,10.737365227789642
2612,extrapolation,Propionate,Hunan,train,sample472,8,11.84426316,10.626886753506266
2613,extrapolation,Propionate,Hunan,train,sample98,19,5.439708323,4.853539545110947
2614,extrapolation,Propionate,Hunan,train,sample488,13,6.325930528,8.219339710614445
2615,extrapolation,Propionate,Hunan,train,sample127,31,10.14110892,8.890289310524969
2616,extrapolation,Propionate,Hunan,train,sample516,25,8.08080092,8.954407661307345
2617,extrapolation,Propionate,Hunan,train,sample471,8,10.5847222,10.179257591606369
2618,extrapolation,Propionate,Hunan,train,sample502,19,7.85825038,9.120699882609589
2619,extrapolation,Propionate,Hunan,train,sample458,5,19.44630079,16.749626325443124
2620,extrapolation,Propionate,Hunan,train,sample157,1,13.78954601,12.588878323871706
2621,extrapolation,Propionate,Hunan,train,sample459,5,9.705095735,10.097180975018123
2622,extrapolation,Propionate,Hunan,train,sample47,2,5.168721181,5.0349368357262945
2623,extrapolation,Propionate,Hunan,train,sample112,25,5.781749636,5.8584436087749205
2624,extrapolation,Propionate,Hunan,train,sample82,13,2.03424602,2.746134231360393
2625,extrapolation,Propionate,Hunan,train,sample473,8,13.32406619,12.119787629500095
2626,extrapolation,Propionate,Hunan,train,sample205,8,13.18752654,11.805186317645996
2627,extrapolation,Propionate,Hunan,train,sample517,25,7.3833774089999995,7.654532774218642
2628,extrapolation,Propionate,Hunan,train,sample126,31,5.334726666,5.7183125340142835
2629,extrapolation,Propionate,Hunan,train,sample158,1,20.06945996,16.96739468982366
2630,extrapolation,Propionate,Hunan,train,sample175,3,9.241505341,9.915712526626479
2631,extrapolation,Propionate,Hunan,train,sample202,8,9.094751511,8.14138196636119
2632,extrapolation,Propionate,Hunan,train,sample262,31,5.148518139,5.41949538237655
2633,extrapolation,Propionate,Hunan,train,sample441,3,13.40486497,12.847681499038217
2634,extrapolation,Propionate,Hunan,train,sample518,25,15.06611265,12.607979077882801
2635,extrapolation,Propionate,Hunan,train,sample84,13,2.999379171,3.1977734324194556
2636,extrapolation,Propionate,Hunan,train,sample76,10,4.092687885,3.8599584723346667
2637,extrapolation,Propionate,Hunan,train,sample97,19,4.21171397,4.450481416351261
2638,extrapolation,Propionate,Hunan,train,sample519,25,8.363230227999999,8.727984323025732
2639,extrapolation,Propionate,Hunan,train,sample532,31,5.466427027999999,6.827649474444787
2640,extrapolation,Propionate,Hunan,train,sample96,19,6.10082275,5.539024286135092
2641,extrapolation,Propionate,Hunan,train,sample65,5,3.011916377,3.217577746916411
2642,extrapolation,Propionate,Hunan,train,sample487,13,8.322028291,8.700611536363924
2643,extrapolation,Propionate,Hunan,train,sample250,25,5.700256671,5.670260429426247
2644,extrapolation,Propionate,Hunan,train,sample247,25,4.949561599999999,5.341486787587118
2645,extrapolation,Propionate,Hunan,train,sample246,25,4.730903197,5.92566437656476
2646,extrapolation,Propionate,Hunan,train,sample172,3,8.574914641,9.581462004888449
2647,extrapolation,Propionate,Hunan,train,sample62,5,5.319100766,4.686975191386939
2648,extrapolation,Propionate,Hunan,test,sample322,5,17.49403869,7.0299941850251635
2649,extrapolation,Propionate,Hunan,test,sample321,5,7.201676311,9.42139544123251
2650,extrapolation,Propionate,Hunan,test,sample306,3,4.979156292,8.733895687806015
2651,extrapolation,Propionate,Hunan,test,sample307,3,11.28694315,6.84283162147898
2652,extrapolation,Propionate,Hunan,test,sample336,8,11.54114478,8.805367481155292
2653,extrapolation,Propionate,Hunan,test,sample324,5,12.74649643,6.280741746184427
2654,extrapolation,Propionate,Hunan,test,sample384,25,10.05269934,9.965772210182166
2655,extrapolation,Propionate,Hunan,test,sample354,13,11.434249699999999,9.196224031401531
2656,extrapolation,Propionate,Hunan,test,sample309,3,15.53835448,6.6151651615690055
2657,extrapolation,Propionate,Hunan,test,sample351,13,7.539054501,9.429254263158692
2658,extrapolation,Propionate,Hunan,test,sample339,8,19.054494100000003,9.68793056593473
2659,extrapolation,Propionate,Hunan,test,sample294,1,6.645397076,9.793581424573327
2660,extrapolation,Propionate,Hunan,test,sample382,25,10.69727035,9.26314079907923
2661,extrapolation,Propionate,Hunan,test,sample292,1,8.210203866,6.584079754643691
2662,extrapolation,Propionate,Hunan,test,sample369,19,13.22348366,9.003631091067671
2663,extrapolation,Propionate,Hunan,test,sample400,31,10.39543629,9.734384500390746
2664,extrapolation,Propionate,Hunan,test,sample325,5,10.65308729,6.8475165461466005
2665,extrapolation,Propionate,Hunan,test,sample381,25,8.377137787999999,10.085787168455722
2666,extrapolation,Propionate,Hunan,test,sample370,19,8.709362744,8.997710637629073
2667,extrapolation,Propionate,Hunan,test,sample396,31,4.138683807,9.253205906683794
2668,extrapolation,Propionate,Hunan,test,sample337,8,14.175472199999998,9.412862275168903
2669,extrapolation,Propionate,Hunan,test,sample340,8,11.3963742,9.573627808023899
2670,extrapolation,Propionate,Hunan,test,sample310,3,13.3176326,6.708445462567861
2671,extrapolation,Propionate,Hunan,test,sample291,1,13.59646272,9.849441236979278
2672,extrapolation,Propionate,Hunan,test,sample367,19,9.859726967,9.22432765839323
2673,extrapolation,Propionate,Hunan,test,sample352,13,13.89801739,9.206025247047458
2674,extrapolation,Propionate,Hunan,test,sample295,1,7.191261307,9.360967833720046
2675,extrapolation,Propionate,Hunan,test,sample366,19,4.851197165,8.710047642942882
2676,extrapolation,Propionate,Hunan,test,sample385,25,12.97392586,9.19817958664326
2677,extrapolation,Propionate,Hunan,test,sample397,31,14.24935595,9.374235828894776
2678,extrapolation,Propionate,Hunan,test,sample399,31,8.571567346,11.119457972308869
2679,extrapolation,Propionate,Hunan,test,sample355,13,14.18702087,9.145036099231719
2680,extrapolation,Butyrate,Hunan,train,sample428,1,6.381625597999999,6.635364914369719
2681,extrapolation,Butyrate,Hunan,train,sample533,31,4.825314218,5.134896256113917
2682,extrapolation,Butyrate,Hunan,train,sample504,19,9.122761807,9.01224142431346
2683,extrapolation,Butyrate,Hunan,train,sample113,25,4.202928182,3.8672721449493124
2684,extrapolation,Butyrate,Hunan,train,sample232,19,3.225958432,3.643944081138679
2685,extrapolation,Butyrate,Hunan,train,sample261,31,3.813547059,4.1411857618985835
2686,extrapolation,Butyrate,Hunan,train,sample114,25,2.063559773,2.958479935103562
2687,extrapolation,Butyrate,Hunan,train,sample442,3,8.757371269,8.370685191590544
2688,extrapolation,Butyrate,Hunan,train,sample444,3,10.06369716,9.590300504009807
2689,extrapolation,Butyrate,Hunan,train,sample129,31,5.894335935,6.4798253110986765
2690,extrapolation,Butyrate,Hunan,train,sample235,19,2.648912218,3.1574385676558547
2691,extrapolation,Butyrate,Hunan,train,sample189,5,5.142657647,5.3011475083506605
2692,extrapolation,Butyrate,Hunan,train,sample201,8,3.394469157,3.8551963748255305
2693,extrapolation,Butyrate,Hunan,train,sample263,31,5.0900173330000005,4.906605762174438
2694,extrapolation,Butyrate,Hunan,train,sample111,25,3.442438075,3.373000678655312
2695,extrapolation,Butyrate,Hunan,train,sample233,19,5.569833505,4.803658420701858
2696,extrapolation,Butyrate,Hunan,train,sample501,19,8.836375157,8.337407903046842
2697,extrapolation,Butyrate,Hunan,train,sample100,19,2.590949642,3.036138927939055
2698,extrapolation,Butyrate,Hunan,train,sample83,13,8.886857487999999,8.221436511513614
2699,extrapolation,Butyrate,Hunan,train,sample190,5,4.6013463969999995,4.610386833966032
2700,extrapolation,Butyrate,Hunan,train,sample203,8,3.751975269,4.044316477583403
2701,extrapolation,Butyrate,Hunan,train,sample234,19,5.998275642,5.248098438898523
2702,extrapolation,Butyrate,Hunan,train,sample50,2,10.2554727,10.690770170089069
2703,extrapolation,Butyrate,Hunan,train,sample534,31,5.0348242789999995,5.059676465310567
2704,extrapolation,Butyrate,Hunan,train,sample49,2,15.7306684,14.09816744586941
2705,extrapolation,Butyrate,Hunan,train,sample474,8,7.849190696,7.997069521422315
2706,extrapolation,Butyrate,Hunan,train,sample173,3,4.048509558,4.836155785385625
2707,extrapolation,Butyrate,Hunan,train,sample217,13,8.44747269,6.596354406372549
2708,extrapolation,Butyrate,Hunan,train,sample188,5,3.19141797,4.065828558902476
2709,extrapolation,Butyrate,Hunan,train,sample171,3,9.701298117999999,7.60234883414541
2710,extrapolation,Butyrate,Hunan,train,sample248,25,3.324433177,3.738399709356318
2711,extrapolation,Butyrate,Hunan,train,sample489,13,13.97724837,11.566447903948323
2712,extrapolation,Butyrate,Hunan,train,sample187,5,6.645948359,5.743514066778319
2713,extrapolation,Butyrate,Hunan,train,sample216,13,2.041557845,3.288797760526608
2714,extrapolation,Butyrate,Hunan,train,sample456,5,9.620270934,9.029213717387059
2715,extrapolation,Butyrate,Hunan,train,sample46,2,11.32892535,10.733762856334089
2716,extrapolation,Butyrate,Hunan,train,sample77,10,8.528681717000001,9.37662428829725
2717,extrapolation,Butyrate,Hunan,train,sample486,13,5.977686747999999,6.491086350991754
2718,extrapolation,Butyrate,Hunan,train,sample48,2,13.71840558,12.593155603108485
2719,extrapolation,Butyrate,Hunan,train,sample130,31,7.735202069,7.217898617416254
2720,extrapolation,Butyrate,Hunan,train,sample85,13,11.00638573,10.135161963540288
2721,extrapolation,Butyrate,Hunan,train,sample115,25,2.6081224659999998,3.1508298658853375
2722,extrapolation,Butyrate,Hunan,train,sample443,3,9.791194224,9.045189302609753
2723,extrapolation,Butyrate,Hunan,train,sample220,13,4.099376854,3.9410069368958607
2724,extrapolation,Butyrate,Hunan,train,sample78,10,4.3408231939999995,5.825526816758875
2725,extrapolation,Butyrate,Hunan,train,sample429,1,5.655343536,6.196247267937592
2726,extrapolation,Butyrate,Hunan,train,sample531,31,6.936079618,6.772582682884141
2727,extrapolation,Butyrate,Hunan,train,sample156,1,5.38276989,5.431536691775355
2728,extrapolation,Butyrate,Hunan,train,sample186,5,5.492082247000001,5.09103403432846
2729,extrapolation,Butyrate,Hunan,train,sample503,19,6.279291985,6.792618256241815
2730,extrapolation,Butyrate,Hunan,train,sample79,10,11.52965378,10.818533272665725
2731,extrapolation,Butyrate,Hunan,train,sample99,19,3.497492828,3.3959254098297085
2732,extrapolation,Butyrate,Hunan,train,sample457,5,8.272462781,8.562591485594844
2733,extrapolation,Butyrate,Hunan,train,sample218,13,3.64445568,3.7033529645944623
2734,extrapolation,Butyrate,Hunan,train,sample128,31,3.1204059760000002,4.185220151937672
2735,extrapolation,Butyrate,Hunan,train,sample63,5,10.38075638,10.67732835684975
2736,extrapolation,Butyrate,Hunan,train,sample426,1,3.5415043219999998,4.8783168748265755
2737,extrapolation,Butyrate,Hunan,train,sample64,5,13.08056671,12.179071357149473
2738,extrapolation,Butyrate,Hunan,train,sample81,13,10.532009599999999,9.58013412561209
2739,extrapolation,Butyrate,Hunan,train,sample264,31,4.051144381,4.555574354640382
2740,extrapolation,Butyrate,Hunan,train,sample61,5,8.123417611,9.378462606334432
2741,extrapolation,Butyrate,Hunan,train,sample80,10,12.62249945,11.872550792471447
2742,extrapolation,Butyrate,Hunan,train,sample265,31,5.418496783999999,4.548379901477017
2743,extrapolation,Butyrate,Hunan,train,sample219,13,2.38695697,3.286461630984956
2744,extrapolation,Butyrate,Hunan,train,sample231,19,1.4759810580000001,2.634940661764394
2745,extrapolation,Butyrate,Hunan,train,sample427,1,4.54582236,5.5349866959021385
2746,extrapolation,Butyrate,Hunan,train,sample472,8,8.692123197,7.955576596717255
2747,extrapolation,Butyrate,Hunan,train,sample98,19,2.198579475,2.8723913789267175
2748,extrapolation,Butyrate,Hunan,train,sample488,13,6.7778701560000005,7.108857930671584
2749,extrapolation,Butyrate,Hunan,train,sample127,31,8.024905581,6.799492068838353
2750,extrapolation,Butyrate,Hunan,train,sample516,25,3.8672601810000002,4.536041762800918
2751,extrapolation,Butyrate,Hunan,train,sample471,8,8.577625322000001,8.046549632770777
2752,extrapolation,Butyrate,Hunan,train,sample502,19,4.642135898,6.195739238339711
2753,extrapolation,Butyrate,Hunan,train,sample458,5,11.17054226,9.995881805779435
2754,extrapolation,Butyrate,Hunan,train,sample157,1,5.047879588,5.287804983680356
2755,extrapolation,Butyrate,Hunan,train,sample459,5,11.79788012,10.738825243078034
2756,extrapolation,Butyrate,Hunan,train,sample47,2,14.75298909,14.055642322021122
2757,extrapolation,Butyrate,Hunan,train,sample112,25,2.392897908,3.0920152060837602
2758,extrapolation,Butyrate,Hunan,train,sample82,13,1.147162395,4.150435301776936
2759,extrapolation,Butyrate,Hunan,train,sample473,8,8.251732099,7.926500922832712
2760,extrapolation,Butyrate,Hunan,train,sample205,8,6.411691906000001,5.456450051937799
