lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Bacteroides,beta__Akkermansia_dash_muciniphila,beta__Parasutterella,beta__Bacteroides_dash_acidifaciens,beta__Faecalibaculum,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Parabacteroides_dash_goldsteinii,beta__Bacteroides_dash_uniformis,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae,beta__Alloprevotella,beta__Escherichia_dash_Shigella,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Oscillospiraceae,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Clostridia_dash_vadinBB60_dash_group,beta__Mucispirillum_dash_schaedleri,beta__Colidextribacter,beta__Muribaculum,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Roseburia,beta__Oscillibacter,beta__Desulfovibrio,beta__Peptococcaceae,beta__Parabacteroides,beta__Ruminococcaceae,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Anaerotruncus,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Lactobacillus,beta__Alistipes,beta__Lachnoclostridium,beta__Helicobacter_dash_mastomyrinus,beta__Gastranaerophilales,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Blautia,beta__Bilophila
# Adaptation terminated
# Step size = 0.216264
# Diagonal elements of inverse mass matrix:
# 0.110843, 1.37519, 0.222994, 0.532938, 0.45184, 0.713151, 0.350766, 0.824136, 0.504059, 0.810689, 0.447625, 0.732548, 1.06186, 0.825231, 0.519089, 0.835957, 0.929378, 1.03831, 1.04694, 0.945725, 0.993884, 0.782997, 0.987562, 0.917197, 0.873676, 0.842905, 1.24172, 1.00393, 1.07795, 0.939451, 0.941424, 0.932706, 1.1842, 1.09483, 1.01153, 0.974863, 0.892253, 0.973565, 0.963735, 0.929551, 1.03068, 0.875734
-1274.23,0.990475,0.216264,4,15,0,1300.28,2.59055,0.999363,-2.32521,-2.79307,0.179879,-5.10783,0.280131,2.72278,-7.49804,7.14656,-2.4996,-1.31565,1.80475,-2.2226,-1.96309,3.92178,2.38781,1.02575,-0.0474757,6.42239,1.69897,1.11299,-1.37172,-0.43282,-0.011593,0.998961,-1.02388,0.551246,1.05609,-1.26193,-0.999002,0.0968548,2.25157,-0.961972,0.223196,0.131797,2.1923,0.275779,1.67973,-0.95328,0.664972,-0.0352759
-1285.16,0.949894,0.216264,4,15,0,1301.6,2.88892,0.999224,-2.3182,-2.01426,-0.237817,-7.60495,0.880884,3.86047,-8.27067,7.94395,-3.63262,-1.5248,0.748025,-2.23595,-3.19144,2.06301,2.28826,0.920805,0.306608,3.59762,0.748294,0.0683363,-0.807578,0.218903,1.692,0.81864,0.377088,0.51383,0.716511,-1.55153,0.189289,1.25796,0.7261,-0.96478,-1.5588,-0.648464,2.7134,1.02729,1.12503,-0.60853,0.566778,-1.40015
-1283.11,0.909839,0.216264,4,15,0,1305.49,2.87565,0.999705,-2.77619,-2.8847,0.316652,-3.57344,0.265256,0.272834,-5.94486,6.55526,-2.21476,0.210076,1.34477,-1.70051,-1.53851,6.24208,3.26207,-1.03237,-0.115416,6.69149,0.694106,0.166527,0.571401,0.410453,-3.02495,1.08025,0.589257,0.828655,1.36981,1.94465,1.02817,-1.18649,0.00773113,0.450205,-0.128447,-0.89088,0.917526,-1.14182,-0.204997,0.191979,0.472443,1.7953
-1279.92,0.99919,0.216264,4,15,0,1301.97,2.74223,0.999335,-1.79704,-1.12651,0.00517728,-6.97596,0.70117,3.54565,-7.80737,6.68611,-3.66828,-2.01142,0.782004,-2.05659,-3.46775,2.66797,0.722678,0.195105,-0.584441,4.94634,-0.492213,-0.233981,-0.745021,0.148131,2.50766,1.19259,-0.970787,0.770344,1.46491,-1.18827,0.121244,0.136909,2.20964,-0.337734,0.355056,-0.313383,-0.420318,0.306688,0.497092,-0.173877,-0.301671,-2.12991
-1273.44,0.998777,0.216264,4,15,0,1296.36,2.21996,0.999772,-1.61451,-0.733931,0.407674,-4.87975,-0.0151065,2.05254,-7.17784,6.05141,-2.41655,-2.90406,1.92287,-3.04629,-2.0741,6.03957,3.61933,-1.66738,0.82926,4.54901,0.583128,0.188993,0.740094,0.88812,-0.644292,1.59904,0.133794,1.36094,2.1701,-0.0341867,0.832423,-0.181999,0.956717,0.0738237,-0.761339,-1.21812,0.419397,-0.32928,-0.53266,0.363302,0.57979,-0.569748
-1275.9,0.853087,0.216264,4,15,0,1290.53,1.98913,0.998411,-1.58652,-0.899835,0.440412,-5.49398,0.829082,3.1699,-7.64488,6.13119,-2.32317,-0.689017,0.232187,-2.91564,-2.31304,5.9604,2.49771,-0.112772,1.29101,4.93185,0.0924678,0.830376,1.51856,-0.0679557,0.056989,0.90833,0.861927,1.01185,2.56762,-0.965758,-0.0779158,0.654727,1.69943,0.910064,-1.08864,-1.40823,-0.870834,-0.826166,0.649014,-0.0661705,0.801629,-0.392958
-1273.09,0.998937,0.216264,4,15,0,1289.83,2.457,0.999931,-1.37897,-2.65563,-0.706152,-5.58582,0.478008,1.72818,-5.34554,7.33333,-2.21227,-1.49168,1.0142,-2.69711,-1.48105,3.34839,1.93902,-1.03735,-0.673807,5.84996,1.3805,1.12629,-1.02541,0.585752,-0.260403,0.507327,-0.824623,1.51547,0.215666,-0.084673,1.5318,-0.672984,0.268307,-0.259265,0.963679,0.524778,1.11328,0.154617,-0.304055,0.957355,-0.807668,-0.189504
-1286.74,0.946589,0.216264,4,15,0,1301.35,2.14016,0.999919,-1.02585,-0.729855,-2.09503,-4.54291,0.8629,3.14786,-6.66544,6.85753,-0.82132,-1.57437,0.289234,-3.85854,-1.59791,2.50506,1.47661,-0.311586,-1.40186,5.44713,-0.321722,1.69874,-0.619527,-0.974697,-0.76476,0.307306,-0.471134,2.64934,0.987489,1.04818,2.50535,0.077157,1.47162,-2.00307,-0.276804,1.22664,1.14571,0.912552,0.100803,1.52441,0.453212,-0.258703
-1281.02,0.997172,0.216264,4,15,0,1309.42,2.39767,0.999984,-1.93898,-1.15844,-0.482559,-5.84226,0.864478,2.58214,-7.46117,5.86082,-2.36276,0.582832,1.82955,-1.03181,-2.72741,6.15653,1.64008,0.672928,-0.0922619,2.71246,0.721689,-0.156192,1.03251,0.189756,1.08616,-0.251234,0.0578159,-0.000144366,3.07369,1.87358,1.82486,0.0117589,1.71259,0.710728,-0.437669,-0.324346,0.23205,-0.302869,-1.29418,-1.20651,1.07361,-0.764118
-1281.68,0.985081,0.216264,4,15,0,1298.83,2.49216,0.999976,-1.94366,-1.21981,-1.56367,-6.34749,1.14259,3.11628,-6.96809,6.42437,-2.48413,0.676798,0.308036,-1.3059,-1.96,4.81821,0.260947,1.1606,0.646058,4.30575,-0.507004,0.441687,0.787351,-0.405065,0.789262,0.736893,-1.86809,1.0609,3.48428,1.53321,-0.533761,-0.327296,1.06787,1.19304,0.312137,0.081713,0.193105,-0.13678,-1.57913,-0.733418,0.531993,-1.96817
-1283.09,0.987871,0.216264,4,15,0,1307.02,2.89787,0.999908,-2.50101,-2.03313,-0.0116942,-5.00488,0.172667,1.94449,-7.48933,5.34309,-2.0578,-1.43571,-0.137218,-3.76117,-2.46267,4.99488,2.32375,1.34328,0.219781,4.41864,2.70685,0.530558,-0.379119,-0.342606,0.0361372,2.20413,-0.057713,1.2704,1.306,-2.05885,-0.546085,0.618829,1.5545,2.48854,-0.351632,1.03513,0.57387,-0.455497,2.08512,1.8905,-0.457629,-1.17191
-1271.84,0.925963,0.216264,4,15,0,1301.64,2.94464,0.99948,-2.31771,-1.41701,-0.327331,-5.0125,-0.338166,1.52913,-7.92103,6.51546,-1.84076,-0.527753,0.921737,-3.54556,-2.53977,3.86236,1.4769,-0.773909,-0.14006,4.9811,-0.0196075,0.486927,0.299189,0.330373,1.27173,0.551952,0.0983651,-0.110837,2.91762,-0.215596,0.857147,-1.22785,-0.000785138,0.967603,-0.00503263,1.81991,0.612697,-0.167236,-0.395139,0.806496,-0.212317,-1.33738
-1282.11,0.890066,0.216264,4,15,0,1298.54,3.24727,0.999715,-3.16133,-2.76085,-1.40552,-6.33876,1.02029,1.7925,-6.20634,6.18158,-3.43567,0.492597,-0.46515,-0.922834,-2.24683,3.79146,2.07805,1.18266,1.11928,5.16289,-0.359373,0.462664,1.26581,0.254799,-2.75408,1.38248,-0.245939,1.05794,-0.15217,-0.340825,1.37581,1.65673,2.61242,-1.00351,0.951654,-1.33483,0.312987,-0.488878,0.314382,-1.65699,1.1139,0.0870293
-1276.94,0.991323,0.216264,4,15,0,1301.53,3.12901,0.999711,-2.63946,-3.42767,0.722999,-5.29228,-0.64216,0.961938,-6.99167,7.80325,-2.47797,-0.58622,1.09961,-1.3658,-3.58171,3.415,2.68937,-1.47682,-0.547556,5.54383,-0.117041,0.433404,1.51681,-0.0532107,0.0303219,1.59055,0.974998,0.00671845,2.07163,0.0115654,-0.516611,0.259301,0.734065,-0.929077,1.26913,0.295618,2.75247,-0.00519252,-0.0181537,-0.581804,-0.393955,-0.468944
-1271.11,0.984398,0.216264,4,15,0,1287.77,2.87085,0.999935,-2.73157,-2.10694,-0.0440264,-5.44795,0.105902,2.01009,-7.06834,6.47301,-3.03019,-0.672073,2.25315,-1.68148,-2.36499,3.96146,2.09521,-1.19358,-1.21907,5.41521,0.328307,-0.819976,1.77351,0.354137,-0.666659,2.64812,0.523325,0.776606,1.7712,-0.418577,-0.0880711,0.392246,0.422336,-0.908101,1.25744,0.226375,2.10413,-0.29265,0.143528,-0.938351,0.400507,0.467493
-1282.43,0.948673,0.216264,4,15,0,1294.42,2.86017,0.998014,-1.97173,-2.04349,-0.628168,-5.64738,0.272746,2.01518,-8.26096,6.65387,-4.07393,-2.45481,0.17708,-1.10508,-2.03409,4.52721,0.996794,0.262362,0.711373,5.74611,-0.38378,-0.803593,-1.23329,0.0743615,-2.04364,0.637068,0.594947,0.284462,0.0666275,0.543929,2.07141,0.134325,0.389241,-0.0830596,0.414955,-2.22951,0.245324,0.759123,1.57005,-0.0547974,2.15553,1.35929
-1278.32,0.994806,0.216264,4,15,0,1300.93,2.81277,0.999923,-2.66951,-1.74959,0.505176,-4.79036,0.31925,2.15006,-8.80757,6.37815,-2.28094,0.41454,2.044,-4.1223,-1.93802,3.30362,4.26458,0.529376,-0.653047,6.198,-0.175462,-0.283667,0.143605,0.491747,0.124452,0.81578,0.107401,0.669749,2.73313,1.28434,1.71855,-0.929074,1.71075,-0.76812,-0.827865,0.603384,-0.783622,-1.30474,-0.0556459,0.708924,0.759612,-1.98729
-1279.63,0.94532,0.216264,4,15,0,1299.23,2.59207,0.999514,-1.45472,-1.15107,-1.461,-5.45479,0.662083,1.57398,-6.73657,5.34639,-2.54362,-0.829717,0.945784,-1.89159,-1.33505,2.81735,3.45522,1.49777,0.0561058,4.55455,-0.162657,0.751151,1.6451,1.13573,-0.899866,0.967481,-0.617351,2.27192,0.443925,-1.18479,0.319118,-0.242671,-2.15638,0.495414,-0.444009,-0.544316,0.79526,0.668377,0.178019,0.0596653,1.4968,-0.0049732
-1273.77,0.988103,0.216264,4,15,0,1298.38,2.74654,0.999581,-2.44315,-2.67455,0.293781,-5.90323,0.600704,2.09973,-6.73184,6.54764,-1.64557,0.219999,1.01101,-2.30824,-3.18915,5.01116,2.02234,-1.23498,-0.473351,5.89081,1.8275,0.251675,-0.696468,0.266937,0.136742,1.2528,-0.348199,0.610889,1.4953,1.00718,1.44145,-0.546716,4.08483,-0.524354,0.492651,-1.18776,0.343296,-0.977591,0.619948,1.2968,0.610737,0.331616
-1272.93,0.998136,0.216264,4,15,0,1290.21,2.47365,0.999427,-1.49315,-0.880897,-0.765904,-5.08213,0.514921,2.0563,-6.95665,4.81658,-3.08524,-1.86031,0.338303,-2.59389,-1.67074,4.85828,2.21925,0.0218307,0.76874,5.95901,0.228191,1.27364,0.390364,-1.00661,-0.0290286,0.64189,-0.477672,1.6221,2.69924,0.00841974,0.718491,0.00861517,-0.890418,0.0319901,-0.348174,0.480095,0.244843,-0.0276781,-1.11722,0.0487936,-0.737737,1.35777
-1277.25,0.923521,0.216264,4,15,0,1293.97,2.16163,0.999735,-1.52207,-1.68302,-0.842586,-4.80065,0.93386,3.018,-7.33796,7.22668,-1.7992,-1.87416,2.62499,-2.18732,-1.38048,4.79053,2.21599,0.140809,-0.321617,6.34004,0.18808,-0.952082,1.64627,0.874741,-2.17695,0.383875,0.64111,0.649184,0.638071,0.528838,-0.375009,-1.1896,0.325507,0.428362,1.61225,1.08509,1.7782,-0.348682,-0.163167,0.970723,0.850168,0.986139
-1289.79,0.864807,0.216264,4,31,0,1309.44,2.39736,0.99991,-1.53444,-1.57153,0.819809,-6.23281,1.11635,1.3419,-5.77139,7.40925,-2.64893,-0.605006,-0.903935,-4.15669,-3.54585,2.63529,2.49263,1.88527,-0.984712,7.19841,-1.58216,0.513964,-0.249528,-0.0463405,-2.10404,1.29471,-1.18323,2.33189,2.18428,0.591366,0.787894,-1.04317,2.69421,1.85528,1.19819,0.335474,-0.104615,-0.868751,-1.32514,0.792225,0.483633,0.597895
-1283.54,0.989072,0.216264,4,15,0,1308.79,2.86591,0.999382,-2.45277,-2.04652,-1.27648,-5.27995,0.612006,2.18588,-8.04074,7.00157,-2.98219,-1.35338,1.63461,-1.44235,-2.0752,6.32374,2.58933,-0.93973,0.0331941,3.07987,0.0520239,0.625201,0.553323,0.488362,1.02031,0.830334,1.33196,-2.03054,0.41617,-0.598176,-0.588161,0.257449,-0.547571,-1.23096,1.31789,-1.23759,1.07699,1.54242,0.330737,0.108165,-1.00868,-2.42024
-1283.42,0.999047,0.216264,4,15,0,1302.19,2.47939,0.999723,-2.03617,-1.89252,1.053,-6.98869,0.175561,2.20535,-5.46627,6.83386,-2.40463,0.148781,0.764826,-2.82763,-1.64671,3.03056,1.30938,-0.253098,0.0814452,6.2619,0.512253,0.608948,-0.183466,-0.438075,-2.03488,0.698794,-0.635793,2.23488,2.68401,0.422379,1.83477,-0.941802,2.58712,0.907045,-1.44982,0.940744,-0.410074,-2.70438,0.663875,-0.169801,1.7282,0.927708
-1282.28,0.998922,0.216264,4,15,0,1307.35,2.27972,0.999702,-1.55621,-1.89321,-0.257712,-4.26802,0.666419,1.65832,-7.1091,7.43627,-3.0819,0.721354,2.9528,-3.24974,-3.14584,4.0516,3.20935,-1.4033,2.08949,5.99702,-0.145206,-2.01906,1.34599,1.56441,0.174778,1.52302,-0.0139292,-0.156468,1.15356,1.08354,0.660763,1.32976,1.47705,-0.808925,1.34993,-0.677766,1.30693,-0.856286,-1.98355,0.331309,-0.168273,1.16716
-1281.91,0.905134,0.216264,4,15,0,1316.89,2.62099,0.999481,-1.91556,-0.472414,-0.393004,-6.55566,1.05686,2.90478,-7.80097,6.32,-2.3921,-2.10734,-0.739585,-1.68588,-1.07723,4.6163,1.35626,0.866762,-1.76347,4.33663,1.0894,3.46871,-0.404017,-0.888972,-0.540188,1.28696,0.130754,1.38822,1.71745,-0.473224,0.5353,-1.86308,0.530131,0.522727,-0.679172,-0.291999,0.28767,0.610235,1.70969,0.145426,0.795067,-2.44805
-1279.22,0.998419,0.216264,4,15,0,1301.51,3.07509,0.999908,-2.29255,-1.37152,-0.348186,-6.57485,-0.200451,2.75512,-8.34731,5.59169,-3.53315,-1.14986,0.00761086,-0.916416,-1.92618,2.73628,0.661445,0.322664,-1.82646,5.69153,1.05051,2.58254,0.199702,-0.0654609,1.70953,0.911963,0.114679,2.14492,0.0885593,0.325315,-0.0382028,-0.392943,-0.666876,-0.204362,0.834625,-0.466093,1.13592,0.344155,-0.306765,1.13685,0.995848,-0.19638
-1278.58,0.896667,0.216264,4,15,0,1300.09,2.94034,0.999487,-2.56187,-2.49206,-0.846238,-6.23291,0.497313,2.97585,-6.56624,7.1666,-3.3268,-0.234126,0.737723,-1.76677,-2.24929,3.77423,2.09762,-2.16749,-1.27925,4.17423,0.0818431,1.78951,0.946301,-0.176471,0.221611,2.67024,-1.4685,2.38957,-0.094733,-1.56958,-1.03691,-1.43344,2.65514,-0.92756,-0.771112,-0.599618,-1.10304,-0.208967,-0.254869,-0.0298958,0.438146,0.28933
-1281.12,0.994921,0.216264,4,15,0,1298.78,2.7896,0.999483,-2.26348,-2.16878,-0.856073,-6.57408,0.380273,2.46647,-6.43881,6.70582,-1.98331,-1.20035,1.64394,-2.49104,-1.66172,2.62794,2.44174,-1.87383,1.01841,3.88277,0.756104,2.75036,2.92787,0.15352,-0.896588,2.30065,1.29026,1.73571,0.908658,-0.63788,-1.54775,-0.140588,2.10404,0.49673,-0.586245,0.320747,-0.353882,-0.22631,0.976445,-0.113535,-0.00566533,0.531867
-1274.6,0.986857,0.216264,4,15,0,1297.65,2.91368,0.999951,-2.32831,-1.89737,-1.35221,-5.5349,0.762024,1.65124,-7.59084,6.18607,-2.52349,-0.773794,2.2003,-1.88197,-3.38156,3.00623,1.57898,-0.114389,0.707748,5.5805,-0.651071,0.910054,1.88088,-0.286546,-2.33682,1.79847,1.90327,0.817385,0.274152,-1.04676,-0.25367,-0.41479,-0.399387,-0.484901,-0.123678,-0.277264,1.06559,-0.435789,-0.832127,-0.494867,0.483594,-0.247241
-1284.5,0.90836,0.216264,4,15,0,1300.74,2.98142,0.999966,-2.16906,-2.11355,-1.86024,-6.39694,0.995939,1.64264,-7.48138,6.24426,-3.09898,-1.1833,1.40347,-1.92982,-2.39518,4.30847,2.67631,0.676816,-1.79564,5.74961,-0.982987,-1.01977,1.10295,-0.532998,-1.80863,3.81837,1.49215,0.390868,1.58258,-1.11528,1.906,0.269029,1.79746,-1.39334,1.64107,-0.0642801,-0.200353,0.379751,-1.68474,-1.44545,0.651674,0.129817
-1274.05,1,0.216264,4,15,0,1299.14,3.07067,0.999951,-2.83071,-1.79289,-1.13326,-5.48707,0.591855,0.656668,-6.79828,5.93089,-2.18599,-0.334732,-0.126376,-2.37122,-2.74553,3.74699,3.19035,1.01364,-0.0687148,5.30273,0.90258,-0.288196,0.154076,0.329262,-0.48793,1.65976,-0.848397,1.17698,0.558542,-1.09689,1.57782,-0.0365735,1.33637,2.40484,-0.264545,0.771768,1.11208,1.1518,0.582909,0.0313174,0.870995,-0.231644
-1275.68,0.922788,0.216264,4,15,0,1292.04,3.07021,0.999748,-2.58493,-2.48838,-0.00938299,-6.1886,0.285195,0.956347,-7.83397,7.23401,-3.20908,-0.134273,0.471434,-0.0984493,-3.17721,3.68528,1.21912,1.8095,0.991076,5.34799,-1.18947,0.469423,-0.823207,0.526676,-0.0702825,2.18006,0.15334,0.651284,2.43371,1.71032,1.56437,0.217126,0.347633,0.480267,0.157929,-0.929308,1.2764,1.21061,1.14131,0.142546,-0.096957,0.215848
-1277.13,0.567859,0.216264,4,15,0,1299.75,3.20371,0.999376,-2.71125,-2.45031,-0.689649,-5.81854,0.306841,2.35374,-6.78548,4.99549,-2.75984,-1.16889,0.872818,-4.16387,-2.31755,4.35873,3.65384,-1.66665,-1.43674,4.58795,0.9529,-0.267267,1.49016,-0.102922,-0.212001,0.1993,-0.273124,1.55826,0.527165,-1.3312,-1.00308,-1.38397,1.48765,-0.322876,0.395395,-1.22488,-1.78194,-1.95693,-0.781432,0.605988,0.371249,-1.05623
-1268.22,0.983781,0.216264,4,15,0,1293.51,2.55858,0.999816,-2.03514,-1.83576,-0.236328,-5.96754,0.392812,1.57091,-7.04588,7.24933,-2.56647,0.114276,1.41752,-2.7704,-2.38615,4.99673,1.53271,0.748485,1.14817,4.51727,0.259464,1.32309,0.412591,0.358688,-0.0513087,1.7719,-0.0224261,0.226953,2.35789,1.02907,1.65339,-0.0447868,0.242497,-0.72613,-0.602956,0.476404,2.34849,0.477474,0.184329,-0.621852,0.287286,0.44957
-1273.99,0.91359,0.216264,4,15,0,1283.81,2.37012,0.999165,-2.00377,-0.739975,0.0804629,-4.80202,1.47732,2.88836,-7.02836,6.14126,-2.69073,-0.901899,-0.0885766,-1.32036,-2.80806,4.09948,2.90266,-0.0719902,-0.169082,5.90073,-0.0912087,1.32722,0.0470648,-0.909712,0.471365,1.4701,0.649047,1.03361,-0.493725,-0.184995,1.18761,0.0969512,0.750021,0.330103,2.01331,-2.21821,-0.555927,-0.845844,-0.205811,1.61664,0.732141,-0.674031
-1276.17,0.869997,0.216264,4,15,0,1299.94,2.36842,0.999345,-1.91142,-1.09295,0.785555,-5.5128,1.86115,2.67885,-7.27807,6.111,-2.6835,-1.25851,0.00881408,-1.929,-2.67557,3.91903,2.82399,-0.239028,-0.713,6.02181,0.615299,1.30989,-0.396026,-0.697678,0.172176,1.3282,1.07613,0.360548,-0.751036,0.00332383,1.42557,0.17989,0.966918,1.20324,1.01976,-2.52594,0.152361,-1.3447,-0.579409,1.16427,0.76229,-1.56909
-1273.28,0.953473,0.216264,4,15,0,1302.73,2.59878,0.999739,-1.96529,-2.27265,-0.506533,-5.39057,0.18001,1.5403,-6.8592,7.18642,-1.71435,-0.238041,1.72751,-3.18175,-1.48865,4.29972,1.44711,-0.45148,0.787875,4.58037,0.29306,0.470998,0.882291,1.16458,-0.912853,0.113108,-1.15563,1.09932,3.72991,0.326164,-0.101423,-0.518473,0.956166,-1.75942,-0.305586,1.88723,0.616527,1.0345,0.745769,-0.89653,0.163847,0.0106348
-1274.85,0.945341,0.216264,4,15,0,1293.92,2.92881,0.999945,-2.2479,-2.03974,-0.205975,-6.08607,0.758318,2.21117,-6.74336,5.57762,-3.53935,-2.48916,-0.600166,-2.45415,-2.97242,4.65503,3.27493,0.113066,0.356812,5.71338,-0.154918,0.368925,-0.314223,-0.538886,0.123518,0.440058,1.14902,0.153487,-0.198314,-1.02675,0.18056,0.893492,1.10492,-0.231079,0.643787,-1.35555,-0.330126,-1.86431,-0.383408,-0.00195314,-0.284915,-1.78503
-1275.14,0.598017,0.216264,4,15,0,1300.32,3.11948,0.999842,-2.35232,-1.89118,-0.329849,-6.15512,-0.0701942,1.87624,-7.00166,6.13922,-3.01532,-2.50231,1.12664,-2.40514,-2.47789,4.49129,3.82546,0.0664116,-0.0952417,5.17018,1.08925,-0.306782,0.218667,-0.697922,-0.254615,0.156691,1.03659,-0.426643,-0.0765917,-1.09763,0.554755,-0.268497,-0.255037,0.0947112,-0.0715795,-2.70953,-0.918681,-1.63363,-0.566195,0.954968,-0.0385231,-1.79161
-1282.14,0.846439,0.216264,4,15,0,1299.1,2.82471,0.999946,-1.80197,-1.71873,-0.889655,-5.41008,0.106079,1.74905,-5.81068,6.1268,-2.68825,-0.430133,-0.517797,-3.87194,-1.25731,3.95453,1.12051,-1.33907,-0.666207,5.68722,0.246938,0.833023,-0.316037,-0.93531,-0.209795,-0.847338,1.9436,-0.134418,1.41298,-2.17504,-0.176368,0.377727,0.986024,-1.2984,1.12849,-2.75412,-0.660799,0.845551,-0.520001,1.23744,-0.746929,-1.4703
-1283.2,0.938075,0.216264,4,15,0,1307.71,2.79498,0.999952,-1.6875,-1.78182,-0.442163,-5.70859,0.0484473,1.53107,-5.97948,6.03394,-2.64238,-1.00869,0.46935,-4.02803,-1.86606,4.67386,0.658881,-1.17531,-1.12401,4.90072,-0.647052,0.240164,-0.65323,-0.351988,0.129197,-0.800968,2.0059,0.0528506,1.24991,-2.82003,-0.0552771,0.875183,1.63421,-0.986797,1.12049,-2.75739,-0.245506,0.884335,0.263564,1.50793,-0.315907,-0.822937
-1275.72,0.992107,0.216264,4,15,0,1299.54,3.13491,0.999551,-2.57382,-2.23371,-0.770974,-7.53486,0.149014,1.65732,-5.02034,6.72227,-2.90887,-0.827172,0.194451,-1.66683,-1.96893,4.11214,3.60282,-0.416972,0.364373,4.57286,0.841462,1.09824,0.65764,1.14179,-0.715614,0.748215,-0.672456,-0.881151,1.26146,0.795069,1.90664,-1.13349,-0.017448,-1.23474,0.2842,-0.255028,1.7514,-1.23202,0.935379,-1.1984,0.61387,0.283473
-1276.71,0.911403,0.216264,4,15,0,1299.11,2.73468,0.99982,-2.05874,-1.5881,-0.443622,-4.89751,0.723533,2.96246,-9.25767,6.11851,-2.63361,0.174874,1.5466,-3.54258,-2.65655,3.68991,0.821212,-0.346692,-0.367303,6.24125,-0.391694,-0.983437,0.0625997,-0.0579754,0.128454,0.313674,0.499606,2.35722,1.30766,-0.329699,-1.08911,0.262865,1.96411,0.508006,0.599003,-0.822995,-1.17569,0.987131,-0.690959,1.40062,0.379069,-0.731677
-1283.35,0.859648,0.216264,4,15,0,1308.08,2.65257,0.9986,-1.8932,-0.944409,-1.61223,-4.91936,1.51037,2.44239,-7.67453,6.07462,-1.76927,0.469511,-0.462765,-2.95576,-1.30507,3.06472,2.98012,1.76201,-0.29325,5.49222,-0.650039,-0.24046,-2.47484,-0.86562,-0.764712,1.78974,-0.0204912,-0.231107,1.90486,-0.426138,0.537586,-0.172912,1.29279,-0.436083,-1.26619,-0.175097,-0.917547,-0.0914651,-1.83285,0.841025,0.0502888,-0.1273
-1275.59,0.989641,0.216264,4,15,0,1303.02,2.57967,0.999834,-2.30601,-1.24636,-0.356835,-5.17899,1.1562,2.92385,-7.16017,5.52527,-2.95096,-0.91042,-0.214883,-2.63664,-2.11378,2.15579,2.31718,0.240747,-0.390992,6.17196,0.37021,-0.286535,-1.82226,0.292697,-0.427063,1.08816,0.0440558,0.626084,1.45877,0.0309351,1.09433,-1.32164,1.01263,-0.112214,0.272437,-1.34391,-0.627221,-0.425296,-2.3659,1.45023,0.159786,0.188831
-1284.48,0.747506,0.216264,4,15,0,1303.61,2.5897,0.999875,-1.71381,-1.91887,-0.12983,-5.26419,0.586903,1.02118,-7.25993,7.00388,-2.48538,1.09271,0.615325,-2.57083,-2.56159,3.40411,2.90415,0.530318,0.573815,6.55089,0.790455,-1.26899,0.787293,-2.48955,-0.728157,1.42972,0.339004,-0.396303,2.33794,-0.882396,-0.790862,0.768698,3.85618,0.411243,2.08482,-0.88088,0.979276,-1.19368,2.27175,0.861185,-0.529473,-0.366834
-1288.15,0.89899,0.216264,4,15,0,1312.62,3.00515,0.999224,-3.10942,-1.73426,-0.810569,-5.79989,1.46046,3.38599,-7.17352,5.3463,-2.77019,-1.07588,0.73273,-2.89205,-3.16493,4.26337,3.12082,-1.27885,-0.37026,4.71928,0.47417,1.13904,1.36542,0.196735,-0.677141,-0.53906,-0.600863,0.420216,2.06144,2.30117,2.90012,1.07221,0.41278,-0.944497,-2.38156,2.43602,-0.198833,0.248733,-2.48733,0.814341,-0.0780395,0.222284
-1277.51,0.999196,0.216264,4,15,0,1306.28,2.86589,0.999708,-2.0544,-1.32007,-0.996236,-5.42161,-0.195168,0.500196,-7.51441,5.42979,-2.18284,-0.494662,0.784128,-1.7106,-1.81094,5.72906,1.59092,-0.731813,-1.10739,4.52463,-1.47178,2.38362,1.55597,0.414729,0.0480798,0.0170875,0.0944319,-0.986307,1.03319,-0.454364,2.25707,-0.376652,0.377008,-0.901831,0.448305,-1.06062,0.494808,1.22892,0.833152,-0.339417,0.979761,0.843111
-1271.9,0.987128,0.216264,4,15,0,1295.78,2.83988,0.99871,-2.50613,-1.30079,-0.1979,-5.63134,0.375739,1.78373,-7.44444,6.80765,-2.47688,-0.770447,-0.0463799,-1.76477,-2.18915,4.71301,1.8639,-0.358543,0.634168,4.77643,0.10421,1.44879,-0.161882,-1.35197,1.33878,1.00778,0.502341,-0.247488,1.37964,-0.47541,2.91436,-0.7464,-0.310601,-0.226663,0.706381,-2.02554,0.951399,0.0945478,0.708272,0.31538,1.15543,0.524163
