# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = mice_scfa_producer_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /Users/liaoc/Documents/cmdstan-2.24.1/examples/mice_scfa_producer/mice_scfa_producer.data.json
# init = 2 (Default)
# random
#   seed = 3197751197 (Default)
# output
#   file = output_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Bacteroides,beta__Akkermansia_dash_muciniphila,beta__Parasutterella,beta__Bacteroides_dash_acidifaciens,beta__Faecalibaculum,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Parabacteroides_dash_goldsteinii,beta__Bacteroides_dash_uniformis,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae,beta__Alloprevotella,beta__Escherichia_dash_Shigella,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Oscillospiraceae,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Clostridia_dash_vadinBB60_dash_group,beta__Mucispirillum_dash_schaedleri,beta__Colidextribacter,beta__Muribaculum,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Roseburia,beta__Oscillibacter,beta__Desulfovibrio,beta__Peptococcaceae,beta__Parabacteroides,beta__Ruminococcaceae,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Anaerotruncus,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Lactobacillus,beta__Alistipes,beta__Lachnoclostridium,beta__Helicobacter_dash_mastomyrinus,beta__Gastranaerophilales,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Blautia,beta__Bilophila
-309.902,0.92523,0.256834,4,15,0,331.581,1.66535,0.99895,-1.30386,0.305889,-1.06275,-4.51564,0.311258,-0.341541,-4.14799,5.11286,-1.62921,-0.599154,1.45648,-1.66063,-0.327132,2.833,1.03919,-0.862692,0.362502,4.09962,0.461755,0.782782,0.399135,-1.01984,-1.97842,-0.159125,1.24445,-1.248,1.33592,1.72111,-1.16278,-1.4003,0.00104706,0.00534727,1.04244,0.418318,0.059233,0.158732,1.65477,0.0804594,-0.0797086,-0.0486727
-307.664,0.838248,0.256834,4,15,0,331.003,1.85481,0.996563,-2.03427,0.0519534,-1.10039,-3.54772,1.25663,-0.920824,-3.18484,4.45612,-0.926159,-1.94226,-0.448894,0.721975,-0.687814,0.914425,0.910282,0.280437,0.205386,3.84195,-0.291371,-0.337855,-0.571529,-0.41775,1.25208,0.315914,-0.827987,1.40778,0.853519,-1.36762,0.491438,0.256593,-0.668695,0.22922,0.185384,-0.892986,0.484275,0.108084,-1.19679,0.197028,0.254924,-1.29798
-311.06,0.908183,0.256834,4,15,0,325.149,1.94765,0.996926,-1.96976,-0.154732,-1.05725,-3.23933,0.344481,-1.02192,-4.33357,6.55027,-0.944962,-0.176456,0.5739,1.21906,-0.727665,2.75365,0.857441,-1.79026,-0.458629,4.89658,1.58323,-0.0715519,0.179858,1.95845,-1.06585,-0.239467,-1.21264,-0.13039,0.192267,1.33359,-0.0477445,-0.304501,1.57891,0.20962,-0.358134,-0.842381,-0.661747,0.17622,1.36449,1.69144,0.356717,-0.0264679
-307.56,0.941267,0.256834,4,15,0,328.382,1.94764,0.997376,-1.73533,-0.746072,-1.22346,-4.27176,0.161406,-1.00634,-4.94446,6.55809,-0.79817,-0.733669,0.746121,0.46487,0.0996329,3.11174,0.463091,-1.05443,-0.694014,4.57368,1.34756,0.798333,-0.00467657,0.331008,-0.544733,-0.32957,0.483751,-0.0585124,1.05266,-0.470168,-0.145022,-0.456102,1.99113,-0.142868,-0.241673,-0.728486,-0.168689,-0.467972,0.211504,-0.0247736,0.368552,0.0567365
-311.517,0.942869,0.256834,4,15,0,334.101,1.73878,0.999069,-1.73195,1.08956,-0.307894,-1.89765,0.83209,0.421764,-5.52427,3.6792,-2.04149,-2.61749,0.356328,0.0832431,-1.81912,2.73239,-0.474851,1.69592,0.788817,2.6405,0.437522,0.2261,-0.762621,0.507044,-0.121018,1.48678,0.394827,0.0610361,0.988991,0.34648,0.379927,-0.396843,-0.23742,0.0808383,0.231655,-1.10522,-0.0156477,0.0700467,-0.899185,0.272001,-0.791561,0.255027
-313.452,1,0.256834,4,15,0,328.318,2.65794,0.997846,-3.0025,-1.60831,-1.77724,-4.17033,0.961947,-0.890129,-2.60739,4.66064,-0.745086,-0.648443,-0.26954,-1.14119,-0.649754,0.554056,1.71434,-1.10272,-0.0551926,5.22304,0.482019,-0.701994,0.8062,-1.0324,-0.933609,-1.20011,0.989985,-1.03805,0.82707,0.738385,0.426371,-0.543219,0.754403,-0.674992,-0.429162,0.966869,0.901208,-0.129417,1.09938,-0.448571,0.952975,-2.04458
-321.876,0.757742,0.256834,4,15,0,342.434,2.40965,0.996828,-2.32893,-1.67452,-0.983226,-2.91687,0.0157438,0.855311,-4.34915,4.65999,-1.97281,-1.70746,0.00509451,-0.967476,-0.566448,3.39919,0.319521,0.0454116,3.74812,5.72013,-0.0526304,0.484147,-0.312098,0.372,-0.52057,-0.927928,-0.479459,-0.437618,-0.065141,0.0176754,0.682437,-1.05438,-0.164542,-0.981203,1.02836,0.043339,1.0863,-0.601573,-1.84733,2.02312,2.05376,0.760827
-317.38,0.990099,0.256834,4,15,0,338.279,2.59612,0.998234,-2.63329,0.461299,-0.879417,-4.16012,0.391783,-2.28034,-3.84916,3.47245,-1.48007,-0.166611,-1.12161,0.612035,-2.00771,0.886907,0.957404,-0.475818,-2.46249,3.22032,1.23759,0.0890151,0.0951114,0.0943557,-1.19246,1.45174,1.12412,-0.419094,2.57137,-0.769035,1.29565,0.0525419,1.2067,0.462109,-0.305353,-0.34234,-0.460608,0.555976,1.50749,-1.99606,-1.95283,-1.39989
-320.942,0.984955,0.256834,4,15,0,344.387,2.73175,0.992376,-2.86404,-0.317222,-1.47637,-3.04049,0.643642,-2.23305,-4.7711,4.48761,-2.74401,-1.62317,-1.23513,1.16638,-3.73906,1.55741,1.36616,0.0150496,-1.42572,3.27311,1.59588,-0.4274,0.238845,0.917081,-1.59887,1.21387,0.18877,0.961694,1.03344,-0.941794,1.48182,-1.52091,-0.093683,-0.244845,0.776031,-0.904051,-0.551727,0.298,1.6766,-2.24792,1.58014,-0.0138223
-320.911,0.956655,0.256834,4,15,0,345.219,2.23128,0.999759,-2.51495,-0.246069,-1.84629,-3.16254,-0.15793,1.08353,-3.6027,3.54853,-0.00783878,-1.11174,0.681664,-1.88918,-0.497154,1.50432,0.972664,0.0139448,0.109909,4.16017,2.26394,0.333007,0.475366,0.463718,1.17267,0.993071,1.23463,-2.27184,2.00105,2.60315,-1.17084,-0.265362,1.10569,-1.11575,-0.159612,-0.02379,0.606046,-0.141182,-1.12241,2.34005,-0.761461,-0.863622
-314.133,0.993865,0.256834,4,15,0,343.139,1.68997,0.994456,-1.398,0.182615,-0.650894,-4.07983,1.6768,-1.18545,-3.19608,6.07855,-2.22066,-1.91571,-0.34761,0.705917,-1.11294,1.81043,0.38294,-0.115955,0.284731,5.47186,-1.04694,0.0430454,-0.411092,-1.0311,-1.96671,0.484571,-0.248611,0.572197,-0.944996,-0.042234,1.31865,0.476919,1.97385,0.220966,0.856113,0.824492,-0.989943,0.495914,1.00979,-0.793618,1.16357,0.527929
-318.114,0.929418,0.256834,4,15,0,337.016,1.73672,0.999368,-2.31845,0.841749,-0.348565,-3.23861,0.781984,0.261832,-3.51979,4.05712,0.0781936,-0.386063,1.76767,-0.524457,-1.63456,1.77842,2.6365,-2.26024,-0.186088,4.48067,-0.403387,-0.544891,-0.425515,0.395131,0.895718,-1.3764,-0.884298,0.581944,0.792734,1.10318,1.8289,-0.275935,0.400897,-0.211647,0.0311315,-0.417997,2.05618,1.51754,1.11747,1.84309,0.743003,-1.12024
-321.169,0.978014,0.256834,4,15,0,339.388,2.32961,0.995435,-1.6997,-1.34253,-2.40683,-3.16283,0.181219,-0.537589,-3.69829,5.88884,-2.83624,-2.27804,-1.22038,0.208734,-0.860994,1.49827,-0.795393,2.08002,0.617644,2.62676,1.59358,1.01287,0.702841,-0.979877,-1.84446,2.22376,1.19483,-0.751351,2.26978,-0.313148,0.569624,-0.381752,0.697657,-0.426468,0.025404,0.180126,-1.58449,-1.6079,-0.973623,-1.23205,-0.179282,0.517158
-319.686,0.919513,0.256834,4,15,0,345.88,2.0934,0.995275,-2.35825,-0.283763,0.668976,-2.68843,0.856217,-1.5653,-2.87278,4.83698,-0.69698,-2.37594,-1.45147,-1.4364,-0.399106,2.79802,-0.441702,-0.631039,-0.885348,2.40264,0.441897,1.09802,-0.325897,-0.258839,-0.615611,2.34032,1.25351,0.459713,1.14953,-0.5669,0.660098,-1.09805,0.275351,0.00896441,-0.86786,0.59048,-1.58836,0.60207,-0.894048,0.381607,0.375332,-1.80363
-316.457,0.999872,0.256834,4,15,0,336.446,1.93366,0.998926,-1.44208,0.463263,-2.42336,-3.76472,0.678288,-0.507963,-5.08406,4.26825,-1.92272,-0.232898,1.71193,1.55037,-1.69265,1.34747,2.10254,0.398478,1.0667,5.71447,1.52198,-0.595123,0.340793,0.396095,0.0891117,-1.67088,-0.960341,-0.747402,1.53292,0.76328,-0.518305,0.386884,0.980962,-0.404715,0.969292,-0.00282587,1.58848,-0.749482,0.929126,0.372414,0.183728,1.10451
-320.998,0.987023,0.256834,4,15,0,341.317,1.80344,0.996852,-2.16199,-0.263442,0.929854,-1.48779,1.48897,-2.44676,-3.07231,5.32018,-0.806041,-2.08013,-0.353182,-2.03917,-1.29208,2.68792,-0.290681,-0.8547,-0.072218,3.73907,0.638044,1.94301,0.16044,-0.711034,-0.892009,1.92064,0.620702,0.543948,1.36951,-0.036174,0.686054,-0.629049,-0.748369,0.403389,-1.01155,-0.654542,-2.22239,0.459876,-0.320761,-0.503233,0.249318,-1.56817
-317.045,0.961789,0.256834,4,15,0,343.697,1.70526,0.999901,-1.66997,-1.09917,-1.09411,-3.27323,0.412413,0.937204,-3.53392,6.09909,-2.13078,0.109766,0.208451,-0.632981,-1.56598,3.023,1.42772,-0.168684,1.14552,4.61117,1.07639,0.17915,1.76013,0.230248,-1.45431,0.339611,-1.84247,-1.23885,2.57807,0.806851,1.98993,0.496028,0.222683,-1.28865,-1.39284,-0.290667,-0.655891,0.0891048,-0.717153,-1.47933,-0.450563,0.454859
-319.842,0.97725,0.256834,4,15,0,340.04,1.55969,0.998852,-2.08774,1.66251,-0.070578,-2.55956,1.6993,-1.71356,-4.92991,3.79397,0.724764,-1.06327,1.26717,0.472166,-0.3455,0.875811,2.04884,-0.37876,0.545485,2.9506,2.1607,1.46205,-0.679768,0.203189,0.16653,-0.0735609,1.20186,0.354839,0.308118,0.496322,-0.367786,0.734049,0.654316,0.863727,0.541973,-0.51118,-0.646856,-1.14907,-1.06991,2.35366,1.36519,-0.649541
-312.598,0.947336,0.256834,4,15,0,337.365,1.93919,0.999815,-1.38567,0.629997,-1.52976,-3.94082,0.94452,-0.362811,-4.89865,5.69054,-2.15348,-2.633,-1.05894,0.240461,-2.34096,2.06914,0.303463,-0.987111,0.926126,4.02912,1.40737,-0.159197,0.483627,0.432025,-0.745831,0.551547,-1.20452,-0.714111,0.472059,-0.0193885,-0.106189,-1.13494,0.230593,-0.864829,1.589,0.0593938,2.27772,0.759979,0.348935,-0.57465,-1.35728,0.568904
-313.92,0.957451,0.256834,4,15,0,333.477,1.65808,0.99963,-1.41947,0.919192,-1.14354,-4.91559,1.68663,0.384129,-5.05178,4.96224,-0.733751,-1.60808,0.606655,-1.27972,-1.55963,2.57019,-0.27669,0.849338,0.986718,2.57529,2.28193,-1.07006,2.1736,1.34446,-1.97732,0.573611,-0.872198,0.282962,1.0241,-0.423115,0.226761,-1.5482,0.505376,-0.796638,0.727382,-0.143213,1.1508,0.289459,0.0976582,0.909335,-0.100879,0.177984
-313.059,0.960096,0.256834,4,15,0,333.243,1.78366,0.999702,-1.41408,1.07718,-1.19576,-4.46078,1.64759,0.294537,-5.36244,4.67736,-1.09824,-2.02615,0.231108,-0.697326,-0.832252,2.21706,0.630329,-0.0518512,1.87872,2.9268,3.44764,-1.11008,2.14192,1.11504,-1.34149,0.540412,-0.493735,0.0258275,1.20267,-0.702618,0.335869,-1.18626,0.308988,-0.793705,0.36811,-0.336856,0.787582,-0.0270367,0.662693,0.267012,0.829999,0.622756
-314.887,0.98551,0.256834,4,15,0,332.735,1.63116,0.999747,-1.91726,1.63696,0.0176036,-4.55954,1.65049,-0.5589,-4.08439,3.92036,-1.71222,-0.936098,-0.339906,-0.710225,-0.819695,3.227,0.689063,-0.623108,1.71826,3.20607,1.26976,0.60719,2.73164,1.09518,-1.75384,0.0444727,0.0137309,-0.763801,0.545082,0.0607514,-1.69054,-0.497271,0.605374,0.388656,-0.168302,0.382937,1.04949,0.320007,-0.38886,0.815469,1.48789,0.685552
-311.784,0.98426,0.256834,4,15,0,332.267,1.71438,0.998901,-1.62909,1.0905,-0.744761,-4.45798,0.144465,1.16583,-4.59956,4.0269,-0.964223,-2.39392,-0.616411,-0.432681,-2.16671,3.51367,0.831973,0.0766005,0.407487,5.06015,-0.23377,0.348194,0.37714,-0.0438238,-1.37207,0.0647976,0.168609,1.65345,2.53386,1.34054,0.27653,1.6196,0.441201,-0.239537,0.976911,-0.728732,0.952465,0.129024,0.432914,0.324156,-0.874238,-0.325628
-312.755,0.917476,0.256834,4,15,0,333.383,2.15315,0.998403,-2.0851,-0.714111,-1.45185,-3.00162,1.32568,-2.06637,-3.67207,4.13121,-1.43508,-0.087094,0.595243,-0.447122,0.304636,1.45267,0.0097736,-0.134364,0.0950049,2.63207,2.64368,-0.145377,-0.627555,-0.146738,0.81048,0.531748,0.162446,-1.53207,-0.0633138,-0.623323,-0.0412131,-1.62129,0.734216,0.934823,-0.112541,-0.305337,-0.940387,-0.363249,0.663934,0.390041,1.6484,-0.460297
-313.19,0.985366,0.256834,4,15,0,332.528,2.68845,0.998773,-2.65528,-0.318824,-2.52859,-4.86254,-0.066701,-0.32831,-4.41102,3.67894,-0.628903,-0.434436,1.17694,-1.09074,-2.14217,2.35763,-0.0234618,0.652269,-0.977014,4.04895,1.73118,-0.124217,1.04188,-0.381656,-0.807731,-0.711513,-0.499991,0.353906,2.41334,1.11981,-0.163833,-1.91485,-0.644927,0.509331,-0.378521,1.44807,0.0266177,-0.889019,-2.00828,0.65079,-0.339651,-0.0165858
-317.506,0.737037,0.256834,4,15,0,332.975,2.82666,0.998746,-2.38622,-0.0397464,-3.15473,-4.86404,-0.205162,-0.281713,-3.99615,3.55825,-1.30398,-0.875472,0.614668,-0.398121,-2.03764,2.8974,0.359245,0.380492,-1.17568,3.97367,2.02323,-0.243042,0.202535,-0.391701,-1.1331,-0.11478,-0.469967,0.10785,2.94495,1.64339,0.119107,-1.98417,-0.936964,0.624725,-0.502547,1.26222,0.125231,-1.6496,-1.15121,0.129522,-0.660104,-0.094525
-313.633,0.964902,0.256834,4,15,0,343.532,1.18842,0.996461,-1.26806,1.13845,0.852824,-1.84,1.1634,-0.682863,-4.1399,5.64775,-1.17357,-1.64344,0.120126,-0.148689,-0.447743,1.29504,1.88297,-0.18254,1.94393,4.07116,-0.101352,0.470989,0.231266,0.0343411,0.188907,0.805245,0.495045,-0.105161,-0.469917,-1.09144,0.0890661,1.28545,2.00857,-0.119686,1.0062,-1.48826,-0.111277,1.5898,0.939088,0.0427606,0.729851,-0.639046
-311.7,0.991574,0.256834,4,15,0,332.518,1.68821,0.999724,-1.31698,-0.172186,-2.18477,-3.19596,1.2097,-0.04374,-2.33192,4.69072,-0.766605,-0.778974,1.47915,-0.206872,-1.43949,2.87923,0.643982,0.0805385,-1.07312,4.82391,2.61885,0.421232,-0.169356,-0.153848,-0.93678,0.188352,0.0410737,-0.246735,3.54043,1.40378,0.815538,-1.55901,-0.22352,-0.206985,-0.831524,1.04901,0.30542,-1.52907,-0.649647,0.142463,-0.327555,0.304138
-314.87,0.846495,0.256834,4,15,0,331.515,1.76013,0.990786,-2.08115,-0.0298735,-0.754099,-3.26245,0.230312,-0.348216,-4.42501,5.73039,-0.612688,-0.754926,0.0437537,-0.689545,-0.417912,1.58156,1.17197,-0.281512,1.02708,2.6363,0.0566582,-0.232343,0.813128,-0.301498,0.332138,0.324078,1.05042,0.942095,-1.08202,-0.39055,-1.59129,0.664217,0.515699,-0.840519,1.47721,-1.34119,-0.0898313,1.82705,1.38262,-0.31745,1.02131,-0.978257
-311.678,0.912222,0.256834,4,15,0,331.145,1.69109,0.999766,-1.4974,0.758682,-1.60471,-3.77109,1.11234,-0.594308,-3.12642,3.86429,-1.26249,-1.75193,0.576457,-0.157369,-1.46472,2.34437,0.364141,-0.0016937,-0.166407,5.61054,1.77783,0.862879,-0.365475,0.0478852,-1.07746,0.444367,-0.649444,-0.785263,3.23642,0.952568,1.86732,-1.29856,0.362376,0.665253,-1.13625,1.00689,0.51886,-1.97293,-1.75037,0.661748,-0.507497,0.567081
-314.715,0.98238,0.256834,4,15,0,332.435,1.5961,0.999396,-1.96311,-0.384596,-0.381699,-2.76802,1.14974,-0.00835331,-3.15897,3.93387,-1.34024,-0.453375,1.33221,0.666692,-0.542966,1.49479,0.84307,1.67012,0.737481,4.47269,-0.166565,2.24284,1.24244,-0.47248,-2.2264,0.108815,-0.51799,0.66675,3.08661,1.79668,1.44014,-1.13181,0.850519,0.0957946,1.67906,-0.131644,-0.857211,1.60691,-1.22425,0.342164,1.00709,-0.639252
-313.126,1,0.256834,4,15,0,330.239,1.9089,0.99884,-1.36333,0.565691,-1.57678,-4.00343,0.458047,-0.756197,-4.51207,5.52926,-1.14537,-2.03248,-0.60026,-0.778994,-1.59644,2.23272,1.23598,-2.15007,-0.0756174,3.77648,2.27604,-1.7141,-0.921435,0.0809629,1.4979,0.719609,0.889837,-0.90556,-0.156734,-1.30592,0.174108,0.278159,-0.217273,-0.575245,-1.29948,-0.566071,1.0944,-1.60973,0.965604,-0.0152159,-0.56375,-0.298188
-309.603,0.698156,0.256834,4,15,0,333.574,1.74068,0.999858,-1.98252,-0.424555,-0.578815,-1.92728,1.46337,-0.19464,-3.64358,4.27309,-1.33268,-1.25625,-0.741493,-0.318815,-1.30558,1.47525,1.1446,1.39506,0.600915,4.18202,0.00887776,1.89634,1.80006,-0.302749,-1.14418,0.232137,0.377262,1.06541,1.03033,-0.232526,1.64803,-2.12217,0.259295,0.243187,0.482478,-0.447846,-0.611251,0.130541,-0.660354,0.225381,0.831314,0.30918
-310.567,0.904237,0.256834,4,15,0,336.613,2.57721,0.999914,-2.45852,-0.22111,-1.98808,-4.45935,-0.169252,-0.91179,-4.34383,4.96609,-1.31759,-2.074,1.24861,-0.206798,-0.886734,2.38615,0.119603,-0.839042,0.749407,4.03167,2.31113,-0.779791,-0.924178,-0.303822,0.326973,0.660123,0.115375,-0.507838,1.44148,0.428238,-0.653982,0.93546,1.16804,-1.62725,0.0909264,0.257578,1.34037,0.0168653,0.652208,0.0630767,-0.412815,0.332146
-311.213,0.834247,0.256834,4,15,0,328.024,1.86763,0.990292,-1.76613,0.0632928,-0.279149,-1.83041,0.721186,-0.557855,-3.76806,4.08883,-1.77601,-0.912887,0.845804,-0.899699,-1.23314,0.692744,2.39891,-0.0985125,-0.792244,4.41003,0.111636,0.874106,0.976701,-0.615449,-1.57713,0.696803,-0.0979707,0.527751,0.652279,-0.100678,-0.454847,-1.98558,-0.687649,0.892808,-0.0608727,-0.831807,-1.47336,0.363553,-0.477161,0.348646,1.20663,-0.656786
-318.545,0.841696,0.256834,4,15,0,331.087,2.48471,0.999975,-2.45054,-0.181083,-1.73694,-4.95021,0.707356,-0.958591,-4.41125,5.22297,-0.798413,-0.669369,0.320705,1.25852,-1.46415,3.52868,-0.398955,-0.236278,1.63294,3.00016,0.941119,-0.57406,-1.00595,0.141651,0.72825,0.581139,-0.28248,-1.50744,1.16277,0.94735,1.03393,0.989854,1.78496,-1.77794,0.106281,0.235108,1.81123,-0.417603,0.795287,0.128313,-1.46347,-0.122774
-314.192,0.990969,0.256834,4,15,0,338.011,2.13996,0.999364,-2.34467,0.441298,-0.817345,-1.55169,-0.27021,-0.533739,-5.96718,3.21862,-1.75397,-2.07628,0.00414702,-1.10263,-1.18295,0.316373,2.52519,-0.654674,0.244018,3.8109,1.08326,-0.179812,1.34322,0.0371173,-0.488662,0.098299,0.396859,1.33394,2.41424,-0.663855,-0.078239,-1.10217,-0.384123,0.113899,0.199592,1.15001,-0.675741,-1.06822,0.275735,0.00672056,1.44511,-0.247168
-320.279,0.956629,0.256834,4,15,0,338.613,2.40529,0.999513,-2.57999,-1.19568,-1.65225,-3.42213,1.11459,-1.14272,-4.58711,3.97866,-0.0181256,-2.29429,0.806116,-1.00938,-1.31537,1.37525,0.222847,1.48325,0.0336256,4.48543,2.11592,-0.853174,-0.174196,-1.90454,1.10726,-0.568237,-1.819,2.86398,0.701142,0.637958,0.0106692,-0.921762,-0.31297,-0.353411,-0.94856,1.13688,0.588086,-0.29488,-0.0730335,1.09574,0.719648,-1.04716
-315.094,0.93076,0.256834,4,15,0,350.599,1.65789,0.999383,-1.46791,0.161124,-0.0581842,-3.84924,0.00338083,-0.123575,-3.75911,5.10655,-1.74638,-0.388405,-0.0861366,0.132413,-1.72859,2.36425,1.07519,-1.98839,0.387435,3.89733,-0.238568,1.30711,0.395919,1.45429,-2.15176,1.29144,1.81999,-2.80445,1.36054,-0.207652,-0.342722,0.185595,1.24392,0.0983515,1.31026,-1.55801,-0.208292,0.287716,-0.111694,-0.703761,-0.333961,0.494929
-309.008,1,0.256834,4,15,0,328.985,1.78073,0.998269,-2.15623,0.662577,-0.543025,-2.45354,1.36903,-0.625569,-3.64213,3.59505,-1.23648,-0.977038,1.07062,-0.997869,-1.63685,1.6458,0.165772,-0.321515,-0.456184,6.03122,0.411719,0.52141,-1.72825,0.40144,-1.43894,-0.313423,0.789678,-0.134832,0.904221,-0.408784,0.334124,-0.317256,0.384654,-0.345559,0.242513,-0.707957,0.493545,1.19678,-0.844674,0.0236125,-1.82385,-0.170742
-309.409,0.943992,0.256834,4,15,0,325.852,2.19359,0.999745,-1.83717,-0.885817,-2.07549,-2.96818,0.363038,-0.312457,-4.40664,4.94592,-0.977429,-1.29026,-0.0975671,0.0281841,-1.3806,1.83441,1.29061,0.522618,0.473293,3.77965,1.5392,-1.04716,1.94219,0.633713,0.0167844,1.15609,0.195354,-0.0745908,2.09522,0.917884,-1.11456,0.824771,0.497052,0.376927,-0.0742103,0.441422,0.0807189,-1.64804,0.829947,-0.691255,1.86365,0.392211
-321.478,0.950238,0.256834,4,15,0,336.35,2.02586,0.9888,-1.74232,0.464368,-2.00334,-2.25027,0.147345,1.0037,-4.33231,3.60734,-0.524316,-3.19451,-0.346035,-0.303209,-2.88221,0.542348,0.957418,-0.0569196,0.769617,4.3175,-0.706032,-0.080874,0.0996451,-0.249327,0.932044,1.65007,1.57237,-0.443106,2.12858,-0.855475,-0.821799,-0.176136,0.165694,-0.451941,1.60387,0.8409,1.62064,-2.01383,1.41075,1.29194,1.30529,-0.862139
-318.949,0.968369,0.256834,4,15,0,340.139,2.66432,0.99985,-2.85408,-0.665726,-1.12424,-3.24859,0.697017,-2.67316,-3.88652,4.41974,-2.16957,-0.172397,0.865138,0.28335,-1.06769,2.83112,0.416951,0.954046,-0.404371,4.24014,2.38199,0.202228,0.489052,-0.0148087,-1.74122,-1.20897,-1.44662,-0.0284666,1.26785,1.56065,1.40624,-0.946822,1.12852,-0.239694,-1.07527,-1.89674,-0.564478,2.03077,-0.993789,-1.12873,-1.16921,0.434126
-315.797,0.79952,0.256834,4,15,0,338.879,2.74921,0.998879,-3.07425,-0.68424,-1.3178,-2.91489,0.482439,-2.00186,-5.87295,2.70118,-1.81814,-1.27252,0.814437,0.10871,-0.904074,3.18357,1.40637,0.212796,-0.358516,3.48304,2.10654,-0.731646,1.56891,-0.651069,-0.772769,-0.339026,0.182702,0.0820411,1.28182,-0.246649,-0.24172,-1.29119,1.35624,-1.5859,-1.1788,-1.52425,0.809727,-1.28955,1.22563,0.151859,-1.1696,0.215387
-312.623,0.987112,0.256834,4,15,0,334.698,1.88141,0.997985,-1.47173,-0.723791,-1.08924,-4.54233,0.286971,-0.0589539,-2.95234,5.97242,-0.926939,-1.21616,-0.629396,-0.46704,-2.39425,0.431805,0.283722,-0.717358,0.99298,4.23045,-0.468717,1.14441,-1.25665,0.393929,-0.228186,0.989819,0.292454,-0.0874682,1.4013,0.760803,0.0832477,0.740834,-0.323214,1.14461,1.70162,1.00996,-0.36625,1.33204,-1.42055,0.198886,1.60414,-0.60739
-309.96,0.948896,0.256834,4,15,0,328.048,2.18824,0.997646,-2.24472,-1.30595,-1.74813,-1.41656,0.163203,-0.165284,-4.71605,5.50958,-1.73702,-2.2762,1.12314,-1.94597,-1.11346,3.09016,1.16772,0.10693,0.506682,4.09341,1.31495,-0.415745,0.991406,-0.335932,-0.904628,0.53867,-0.159284,-0.15657,1.4778,0.327644,0.0654303,0.347833,-0.399261,-0.462809,0.337733,-1.36272,0.954418,-0.966209,0.22155,1.30128,-0.797311,-0.63502
-312.701,0.922868,0.256834,4,15,0,334.227,1.91903,0.997519,-1.88694,1.25615,-1.56413,-5.13452,1.14208,-0.685585,-3.12986,4.18738,-0.513543,-1.20061,-0.303606,0.0272833,-0.447206,2.54687,-0.243357,1.29184,0.896778,3.36201,0.560812,1.55218,-0.470138,-1.78066,0.0418564,0.35682,-0.51715,1.23541,0.645461,0.606584,-0.604394,-1.63261,1.98088,-0.404449,1.19511,0.754245,0.308577,1.63532,1.29519,0.80305,0.344052,-1.55956
-317.029,0.925448,0.256834,4,15,0,335.899,1.99776,0.99886,-2.24809,-1.81303,-0.843126,-0.89054,0.306214,-0.20209,-3.99717,6.18279,-2.00088,-0.59369,1.59521,0.436257,-1.85011,1.23966,1.5978,-1.39798,-0.34462,4.54131,0.927699,-1.09551,0.688985,1.86888,-0.539561,-0.360807,0.790694,-1.58836,1.70831,0.145046,1.19654,0.630747,-0.230784,-0.142638,-1.17437,-1.4212,-0.347222,-1.78996,-1.0732,-0.370062,0.386285,0.931429
-311.2,0.870137,0.256834,4,15,0,334.665,2.17953,0.995213,-2.30053,-0.806507,-1.00407,-3.61261,0.0167241,0.252254,-3.51673,5.04113,-0.773257,-0.826029,-0.27667,0.258826,-0.795737,2.24906,0.162527,0.566635,0.746707,4.06212,0.294085,1.94,-0.563531,0.136241,-0.863154,1.89247,-0.718204,1.17541,2.05228,0.340491,-1.24385,-1.82202,1.10713,0.611594,-0.182016,-0.263875,-0.938901,2.06759,0.581993,1.18704,1.72003,-0.649246
