lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta__Muribaculaceae,beta__Bacteroides,beta__Akkermansia_dash_muciniphila,beta__Parasutterella,beta__Bacteroides_dash_acidifaciens,beta__Faecalibaculum,beta__Lachnospiraceae_dash_NK4A136_dash_group,beta__Parabacteroides_dash_goldsteinii,beta__Bacteroides_dash_uniformis,beta__Clostridia_dash_UCG_dash_014,beta__Lachnospiraceae,beta__Alloprevotella,beta__Escherichia_dash_Shigella,beta__Desulfovibrionaceae,beta__Helicobacter_dash_ganmani,beta__Bacteroides_dash_vulgatus_dash_ATCC_dash_8482,beta__Oscillospiraceae,beta__Lachnospiraceae_dash_bacterium_dash_28_dash_4,beta__Clostridia_dash_vadinBB60_dash_group,beta__Mucispirillum_dash_schaedleri,beta__Colidextribacter,beta__Muribaculum,beta__Lachnospiraceae_dash_bacterium_dash_10_dash_1,beta__Roseburia,beta__Oscillibacter,beta__Desulfovibrio,beta__Peptococcaceae,beta__Parabacteroides,beta__Ruminococcaceae,beta__Ruminococcus_dash_sp_dot__dash_N15_dot_MGS_dash_57,beta__Anaerotruncus,beta__Rikenellaceae_dash_RC9_dash_gut_dash_group,beta__Lactobacillus,beta__Alistipes,beta__Lachnoclostridium,beta__Helicobacter_dash_mastomyrinus,beta__Gastranaerophilales,beta__Lachnospiraceae_dash_UCG_dash_006,beta__Blautia,beta__Bilophila
# Adaptation terminated
# Step size = 0.226531
# Diagonal elements of inverse mass matrix:
# 0.0955562, 1.25781, 0.191978, 0.573469, 0.47228, 0.711372, 0.305619, 0.712718, 0.747751, 0.846048, 0.46945, 0.868893, 0.879867, 0.815539, 0.624956, 0.757942, 0.832626, 0.891764, 1.15046, 0.85998, 1.09495, 1.02011, 1.16437, 0.933333, 1.0951, 1.00681, 1.00472, 0.888813, 0.874933, 0.944975, 1.07029, 1.00479, 1.01173, 0.794897, 0.852429, 1.18945, 0.897547, 0.941796, 0.882326, 0.977129, 1.01649, 1.1128
-309.508,0.794728,0.226531,4,15,0,326.998,2.38124,0.99944,-2.26689,0.159746,-1.11287,-4.11983,0.897995,-0.584094,-4.29496,4.0767,-1.52567,-1.89928,0.0101594,0.855079,-1.99889,0.929344,1.59547,0.0659081,1.79296,5.05118,-1.2519,-0.259386,1.41942,0.701216,-0.277296,0.549516,-1.52515,0.366385,2.13918,0.212696,-0.0294219,0.828182,0.0253905,-0.256301,0.0589352,-0.0645342,-0.858965,0.264014,0.504333,1.03092,-0.455743,-0.469961
-310.882,0.77788,0.226531,4,15,0,325.45,2.10477,0.991709,-2.32464,-0.380864,-1.15313,-2.34972,0.574453,-1.36047,-3.95503,5.8506,-1.3834,-0.20395,-0.248082,-0.0229647,-0.868446,2.51475,0.404523,0.0750556,-1.12303,3.2969,2.1925,0.660785,-0.139785,-1.19483,-1.02085,0.370897,1.42098,-0.920726,0.922312,1.03591,1.56166,-1.20083,0.5204,-0.39328,-0.165819,-0.0892065,0.264796,-0.261758,-2.90136,-0.521277,1.33524,-0.813943
-312.743,1,0.226531,4,15,0,326.683,1.20759,0.999629,-0.97875,1.89544,-1.47347,-3.59903,1.26971,0.905491,-3.32767,4.53324,-0.506648,-2.51056,1.22614,-0.652142,-1.15465,1.38794,1.1491,-0.0738261,2.00191,4.50046,-0.0800591,-0.0966911,0.501887,0.54922,0.507821,0.215532,-0.808134,0.588568,0.976041,-0.632543,-0.634431,0.470478,0.579743,0.86301,0.730114,-0.248465,-0.119799,0.129908,2.26272,0.881871,-0.929381,0.246013
-316.111,0.973525,0.226531,4,15,0,329.471,1.35571,0.999709,-0.893316,1.46461,-2.05038,-4.39499,0.941166,0.436923,-2.77588,4.42426,-0.39552,-1.69225,1.84366,-0.871939,-1.70055,1.72801,0.793152,0.591245,1.7264,4.35408,0.582071,-0.538518,0.468366,-0.0600748,-0.221644,0.770451,-0.289477,1.19773,0.885285,-1.45202,-0.06739,1.22779,-0.1528,1.27029,0.691188,-0.196116,0.324601,-0.669084,2.51248,1.05253,-0.764983,-0.689776
-322.765,0.904322,0.226531,4,15,0,343.468,1.42938,0.999115,-1.0799,-0.0203143,-0.118439,-2.49283,1.83276,-0.742162,-4.63234,6.09835,-1.29043,-1.40073,0.467083,-1.37504,-0.590481,3.3512,0.586049,-0.223141,1.34951,4.11348,2.59377,-1.03364,-0.666277,-3.46326,-1.02371,-1.02557,0.533469,0.957131,-1.37343,0.946048,1.81202,-0.0693315,1.69717,0.761804,-0.412422,-1.29432,-0.240154,0.820908,1.19755,0.564375,1.75854,-0.0981397
-318.074,1,0.226531,4,15,0,339.096,1.24198,0.998332,-1.27518,0.499588,0.111491,-2.63389,1.55144,-0.88587,-4.33747,6.13093,-1.46223,-1.28557,0.838056,-1.15178,0.0743846,2.88703,0.371949,-1.09078,0.956616,4.55956,2.64211,-0.656602,-0.264236,-2.49794,0.501873,-0.589123,-0.24067,1.52671,-1.74573,0.72549,1.13333,-1.25737,1.77544,-0.636304,0.154317,-0.392983,-0.621237,1.3364,0.685188,0.976647,0.963625,-0.648601
-311.311,0.997997,0.226531,4,15,0,337.366,1.75371,0.993653,-1.474,0.486275,-0.975616,-3.56565,1.55325,-0.723739,-4.95838,5.13953,-1.27565,-0.109791,0.752585,-1.90965,-1.97257,1.92212,0.761848,-0.247829,-0.667591,4.52674,1.10186,1.05569,1.24228,0.0548123,-1.30184,1.15363,-0.811764,-0.767391,3.18416,2.10447,1.65004,-1.44281,-0.330992,-0.307929,0.119617,0.950778,1.53972,0.426322,0.500949,-0.139338,-0.322322,0.416869
-317.162,0.868645,0.226531,4,15,0,340.88,2.20953,0.998984,-2.12961,0.396135,-1.25206,-4.24393,-0.0868005,0.567886,-3.67063,3.15049,-0.773086,-2.3384,0.236161,1.96215,-0.352226,0.722033,2.28593,-0.98746,1.15168,4.56518,0.616044,-0.0302935,0.0371168,0.538201,0.162876,-0.418654,0.925897,0.329467,0.684412,-0.91984,-0.811797,0.941957,2.1688,-0.693728,-1.13445,-1.30914,-2.74148,0.116371,0.0392504,0.700494,1.26201,-0.826699
-321.22,0.780231,0.226531,4,15,0,340.752,2.33877,0.999288,-2.30884,0.468393,-1.06613,-4.13838,-0.460514,0.441812,-3.72114,3.27565,-0.926471,-2.25726,0.776134,1.52245,-0.830033,0.150154,1.53843,-1.33532,1.82747,4.70846,0.181356,-1.15195,0.437817,0.00603902,0.154863,0.262429,1.29859,0.762138,0.653453,-0.614292,-1.69469,1.12968,2.41158,-0.662245,-0.929809,-1.28082,-2.73991,0.17291,0.29036,0.654959,0.733756,-0.248742
-310.697,0.999859,0.226531,4,15,0,336.992,2.10929,0.994458,-2.08449,-0.183708,-0.977,-4.0187,1.58859,-2.11549,-4.69013,5.17907,-2.46768,-1.11796,1.53431,-1.60835,-1.60876,1.6324,1.02499,0.0408866,0.0158277,4.21477,1.66416,1.05604,0.47663,-0.119733,-1.31847,0.256059,-0.0621701,-0.00178295,0.57742,1.07013,0.274978,-1.17617,-0.418651,0.640715,0.259313,-0.03582,1.80061,0.34173,1.48003,0.800231,0.753311,-2.00961
-313.54,0.899943,0.226531,4,15,0,332.824,2.1344,0.994879,-2.4455,-0.263586,-0.516987,-3.60257,1.5334,-2.13367,-4.52968,5.63942,-1.72896,-1.5426,1.46591,-1.52751,-1.07147,2.29959,1.81428,0.409866,-0.00629278,4.10379,1.60985,1.45898,0.480555,-0.024423,-1.50432,0.304088,-0.832003,0.681647,0.689938,1.8925,0.250374,-1.13749,-0.651739,1.06877,-0.0204773,-0.559323,1.69502,0.354157,1.21721,0.3788,0.856025,-2.59029
-314.648,0.857652,0.226531,4,15,0,334.494,1.87196,0.998688,-1.98488,-0.444374,-0.371572,-3.20822,0.0569737,-0.308966,-4.19828,4.65734,-1.66281,0.37253,-1.2755,1.052,-2.22622,1.94534,0.01132,0.231919,-0.184633,2.64766,0.89529,0.591041,2.0028,-0.938502,0.78864,-0.594747,-0.718497,0.897211,1.06299,-0.0718462,-0.607086,0.505966,-0.00191651,-1.05863,2.04321,0.127488,2.13893,-0.557154,-1.04335,-0.283896,0.470018,0.143468
-315.861,0.99907,0.226531,4,15,0,332.906,1.97418,0.995501,-1.55558,0.39096,-2.19147,-5.29912,1.10905,0.450315,-4.61005,4.0877,-0.44675,-2.71706,1.57635,-0.986268,0.0486914,2.53744,0.555515,0.234187,1.18106,5.01033,1.057,-1.05496,-1.55846,0.271273,-1.46842,1.62214,0.433358,-0.528504,0.995638,-0.581029,1.40002,-1.39837,1.77196,0.168029,-1.49763,0.314373,-1.04996,0.476224,1.38961,0.00898182,-0.353317,-0.946895
-314.802,0.996294,0.226531,4,15,0,332.997,2.22285,0.999177,-2.1484,-0.991234,-0.745045,-2.17015,0.0594899,-1.88692,-3.91414,5.29196,-2.5568,0.13925,-0.865077,1.16309,-2.57331,1.44212,1.57798,-0.811214,0.810386,3.19274,1.00355,1.44181,1.16163,-0.32576,0.74739,-1.37248,-0.270985,0.410627,1.59354,1.00371,-0.202976,0.719407,-0.597747,-0.612983,1.91713,-0.398822,1.33689,-0.611066,-1.41428,0.233995,0.803084,-0.569521
-310.475,0.981783,0.226531,4,15,0,329.545,1.95499,0.993605,-1.75966,0.281847,-0.911865,-4.01117,0.902967,-0.00117707,-4.42189,4.04669,-0.526564,-2.63898,0.903727,-0.990124,-0.506353,1.09441,0.11656,-0.217659,0.952729,4.91444,1.73236,-0.555852,-0.8127,0.824542,-2.16185,1.34927,0.665775,0.868123,1.57043,0.250644,0.399302,-2.45451,0.790536,-0.434789,-1.38566,0.717831,0.549953,1.24098,0.587858,-0.426328,0.557636,-0.0888201
-312.746,0.960138,0.226531,4,15,0,329.87,1.71228,0.999593,-1.748,0.323114,-1.23374,-3.17694,1.12001,-0.500513,-3.59991,5.59612,-1.58143,-0.118279,0.668327,-0.780985,-2.21794,1.93664,1.68757,-1.6061,-0.599959,5.67865,1.50678,0.94667,0.701377,-1.71014,0.0394352,1.00154,-0.646893,0.2738,0.966652,0.457625,1.28882,2.27752,0.16239,0.548084,1.54173,0.859818,-0.476795,-0.197163,-0.39719,-0.384018,-0.563464,-1.62283
-315.451,0.966188,0.226531,4,15,0,334.835,1.04808,0.998837,-1.07562,1.57837,-0.903747,-2.71556,1.0791,0.490786,-3.24506,4.50844,-0.436422,-2.54571,0.660613,0.318616,0.700155,2.06684,0.552606,1.28615,1.69055,2.60719,0.653044,-0.064293,-0.099794,1.28507,-0.0364385,-0.209808,1.19122,-0.0930109,1.8177,0.202541,-0.367328,-2.44696,0.996813,-0.636778,-0.890622,-1.13128,0.904227,0.131867,0.342941,0.780798,1.06303,1.53901
-312.399,0.642207,0.226531,4,15,0,334.265,2.34165,0.994185,-2.29599,-0.754965,-0.919557,-3.09591,0.548991,-0.706358,-4.28843,5.7513,-2.04767,-0.220921,0.775399,-0.772068,-2.13822,2.39077,1.04337,-1.65213,-0.444494,4.84703,0.954096,0.174512,1.1823,-0.932582,-0.428899,-0.230269,-1.55416,0.716769,2.57835,0.111094,0.762681,0.585466,1.34866,1.11929,-0.816653,0.188256,-0.329588,-1.86333,-0.549012,-0.521422,0.174255,-2.42834
-310.179,0.992475,0.226531,4,15,0,329.038,2.08625,0.987356,-1.89504,0.126419,-1.42258,-3.5749,1.24073,-1.07292,-5.32626,4.90625,-1.92174,-1.7007,-0.241707,-0.882331,-1.02139,2.34692,1.58546,-1.61609,0.602084,4.88943,1.62497,-0.576023,-0.116159,0.0513968,-0.677687,0.0955408,-0.438029,0.508786,1.58156,-0.500173,0.168197,1.02365,0.788276,0.499835,-1.76229,0.244717,0.776626,-1.52653,-0.0981058,-0.564656,0.042038,-2.12008
-308.076,0.996957,0.226531,4,15,0,325.434,1.90445,0.99938,-1.54453,0.353105,-1.47636,-3.14024,0.161169,-0.543615,-5.75835,4.83488,-0.425822,-2.38265,2.20001,-0.20241,-1.2835,0.286055,0.778316,-0.337444,-0.264381,4.13583,-0.0651557,0.141928,0.382189,0.281611,-1.32811,-0.688194,1.16877,0.25209,1.31616,0.8268,0.118604,-1.10417,0.303031,1.27667,-0.315774,-0.821493,0.337389,0.404249,0.334245,-0.895891,0.0374256,-0.612359
-311.746,0.953609,0.226531,4,15,0,325.328,1.86957,0.999519,-2.09845,-0.436736,-0.74505,-2.15884,0.804777,-0.192437,-3.76099,4.09834,-0.867296,-2.52662,2.20361,-1.03799,-1.5822,1.93872,0.0764223,0.700299,-0.239695,3.66423,2.30929,0.914864,0.583409,0.169127,-1.61798,-1.14946,0.412553,0.632245,-0.308485,1.32352,0.970141,1.64461,1.55689,0.32703,0.142973,-1.54757,-0.136623,-0.999742,0.180339,0.473791,-0.138012,-0.502169
-316.2,0.975631,0.226531,4,15,0,333.514,2.11395,0.992671,-1.84708,-0.866847,-1.56573,-2.87501,0.19395,0.348617,-3.99589,4.61774,-2.53637,-0.825419,-0.968918,0.433441,-1.14655,1.61434,1.43478,-0.690242,-0.166888,3.95954,3.29701,1.29614,1.53497,-1.93266,-0.929335,1.01335,-1.87099,-0.497686,-0.41015,-0.623466,0.824114,-0.519099,1.03857,0.0717876,-1.03479,0.938613,0.412453,-1.11859,0.242969,0.0472843,-0.761178,1.38372
-318.943,0.940595,0.226531,4,15,0,347.017,1.7613,0.999738,-1.80809,0.551048,-0.921648,-3.55536,1.23163,-1.13298,-3.59674,4.43696,0.571503,-2.03991,1.05398,-0.849985,-1.38517,1.32551,1.77041,0.659261,0.347891,4.65363,-1.19512,-0.822538,-1.43958,0.920187,0.0366282,-0.340849,2.20561,0.750691,4.0152,0.577046,0.0646687,-0.156329,0.843115,-0.125982,-0.736208,-0.96536,-0.442524,1.33113,0.17283,1.27289,1.30269,-1.66676
-313.82,0.972215,0.226531,4,15,0,333.877,1.65715,0.999682,-1.78224,0.758868,-1.52733,-2.48644,1.38217,-0.312785,-4.03555,3.88574,0.445606,-1.31337,1.04857,-0.813443,-1.26551,1.19742,1.59431,0.929402,1.24638,4.27898,-1.41591,-0.808863,-0.365264,-0.159653,0.398077,0.379128,1.59054,0.407965,3.7591,-0.257935,-0.131311,-0.687662,0.545054,0.44026,-0.517401,-1.14777,0.725376,0.746966,-0.609863,1.47438,0.92738,-0.607186
-314.127,0.985213,0.226531,4,15,0,334.473,1.55105,0.997307,-1.31319,-0.577917,-0.609141,-3.03603,1.58544,-0.483736,-2.19102,5.663,-2.44717,-2.27481,1.67673,0.287141,-0.6215,1.24229,0.23331,-1.32953,-1.38756,4.56249,-0.112781,1.33364,0.974217,-0.486912,-0.869083,0.218761,1.08075,-0.320922,2.73659,-0.832764,1.7707,-1.88477,0.386024,0.390785,-0.731663,0.84162,-0.193266,-0.504138,-0.350816,-0.961649,0.568866,0.367876
-320.017,0.753777,0.226531,4,15,0,338.911,1.6853,0.999383,-1.69173,1.01838,-0.586178,-3.37804,-0.0983806,0.0788569,-5.56597,3.72135,-0.479811,-0.544222,-0.9222,-0.857679,-0.904526,2.51743,1.34315,1.319,1.5966,2.72844,2.68599,-1.13355,0.713638,0.574287,-0.608438,-0.372925,0.2098,-1.84042,0.99482,1.1928,-1.21216,1.06083,0.868281,-0.298174,-0.409493,-1.07014,0.848212,-1.21758,0.222238,2.66443,-1.01017,0.173593
-312.611,0.953226,0.226531,4,15,0,338.04,1.84801,0.997668,-1.81652,1.93899,-1.45681,-4.88661,0.891535,-0.112291,-5.45467,3.84669,-0.993898,-0.777898,-0.268045,-0.355217,-1.05103,3.7066,0.0101973,-0.515476,-0.131634,2.60973,1.367,1.19928,-0.645917,0.453055,-1.19095,-0.986979,-0.470028,1.47347,2.45301,0.981633,-0.922894,0.0881142,0.898026,-0.81188,1.05524,-1.43106,1.39054,0.201733,0.68928,1.03315,-0.123361,-0.167696
-316.069,0.702734,0.226531,4,15,0,334.729,2.154,0.999917,-1.78879,-0.876239,-2.149,-2.89774,-0.0871503,0.399764,-2.38633,4.43275,-0.268201,-1.35352,0.597264,-2.49201,-0.201134,1.7048,0.983941,0.463342,-0.0941309,5.24354,1.69395,-0.0829301,1.00278,-0.45482,-0.566705,2.35536,0.477575,-0.578858,-0.0741162,-0.479935,1.63607,-0.997392,-0.511458,-0.791799,-0.127057,0.849347,0.227893,-0.811466,0.0371447,0.166477,-0.79467,0.16856
-313.217,0.985611,0.226531,4,15,0,336.796,1.98952,0.999817,-2.0464,0.256692,-1.72278,-4.04994,1.4982,-0.560646,-3.56358,3.97979,0.0865353,-0.41166,0.41886,-0.821548,-1.85494,1.81126,0.740645,1.56065,0.38411,2.52239,0.192747,0.986783,1.02182,-0.161229,0.496896,0.133277,-0.26259,-2.07878,0.719524,0.252654,0.784128,-1.88649,-0.201236,-0.754397,-0.525867,1.29409,-0.815155,0.0196857,0.111057,0.626663,-1.78537,-0.339858
-315.697,0.963621,0.226531,4,15,0,334.943,1.89868,0.999394,-2.14171,0.413252,-1.71997,-3.35145,0.930261,-0.985821,-4.66823,5.47503,-0.605811,0.259185,2.07467,0.625634,-1.09659,1.3413,3.39125,-0.0117055,-0.587756,2.4771,1.80748,-2.63591,0.855046,-0.620792,-1.60297,0.979189,-0.235041,0.182968,1.42947,0.284839,0.771798,0.635103,1.96468,0.279609,-0.872729,-0.644742,1.36099,-0.11704,0.134079,-0.393707,0.181371,0.609599
-311.381,0.802064,0.226531,4,15,0,332.412,1.98692,0.993448,-2.07428,0.370226,-0.793371,-3.76201,1.01383,-0.794002,-3.35257,3.96205,-1.30941,-1.35101,-2.05371,-0.382755,-1.38504,1.97013,0.627061,0.169131,0.861359,5.33313,1.4502,1.68391,0.0719667,0.755195,1.04477,0.438368,1.58053,0.8911,0.205938,0.664544,1.16836,-1.37664,0.329323,0.604326,-0.188297,0.441442,-1.73767,-0.605932,1.18649,-1.02022,-0.627138,-1.92061
-306.177,0.990843,0.226531,4,15,0,326.887,2.16977,0.999239,-1.70589,-0.161839,-1.26801,-3.47212,0.326614,-1.27113,-3.84527,4.89577,-1.64303,-2.73793,0.356007,0.493552,-0.778212,0.17567,1.43789,-0.390232,-0.246908,3.63492,0.534446,-0.516728,1.12827,0.546388,-0.741375,0.462569,0.550506,-0.900138,1.95397,-0.550897,-0.795419,-1.57855,-0.474735,-1.48232,0.231115,-0.104602,0.17675,0.995087,-0.420638,-0.680826,-0.470878,0.411746
-312.497,0.941725,0.226531,4,15,0,326.174,2.25045,0.999387,-2.05477,0.813466,-1.7878,-5.2838,-0.145623,-0.498342,-5.20793,5.05625,-0.816088,-1.04825,-0.398963,-1.59297,-0.675304,1.89378,0.907748,1.6843,0.849611,3.37443,0.736802,-0.23519,-0.89538,0.215484,-0.64519,-0.262125,-1.3404,-0.0645943,2.29881,1.01443,1.76944,0.0538275,1.9296,-0.269041,0.690744,-1.03134,0.241346,-1.50621,0.323373,-0.499247,1.16549,-0.90774
-318.541,0.853132,0.226531,4,15,0,334.729,2.0053,0.999785,-1.7273,-0.178561,-0.94049,-3.99164,0.68327,-0.788097,-4.52383,4.1503,-1.47864,-2.35608,0.0503502,-1.94438,-1.45338,3.73287,-1.59642,0.086215,1.00178,4.37142,-0.71566,1.43695,1.30632,0.0867341,-2.53307,-0.983358,0.885955,0.0425304,0.649772,0.563875,-1.27587,-0.110369,0.67397,0.291657,1.99318,1.10627,-0.393277,0.50759,0.329061,1.61852,0.664984,-0.599504
-315.659,0.959894,0.226531,4,15,0,331.956,1.80649,0.991026,-1.92816,-0.21871,-1.11919,-3.27203,0.662832,-0.595086,-4.06925,4.46306,-1.11519,-0.179095,0.247638,1.83,-0.958589,0.151718,3.2344,-0.691182,-0.691113,3.76691,2.76486,-1.00046,-0.780017,-0.334511,1.18915,1.57893,-0.566427,0.0525518,1.64924,-0.037027,2.21053,-0.73894,0.313812,-0.356547,-1.40416,-1.07951,0.870248,-0.559588,-0.445517,-1.3095,-0.232969,-0.130694
-316.713,0.954889,0.226531,4,15,0,337.321,2.11755,0.997301,-2.26795,-0.141155,-1.98752,-3.51799,0.203048,-0.0129748,-3.22919,4.66552,-1.53078,1.22265,0.877032,0.837161,-0.421379,-0.38156,0.24921,-0.305851,0.686388,4.04883,2.70686,-1.35031,-0.724606,0.912421,-1.365,1.16081,0.627952,1.12807,3.30435,0.865284,0.378453,-1.24787,0.532795,0.688048,-0.973814,-0.692923,0.994445,-0.482485,-0.816799,0.0780652,-0.0919446,-0.50568
-320.839,0.982762,0.226531,4,15,0,343.517,2.42727,0.989435,-2.48494,-1.29681,-2.40363,-3.70444,0.517498,0.0403411,-2.6682,3.49709,-1.08108,-0.524503,-0.494995,0.0890328,-0.970286,0.328493,-0.0696717,-1.26253,1.83481,4.38466,1.68506,-1.20259,-1.29894,-0.953252,-1.0351,2.76736,0.152149,1.91215,2.92226,2.06488,0.0103915,-0.2137,1.43961,-0.993695,-1.15216,-0.155901,1.04036,0.255469,0.383131,0.97857,-0.636269,-1.47073
-318.772,0.872707,0.226531,4,15,0,346.229,2.12456,0.999768,-2.16156,0.387779,-0.900783,-2.46039,-0.106853,-1.01335,-6.08364,3.25922,-0.461671,-0.508788,-0.482262,-2.02849,-1.98695,2.01289,2.17816,-1.19861,-0.0129107,3.84888,2.25077,-0.832213,1.64374,-2.00698,-0.824856,-0.0744419,0.370584,-1.61829,0.393084,0.0899973,-1.06324,-0.253643,1.65974,-0.0247266,0.547432,-0.894732,1.18798,0.1462,1.46047,0.204914,0.813565,-0.579455
-319.62,0.965091,0.226531,4,15,0,344.902,2.43705,0.999473,-2.31067,0.415183,-1.18688,-1.67063,0.0663004,-1.5675,-5.23241,3.36804,-1.44618,-0.809483,0.280105,-2.11459,-2.28161,1.65063,1.59927,-2.15733,-0.395442,4.67886,2.16862,0.356057,-0.0350833,-2.48675,-0.205404,-1.07504,1.42906,-1.81717,0.909779,0.306274,-1.38988,-0.789371,-0.00110449,0.557442,0.164602,-1.47523,0.335822,1.14795,1.21806,-0.23181,0.744018,0.546557
-314.947,0.973345,0.226531,4,15,0,339.277,1.9012,0.992594,-1.90482,0.22487,-0.871013,-4.8133,1.01532,0.180119,-2.78678,5.88535,-1.01328,-1.47036,0.027562,1.26929,-0.371654,1.8558,0.145148,1.27588,0.784371,3.76641,-0.411067,-0.11332,0.192173,1.74012,-0.770499,1.66099,-0.853232,1.93762,2.21395,0.592926,2.11659,-0.0420954,0.800439,-0.710095,0.457744,1.04231,-0.517091,-1.4258,-1.15333,0.46427,-0.530466,-1.27028
-314.5,0.979987,0.226531,4,15,0,342.045,1.83822,0.995405,-2.02419,-0.0681814,-1.16083,-5.12529,1.11915,-0.377122,-2.45189,5.55163,-1.04284,-1.33052,0.151399,0.92488,-0.421835,1.61981,0.421527,0.931869,-0.143149,3.28635,-0.666747,-0.282928,-0.857885,0.69124,-0.570224,1.70421,-1.08956,1.85765,2.89604,0.313592,1.31701,0.133767,0.899766,-2.18175,0.754961,0.254073,-0.430921,-0.906635,-1.15759,-0.585728,-0.938069,-0.724598
-314.861,0.995214,0.226531,4,15,0,334.614,1.69687,0.997608,-1.78864,-0.170429,0.196319,-4.10693,0.861759,-0.384742,-3.40488,6.02451,-1.6579,-1.86504,-0.228508,-0.347467,-2.5498,0.766528,0.772201,-0.692655,-0.609436,4.37504,1.21067,2.26635,0.462558,0.366245,-2.11565,0.745556,-0.454034,0.721242,0.457073,1.9918,-0.717934,-0.0565853,1.37941,-0.456324,1.59295,0.320613,-1.0806,-0.631906,0.283987,0.578331,-0.915361,-2.17278
-318.641,0.951654,0.226531,4,15,0,337.851,2.27704,0.998445,-2.87391,-0.737991,-2.14273,-2.61159,0.733213,0.569828,-2.28444,2.1615,-1.34333,-0.10584,0.118209,-0.176547,-1.03375,1.78181,0.981813,-0.613188,0.647715,5.38496,2.46513,-0.0283699,-0.610463,1.22032,1.52909,0.856103,1.57916,-0.438567,1.22404,0.506555,0.283878,-1.22937,0.667545,1.68013,0.668711,-0.972714,-0.85768,1.46225,0.455091,0.381285,1.29868,-0.123694
-320.158,0.998704,0.226531,4,15,0,343.395,1.88228,0.999795,-2.20347,0.426845,-0.153946,-2.90464,0.46956,-1.58949,-4.65843,3.24718,-0.44243,-1.09438,1.77417,-0.794752,-0.209608,3.32224,2.20305,0.479763,-0.815344,4.52304,-1.4536,0.927658,2.52593,0.0938107,-1.14701,-0.0462852,-0.634119,-0.487996,2.23526,-0.345797,1.03894,-0.741272,2.04036,1.55133,0.606811,-0.668896,0.966547,-0.911085,-1.62314,-0.159195,0.759117,0.390121
-320.963,0.988091,0.226531,4,15,0,346.293,2.06805,0.994526,-1.48507,0.0629531,-2.84915,-3.71923,1.12951,-0.209432,-4.40992,5.60542,-1.24279,-0.354305,-0.37315,-0.654814,-2.25713,1.08747,-0.0171827,-0.530446,1.03511,3.22789,2.34597,0.206834,-2.33418,-1.68544,-0.440374,2.22326,0.527326,0.346566,1.37336,0.269274,-0.17724,-1.42829,-1.29993,-1.06477,1.10263,1.13397,0.427161,1.99491,2.43134,-0.598926,0.992891,-1.46523
-313.767,0.99787,0.226531,4,15,0,341.799,1.53669,0.997331,-1.05164,0.113506,-1.22979,-2.60756,1.15177,-1.15074,-2.58891,5.04758,-0.590872,-2.23344,0.70356,-1.97442,-2.28527,3.50382,2.24847,0.365744,0.723432,3.9393,0.708609,-1.80713,0.670254,0.0372052,-1.87873,-0.487932,-1.57503,-0.757971,1.91156,0.588469,1.054,-0.542407,0.222758,-0.710563,0.427558,0.195516,1.74167,0.0787524,0.344635,-1.66066,0.431729,-0.567339
-317.712,0.937328,0.226531,4,15,0,340.183,2.47194,0.999494,-2.62637,-0.303733,-1.06204,-4.31324,0.51476,0.366078,-5.77098,3.77043,-2.52132,-0.462213,-0.306065,1.51819,0.215388,0.539143,-0.536321,-0.877958,-0.58348,3.8635,1.48301,2.21992,0.319038,-0.243789,0.780096,1.07822,1.94821,0.847403,0.577882,-0.098761,-0.430378,-0.314999,0.802449,0.688496,0.215677,-0.275731,-1.27693,-0.138775,-0.293109,1.98362,0.0980247,-0.213786
-319.107,0.89428,0.226531,4,15,0,348.516,2.41384,0.999727,-2.37608,0.118471,-1.07553,-3.4701,0.447556,-0.171136,-6.1938,3.74788,-2.53636,-0.417641,-0.467764,1.64784,-0.0915431,1.22976,-0.396327,-1.70908,-0.0353638,4.62632,1.05212,2.47808,0.903084,-0.398724,-0.666126,0.419661,0.897379,0.38214,1.04397,-0.407069,-0.517226,-0.153821,0.74758,0.421564,-0.439002,-0.273761,-1.27638,0.179859,-0.363722,3.30511,0.273777,-0.0416893
-314.438,0.773173,0.226531,4,15,0,339.99,2.20454,0.99737,-2.44247,-0.310173,-0.566804,-4.01587,0.130428,-1.70303,-4.31705,4.63458,-0.644331,-2.9108,1.15801,0.153721,-2.33226,4.03165,2.12971,1.00182,0.437609,2.26249,0.932222,-0.657625,-0.16933,0.581439,-1.11663,-0.142999,-0.177642,-0.455157,1.29698,0.289365,-0.195121,-0.418754,-0.504548,0.27651,-1.0996,0.410142,-0.526571,1.03935,0.720918,0.00501497,-0.656055,-1.24322
-308.095,0.999116,0.226531,4,15,0,328.153,2.21981,0.998424,-2.51835,0.397751,-1.19871,-3.87257,0.724462,-1.16212,-2.53453,4.34396,-0.598374,-2.00043,0.320067,0.237979,-1.28533,3.47238,1.4971,-0.0560955,-0.271619,2.30255,-0.0791033,0.116803,-0.843524,-0.305438,0.119948,-1.28494,0.84919,0.400073,1.30088,0.712321,-0.518157,0.0282207,0.674709,-0.520644,-0.785639,-0.492794,-0.810759,0.213209,0.568663,0.351214,0.00223656,-0.816058
